sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Он переехал в этот город в 2010 году,He moved to this city in 2010,[hi: mu:vd tu: ðɪs ˈsɪti ɪn 2010],B1_L160_S2.mp3
3,"Он потерял все свои деньги, поэтому он не может купить эту вещь",He has lost all his money so he can't buy this thing,[hi: hæz lɒst ɔ:l hɪz ˈmʌni səʊ hi: kɑ:nt baɪ ðɪs θɪŋ],B1_L160_S3.mp3
4,"Я уже закончил университет, поэтому я очень счастлив",I have already graduated from university so I’m very happy,[aɪ hæv ɔ:lˈredi ˈgrædjʊeɪtɪd frɒm ˌju:nɪˈvɜ:sɪti səʊ aɪm ˈveri ˈhæpi],B1_L160_S4.mp3
5,Я только что прибыл в город,I have just arrived in the city,[aɪ hæv ʤʌst əˈraɪvd ɪn ðə ˈsɪti],B1_L160_S5.mp3
6,Мы уже закончили работать над этим проектом,We have already finished working on this project,[wi: hæv ɔ:lˈredi ˈfɪnɪʃt ˈwɜ:kɪŋ ɒn ðɪs ˈprɒʤekt],B1_L160_S6.mp3
7,Ты был в Англии?,Have you been to England?,[hæv ju: bi:n tu: ˈɪŋglənd?],B1_L160_S7.mp3
8,Он ходил к стоматологу вчера,He went to the dentist yesterday,[hi: went tu: ðə ˈdentɪst ˈjestədeɪ],B1_L160_S8.mp3
9,Ты уже закончил свою домашнюю работу?,Have you finished your homework yet?,[hæv ju: ˈfɪnɪʃt jɔ: ˈhəʊmˌwɜ:k jet?],B1_L160_S9.mp3
10,Я не видел его в этом месяце,I haven't seen him this month,[aɪ hævnt si:n hɪm ðɪs mʌnθ],B1_L160_S10.mp3
11,Во сколько ты вернулся домой в прошлый раз?,What time did you get home last time?,[wɒt taɪm dɪd ju: get həʊm lɑ:st taɪm?],B1_L160_S11.mp3
12,"Я не знал, что делать в такой сложной ситуации",I didn't know what to do in such a difficult situation,[aɪ dɪdnt nəʊ wɒt tu: du: ɪn sʌʧ ə ˈdɪfɪkəlt ˌsɪtjʊˈeɪʃən],B1_L160_S12.mp3
13,Я вчера ходил в парк,I went to the park yesterday,[aɪ went tu: ðə pɑ:k ˈjestədeɪ],B1_L160_S13.mp3
14,Я еще не смотрела это видео,I haven't watched this video yet,[aɪ hævnt wɒʧt ðɪs ˈvɪdɪəʊ jet],B1_L160_S14.mp3
15,Где ты был в прошлые выходные?,Where were you last weekend?,[weə wɜ: ju: lɑ:st ˈwi:kˈend?],B1_L160_S15.mp3
16,"Он не знал, что делать в такой ситуации",He didn't know what to do in such a situation,[hi: dɪdnt nəʊ wɒt tu: du: ɪn sʌʧ ə ˌsɪtjʊˈeɪʃən],B1_L160_S16.mp3
17,Я прочитал эту книгу три раза,I have read this book three times,[aɪ hæv red ðɪs bʊk θri: taɪmz],B1_L160_S17.mp3
18,Вчера в комнате было очень холодно,It was very cold in the room yesterday,[ɪt wɒz ˈveri kəʊld ɪn ðə ru:m ˈjestədeɪ],B1_L160_S18.mp3
19,Я еще не закончил читать книгу,I haven't finished reading the book yet,[aɪ hævnt ˈfɪnɪʃt ˈri:dɪŋ ðə bʊk jet],B1_L160_S19.mp3
20,Я только что закончил делать это,I've just finished doing it,[aɪv ʤʌst ˈfɪnɪʃt ˈdu:ɪŋ ɪt],B1_L160_S20.mp3
21,Он жил в Париже с 2015 по 2019 год,He lived in Paris from 2015 to 2019,[hi: lɪvd ɪn ˈpærɪs frɒm 2015 tu: 2019],B1_L160_S21.mp3
22,Он еще не издал книгу,He hasn't published the book yet,[hi: ˈhæznt ˈpʌblɪʃt ðə bʊk jet],B1_L160_S22.mp3
23,Он был когда-нибудь в англоязычной стране?,Has he ever been to an English-speaking country?,[hæz hi: ˈevə bi:n tu: ən ˈɪŋglɪʃ-ˈspi:kɪŋ ˈkʌntri?],B1_L160_S23.mp3
24,Что она только что сказала?,What has she just said?,[wɒt hæz ʃi: ʤʌst sed?],B1_L160_S24.mp3
25,Ты был за границей?,Have you been abroad?,[hæv ju: bi:n əˈbrɔ:d?],B1_L160_S25.mp3
26,Я никогда не был в Австралии,I have never been to Australia,[aɪ hæv ˈnevə bi:n tu: ɒˈstreɪli:ə],B1_L160_S26.mp3
27,Ты видел ее сегодня?,Have you seen her today?,[hæv ju: si:n hɜ: təˈdeɪ?],B1_L160_S27.mp3
28,Когда он пришел на работу?,When did he come to work?,[wen dɪd hi: kʌm tu: wɜ:k?],B1_L160_S28.mp3
29,Когда ты ушел из дома?,When did you leave home?,[wen dɪd ju: li:v həʊm?],B1_L160_S29.mp3
30,Он прибыл минуту назад,He arrived a minute ago,[hi: əˈraɪvd ə ˈmɪnɪt əˈgəʊ],B1_L160_S30.mp3
31,Ты когда-нибудь посещал англоязычную страну?,Have you ever visited an English-speaking country?,[hæv ju: ˈevə ˈvɪzɪtɪd ən ˈɪŋglɪʃ-ˈspi:kɪŋ ˈkʌntri?],B1_L160_S31.mp3
32,Он купил новую машину на этой неделе,He has bought a new car this week,[hi: hæz bɔ:t ə nju: kɑ: ðɪs wi:k],B1_L160_S32.mp3
33,Где ты купил свой ноутбук?,Where did you buy your laptop?,[weə dɪd ju: baɪ jɔ: ˈlæpˌtɒp?],B1_L160_S33.mp3
34,Он опубликовал эту книгу два месяца назад,He published this book two months ago,[hi: ˈpʌblɪʃt ðɪs bʊk tu: mʌnθs əˈgəʊ],B1_L160_S34.mp3
35,Гонка еще не началась,The race hasn't started yet,[ðə reɪs ˈhæznt ˈstɑ:tɪd jet],B1_L160_S35.mp3
36,Я уже видел этот фильм,I have already seen this movie,[aɪ hæv ɔ:lˈredi si:n ðɪs ˈmu:vi],B1_L160_S36.mp3
37,Ты видел его сегодня утром?,Have you seen him this morning?,[hæv ju: si:n hɪm ðɪs ˈmɔ:nɪŋ?],B1_L160_S37.mp3
38,Он получил плохие новости на прошлой неделе,He got some bad news - last week,[hi: gɒt sʌm bæd nju:z - lɑ:st wi:k],B1_L160_S38.mp3
39,Мы еще не посетили этот старый замок,We haven't visited this old castle yet,[wi: hævnt ˈvɪzɪtɪd ðɪs əʊld ˈkɑ:sl jet],B1_L160_S39.mp3
40,Это уже случилось?,Has it happened yet?,[hæz ɪt ˈhæpənd jet?],B1_L160_S40.mp3
