sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Он пытался решить эту проблему,He tried to solve this problem,[hi: traɪd tu: sɒlv ðɪs ˈprɒbləm],A1_L96_S2.mp3
3,Он сообщит нам?,Will he inform us?,[wɪl hi: ɪnˈfɔ:m ʌs?],A1_L96_S3.mp3
4,Как он будет праздновать свой день рождения?,How will he celebrate his birthday?,[haʊ wɪl hi: ˈselɪbreɪt hɪz ˈbɜ:θdeɪ?],A1_L96_S4.mp3
5,Давай посмотрим это видео сейчас!,Let's watch this video now!,[lets wɒʧ ðɪs ˈvɪdɪəʊ naʊ!],A1_L96_S5.mp3
6,Я скоро пойду в отпуск,I’ll go on holiday soon,[aɪ wɪl gəʊ ɒn ˈhɒlədeɪ su:n],A1_L96_S6.mp3
7,Это может разрушить наше здоровье,It can destroy our health,[ɪt kæn dɪsˈtrɔɪ ˈaʊə helθ],A1_L96_S7.mp3
8,Я хранил все эти письма,I kept all these letters,[aɪ kept ɔ:l ði:z ˈletəz],A1_L96_S8.mp3
9,Почему это имеет значение?,Why does it matter?,[waɪ dʌz ɪt ˈmætə?],A1_L96_S9.mp3
10,Я могу остаться там с тобой,I can stay there with you,[aɪ kæn steɪ ðeə wɪð ju:],A1_L96_S10.mp3
11,"Я пришел домой, и затем я лег в кровать",I came home and then I lay in bed,[aɪ keɪm həʊm ænd ðen aɪ leɪ ɪn bed],A1_L96_S11.mp3
12,Полиция сообщила им об этой аварии,The police informed them of this accident,[ðə pəˈli:s ɪnˈfɔ:md ðem ɒv ðɪs ˈæksɪdənt],A1_L96_S12.mp3
13,Он все скопировал,He copied everything,[hi: ˈkɒpid ˈevrɪθɪŋ],A1_L96_S13.mp3
14,Ты останешься дома сегодня?,Will you stay at home today?,[wɪl ju: steɪ æt həʊm təˈdeɪ?],A1_L96_S14.mp3
15,Ты пойдешь туда с нами?,Will you go there with us?,[wɪl ju: gəʊ ðeə wɪð ʌs?],A1_L96_S15.mp3
16,Я прочитал письмо,I read the letter,[aɪ ri:d ðə ˈletə],A1_L96_S16.mp3
17,Ты можешь сесть,You can sit down,[ju: kæn sɪt daʊn],A1_L96_S17.mp3
18,Она дотронулась до меня,She touched me,[ʃi: tʌʧt mi:],A1_L96_S18.mp3
19,Они сидели на полу,They sat on the floor,[ðeɪ sæt ɒn ðə flɔ:],A1_L96_S19.mp3
20,Не трогай!,Don't touch!,[dəʊnt tʌʧ!],A1_L96_S20.mp3
21,Я сел возле нее,I sat beside her,[aɪ sæt bɪˈsaɪd hɜ:],A1_L96_S21.mp3
22,Ты можешь попробовать снова позже,You can try again later,[ju: kæn traɪ əˈgen ˈleɪtə],A1_L96_S22.mp3
23,Пошли туда прямо сейчас!,Let's go there right now!,[lets gəʊ ðeə raɪt naʊ!],A1_L96_S23.mp3
24,Я коснулся экрана,I touched the screen,[aɪ tʌʧt ðə skri:n],A1_L96_S24.mp3
25,Как ты будешь отмечать Новый год?,How will you celebrate New Year?,[haʊ wɪl ju: ˈselɪbreɪt nju: jɪə?],A1_L96_S25.mp3
26,Сколько денег ты взял с собой?,How much money did you take with you?,[haʊ mʌʧ ˈmʌni dɪd ju: teɪk wɪð ju:?],A1_L96_S26.mp3
27,Я хотел бы прилечь,I’d like to lie down,[aɪ wʊd laɪk tu: laɪ daʊn],A1_L96_S27.mp3
28,Как это звучит?,How does it sound?,[haʊ dʌz ɪt saʊnd?],A1_L96_S28.mp3
29,Это лежит на полу,It lies on the floor,[ɪt laɪz ɒn ðə flɔ:],A1_L96_S29.mp3
30,Он пытался и потерпел неудачу,He tried and failed,[hi: traɪd ænd feɪld],A1_L96_S30.mp3
31,Их план провалился,Their plan failed,[ðeə plæn feɪld],A1_L96_S31.mp3
32,Я хочу остаться дома,I want to stay in,[aɪ wɒnt tu: steɪ ɪn],A1_L96_S32.mp3
33,Фабрика делает одежду,The factory makes clothes,[ðə ˈfæktəri meɪks kləʊðz],A1_L96_S33.mp3
34,Что ты попытаешься сделать?,What will you try to do?,[wɒt wɪl ju: traɪ tu: du:?],A1_L96_S34.mp3
35,Ты прочтешь эту книгу?,Will you read this book?,[wɪl ju: ri:d ðɪs bʊk?],A1_L96_S35.mp3
36,Твое предложение звучит очень привлекательно,Your offer sounds very attractive,[jɔ: ˈɒfə saʊndz ˈveri əˈtræktɪv],A1_L96_S36.mp3
37,Она порезала пирог,She cut the pie,[ʃi: kʌt ðə paɪ],A1_L96_S37.mp3
38,Как вы встретились?,How did you meet?,[haʊ dɪd ju: mi:t?],A1_L96_S38.mp3
39,Она хранила все их фотографии,She kept all their photos,[ʃi: kept ɔ:l ðeə ˈfəʊtəʊz],A1_L96_S39.mp3
40,Я взял с собой свою сумку,I took my bag with me,[aɪ tʊk maɪ bæg wɪð mi:],A1_L96_S40.mp3
41,"Я отремонтировал свои старые часы, но было не так дешево сделать это",I repaired my old watch but it wasn't so cheap to do it,[aɪ rɪˈpeəd maɪ əʊld wɒʧ bʌt ɪt wɒznt səʊ ʧi:p tu: du: ɪt],A1_L96_S41.mp3
42,"Мой друг часто говорит мне, что курение разрушает здоровье людей",My friend often tells me that smoking destroys people's health,[maɪ frend ˈɒfn telz mi: ðæt ˈsməʊkɪŋ dɪsˈtrɔɪz ˈpi:plz helθ],A1_L96_S42.mp3
43,"Многие люди знают, что курение очень вредно для нашего здоровья",Many people know that smoking is very bad for our health,[ˈmeni ˈpi:pl nəʊ ðæt ˈsməʊkɪŋ ɪz ˈveri bæd fɔ: ˈaʊə helθ],A1_L96_S43.mp3
44,"Я хочу сказать тебе, что ты всегда можешь рассчитывать на мою поддержку",I want to tell you that you can always count on my support,[aɪ wɒnt tu: tel ju: ðæt ju: kæn ˈɔ:lweɪz kaʊnt ɒn maɪ səˈpɔ:t],A1_L96_S44.mp3
45,"Каждый знает, что деньги действительно имеют значение в нашем обществе",Everyone knows that money really matters in our society,[ˈevrɪwʌn nəʊz ðæt ˈmʌni ˈrɪəli ˈmætəz ɪn ˈaʊə səˈsaɪəti],A1_L96_S45.mp3
46,"Она всегда носит очень тяжелые сумки, и это выглядит действительно странно",She always carries very heavy bags and it looks really strange,[ʃi: ˈɔ:lweɪz ˈkæriz ˈveri ˈhevi bægz ænd ɪt lʊks ˈrɪəli streɪnʤ],A1_L96_S46.mp3
47,"Мой друг часто говорит, что курение разрушает наше здоровье",My friend often says that smoking destroys our health,[maɪ frend ˈɒfn sez ðæt ˈsməʊkɪŋ dɪsˈtrɔɪz ˈaʊə helθ],A1_L96_S47.mp3
48,"Он делает эти упражнения, потому что он не хочет делать ошибки",He does these exercises because he doesn't want to make mistakes,[hi: dʌz ði:z ˈeksəsaɪzɪz bɪˈkɒz hi: dʌznt wɒnt tu: meɪk mɪsˈteɪks],A1_L96_S48.mp3
