sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Он полностью предан своей семье,He is fully devoted to his family,[hi: ɪz ˈfʊli dɪˈvəʊtɪd tu: hɪz ˈfæmɪli],B2_L213_S2.mp3
3,Она действительно без ума от рисования,She is really mad about drawing,[ʃi: ɪz ˈrɪəli mæd əˈbaʊt ˈdrɔ:ɪŋ],B2_L213_S3.mp3
4,Что может быть лучшим ответом на такой вопрос?,What can be the best answer to such a question?,[wɒt kæn bi: ðə best ˈɑ:nsə tu: sʌʧ ə ˈkwesʧən?],B2_L213_S4.mp3
5,Я был недоволен плохим обслуживанием,I was dissatisfied with poor service,[aɪ wɒz ˌdɪsˈsætɪsfaɪd wɪð pʊə ˈsɜ:vɪs],B2_L213_S5.mp3
6,Это может оказать очень негативное влияние на нашу экономику,It can have a very negative effect on our economy,[ɪt kæn hæv ə ˈveri ˈnegətɪv ɪˈfekt ɒn ˈaʊər i:ˈkɒnəmi],B2_L213_S6.mp3
7,Все были удивлены таким ответом,Everyone was surprised by such an answer,[ˈevrɪwʌn wɒz səˈpraɪzd baɪ sʌʧ ən ˈɑ:nsə],B2_L213_S7.mp3
8,Его хвалили за его блестящее выступление,He was praised for his brilliant performance,[hi: wɒz preɪzd fɔ: hɪz ˈbrɪljənt pəˈfɔ:məns],B2_L213_S8.mp3
9,Мусорный бак полон мусора,The bin is full of rubbish,[ðə bɪn ɪz fʊl ɒv ˈrʌbɪʃ],B2_L213_S9.mp3
10,Он предан спорту,He is devoted to sport,[hi: ɪz dɪˈvəʊtɪd tu: spɔ:t],B2_L213_S10.mp3
11,Она действительно хороша в языках,She's really good at languages,[ʃi:z ˈrɪəli gʊd æt ˈlæŋgwɪʤɪz],B2_L213_S11.mp3
12,Она проявляет растущий интерес к языкам,She shows a growing interest in languages,[ʃi: ʃəʊz ə ˈgrəʊɪŋ ˈɪntrɪst ɪn ˈlæŋgwɪʤɪz],B2_L213_S12.mp3
13,Какой наилучший ответ на этот вопрос?,What is the best answer to this question?,[wɒt ɪz ðə best ˈɑ:nsə tu: ðɪs ˈkwesʧən?],B2_L213_S13.mp3
14,Она очень обеспокоена из-за интервью,She is very anxious about the interview,[ʃi: ɪz ˈveri ˈæŋkʃəs əˈbaʊt ði ˈɪntəvju:],B2_L213_S14.mp3
15,Он действительно без ума от футбола,He is really mad about football,[hi: ɪz ˈrɪəli mæd əˈbaʊt ˈfʊtbɔ:l],B2_L213_S15.mp3
16,Она предана своей семье,She is devoted to her family,[ʃi: ɪz dɪˈvəʊtɪd tu: hɜ: ˈfæmɪli],B2_L213_S16.mp3
17,Не удивляйся этому!,Don't be surprised at it!,[dəʊnt bi: səˈpraɪzd æt ɪt!],B2_L213_S17.mp3
18,Я обменял доллары на фунты,I exchanged dollars for pounds,[aɪ ɪksˈʧeɪnʤd ˈdɒləz fɔ: paʊndz],B2_L213_S18.mp3
19,Ты ответил на это правильно?,Did you answer it correctly?,[dɪd ju: ˈɑ:nsər ɪt kəˈrektli?],B2_L213_S19.mp3
20,Она решительно против этого,She is dead against it,[ʃi: ɪz ded əˈgenst ɪt],B2_L213_S20.mp3
21,Я обменял доллары на евро,I exchanged dollars for euros,[aɪ ɪksˈʧeɪnʤd ˈdɒləz fɔ: ˈjʊərəʊz],B2_L213_S21.mp3
22,Это может иметь пагубное влияние на экономику,It can have a detrimental effect on the economy,[ɪt kæn hæv ə ˌdetrɪˈmentl ɪˈfekt ɒn ði i:ˈkɒnəmi],B2_L213_S22.mp3
23,Он действительно без ума от детей,He is really mad about kids,[hi: ɪz ˈrɪəli mæd əˈbaʊt kɪdz],B2_L213_S23.mp3
24,Я очень беспокоюсь об этом,I feel very anxious about it,[aɪ fi:l ˈveri ˈæŋkʃəs əˈbaʊt ɪt],B2_L213_S24.mp3
