sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Ты хотел бы зайти на чашечку кофе?,Would you like to come in for a cup of coffee?,[wʊd ju: laɪk tu: kʌm ɪn fɔ: ə kʌp ɒv ˈkɒfi?],B2_L203_S2.mp3
3,Он похож на своего отца,He takes after his father,[hi: teɪks ˈɑ:ftə hɪz ˈfɑ:ðə],B2_L203_S3.mp3
4,Он ухаживает за своей старой бабушкой,He looks after his old grandmother,[hi: lʊks ˈɑ:ftə hɪz əʊld ˈgrænˌmʌðə],B2_L203_S4.mp3
5,Она заполнила бланк заявления,She filled in an application form,[ʃi: fɪld ɪn ən ˌæplɪˈkeɪʃn fɔ:m],B2_L203_S5.mp3
6,Я действительно с нетерпением жду этой даты,I am really looking forward to this date,[aɪ æm ˈrɪəli ˈlʊkɪŋ ˈfɔ:wəd tu: ðɪs deɪt],B2_L203_S6.mp3
7,Он родом из маленького городка на юге Англии,He comes from a small town in the south of England,[hi: kʌmz frɒm ə smɔ:l taʊn ɪn ðə saʊθ ɒv ˈɪŋglənd],B2_L203_S7.mp3
8,Кто тебя воспитал?,Who brought you up?,[hu: brɔ:t ju: ʌp?],B2_L203_S8.mp3
9,Он отстал от остальных учеников класса,He fell behind the rest of the class,[hi: fel bɪˈhaɪnd ðə rest ɒv ðə klɑ:s],B2_L203_S9.mp3
10,Она с нетерпением ждет поездки в Италию,She is looking forward to the trip to Italy,[ʃi: ɪz ˈlʊkɪŋ ˈfɔ:wəd tu: ðə trɪp tu: ˈɪtəli],B2_L203_S10.mp3
11,В какое время ты вчера вернулся?,What time did you get back yesterday?,[wɒt taɪm dɪd ju: get bæk ˈjestədeɪ?],B2_L203_S11.mp3
12,"Осторожно, или ты можешь упасть!",Watch out or you can fall!,[wɒʧ aʊt ɔ: ju: kæn fɔ:l!],B2_L203_S12.mp3
13,Женщина с нетерпением ждет выхода на пенсию,The woman is looking forward to her retirement,[ðə ˈwʊmən ɪz ˈlʊkɪŋ ˈfɔ:wəd tu: hɜ: rɪˈtaɪəmənt],B2_L203_S13.mp3
14,Девочка присматривает за своей матерью,The girl looks after her mother,[ðə gɜ:l lʊks ˈɑ:ftə hɜ: ˈmʌðə],B2_L203_S14.mp3
15,"Он крикнул ей, чтобы она выглянула наружу",He shouted to her to look out,[hi: ˈʃaʊtɪd tu: hɜ: tu: lʊk aʊt],B2_L203_S15.mp3
16,Я загляну к тебе на чашку кофе,I will look in on you for a cup of coffee,[aɪ wɪl lʊk ɪn ɒn ju: fɔ: ə kʌp ɒv ˈkɒfi],B2_L203_S16.mp3
17,Она отстала от остальной группы,She fell behind the rest of the group,[ʃi: fel bɪˈhaɪnd ðə rest ɒv ðə gru:p],B2_L203_S17.mp3
