sentence_id,prompt_ru,answer_en,transcription,audio_filename
1,Мы видим двух мужчин,We see two men,[wi: si: tu: men],A0_L4_S1.mp3
2,Я вижу мужчину и двух женщин,I see a man and two women,[aɪ si: ə mæn ænd tu: ˈwɪmɪn],A0_L4_S2.mp3
3,У нее есть двое детей,She has two children,[ʃi: hæz tu: ˈʧɪldrən],A0_L4_S3.mp3
4,У него есть вопрос,He has a question,[hi: hæz ə ˈkwesʧən],A0_L4_S4.mp3
5,У нее две дочери и сын,She has two daughters and a son,[ʃi: hæz tu: ˈdɔ:təz ænd ə sʌn],A0_L4_S5.mp3
6,"Я вижу, у тебя есть вопрос",I see you have a question,[aɪ si: ju: hæv ə ˈkwesʧən],A0_L4_S6.mp3
7,"Я вижу, что у тебя мало свободного времени",I see that you have little free time,[aɪ si: ðæt ju: hæv ˈlɪtl fri: taɪm],A0_L4_S7.mp3
8,У нее есть двое детей,She has two children,[ʃi: hæz tu: ˈʧɪldrən],A0_L4_S8.mp3
9,Мне нравится английский,I like English,[aɪ laɪk ˈɪŋglɪʃ],A0_L4_S9.mp3
10,Он видит одну женщину,He sees one woman,[hi: si:z wʌn ˈwʊmən],A0_L4_S10.mp3
11,У него есть вопрос,He has a question,[hi: hæz ə ˈkwesʧən],A0_L4_S11.mp3
12,У нее две дочери и сын,She has two daughters and a son,[ʃi: hæz tu: ˈdɔ:təz ænd ə sʌn],A0_L4_S12.mp3
13,Она говорит по-английски и по-немецки,She speaks English and German,[ʃi: spi:ks ˈɪŋglɪʃ ænd ˈʤɜ:mən],A0_L4_S13.mp3
14,У него есть ребенок,He has a child,[hi: hæz ə ʧaɪld],A0_L4_S14.mp3
15,Мне действительно нравится английский,I really like English,[aɪ ˈrɪəli laɪk ˈɪŋglɪʃ],A0_L4_S15.mp3
16,Мы видим двух мужчин,We see two men,[wi: si: tu: men],A0_L4_S16.mp3
17,Я вижу ошибку,I see a mistake,[aɪ si: ə mɪsˈteɪk],A0_L4_S17.mp3
18,У нее есть дети,She has children,[ʃi: hæz ˈʧɪldrən],A0_L4_S18.mp3
19,У него есть работа,He has a job,[hi: hæz ə ʤɒb],A0_L4_S19.mp3
20,Я вижу мужчину и двух женщин,I see a man and two women,[aɪ si: ə mæn ænd tu: ˈwɪmɪn],A0_L4_S20.mp3
21,У него мало свободного времени,He has little free time,[hi: hæz ˈlɪtl fri: taɪm],A0_L4_S21.mp3
