sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Я сделал это специально для тебя,I did it specially for you,[aɪ dɪd ɪt ˈspeʃəli fɔ: ju:],B1_L197_S2.mp3
3,"Определенно, ты прав","Definitely, you are right","[ˈdefɪnɪtli, ju: ɑ: raɪt]",B1_L197_S3.mp3
4,Она работает в основном по вечерам,She works mostly in the evenings,[ʃi: wɜ:ks ˈməʊstli ɪn ði ˈi:vnɪŋz],B1_L197_S4.mp3
5,"Ей нравятся разные цветы, особенно розы","She likes different flowers, especially roses","[ʃi: laɪks ˈdɪfrənt ˈflaʊəz, ɪsˈpeʃəli ˈrəʊzɪz]",B1_L197_S5.mp3
6,Я прекрасно понимаю важность этого решения,I perfectly understand the importance of this decision,[aɪ ˈpɜ:fɪktli ˌʌndəˈstænd ði ɪmˈpɔ:təns ɒv ðɪs dɪˈsɪʒən],B1_L197_S6.mp3
7,"Мне нравятся разные виды спорта, особенно бадминтон","I like different kinds of sport, especially badminton","[aɪ laɪk ˈdɪfrənt kaɪndz ɒv spɔ:t, ɪsˈpeʃəli ˈbædmɪntən]",B1_L197_S7.mp3
8,Я изредка ее вижу,I see her occasionally,[aɪ si: hɜ: əˈkeɪʒnəli],B1_L197_S8.mp3
9,"Он любит разные виды спорта, особенно футбол","He likes different kinds of sport, especially football","[hi: laɪks ˈdɪfrənt kaɪndz ɒv spɔ:t, ɪsˈpeʃəli ˈfʊtbɔ:l]",B1_L197_S9.mp3
10,Я хочу знать английский язык в совершенстве,I want to know English perfectly,[aɪ wɒnt tu: nəʊ ˈɪŋglɪʃ ˈpɜ:fɪktli],B1_L197_S10.mp3
11,Я действительно так не думаю,I don't really think so,[aɪ dəʊnt ˈrɪəli θɪŋk səʊ],B1_L197_S11.mp3
12,Я сделал это специально для тебя,I did it specially for you,[aɪ dɪd ɪt ˈspeʃəli fɔ: ju:],B1_L197_S12.mp3
13,Он звонит ей только изредка,He calls her only occasionally,[hi: kɔ:lz hɜ: ˈəʊnli əˈkeɪʒnəli],B1_L197_S13.mp3
14,"Я абсолютно уверен, что мы правы",I am absolutely sure that we are right,[aɪ æm ˈæbsəlu:tli ʃʊə ðæt wi: ɑ: raɪt],B1_L197_S14.mp3
15,Я с ним абсолютно согласен,I absolutely agree with him,[aɪ ˈæbsəlu:tli əˈgri: wɪð hɪm],B1_L197_S15.mp3
16,"Короче, это была настоящая катастрофа","In short, it was a real disaster","[ɪn ʃɔ:t, ɪt wɒz ə rɪəl dɪˈzɑ:stə]",B1_L197_S16.mp3
17,Он серьезно болен,He is seriously ill,[hi: ɪz ˈsɪərɪəsli ɪl],B1_L197_S17.mp3
18,Я успешно завершил этот курс,I successfully completed this course,[aɪ səkˈsesfəli kəmˈpli:tɪd ðɪs kɔ:s],B1_L197_S18.mp3
19,Это вряд ли работает,It hardly works,[ɪt ˈhɑ:dli wɜ:ks],B1_L197_S19.mp3
20,Я с трудом могу в это поверить,I can hardly believe it,[aɪ kæn ˈhɑ:dli bɪˈli:v ɪt],B1_L197_S20.mp3
21,Ты так усердно работаешь,You work so hard,[ju: wɜ:k səʊ hɑ:d],B1_L197_S21.mp3
22,"На самом деле, это не так","Actually, it isn't so","[ˈækʧʊəli, ɪt ˈɪznt səʊ]",B1_L197_S22.mp3
23,Это в первую очередь их задача,It is primarily their task,[ɪt ɪz ˈpraɪmərɪli ðeə tɑ:sk],B1_L197_S23.mp3
24,Это вряд ли возможно,It is hardly possible,[ɪt ɪz ˈhɑ:dli ˈpɒsəbl],B1_L197_S24.mp3
25,"Короче говоря, это была полная катастрофа","Briefly, it was a complete disaster","[ˈbri:fli, ɪt wɒz ə kəmˈpli:t dɪˈzɑ:stə]",B1_L197_S25.mp3
26,Это список часто задаваемых вопросов,This is a list of frequently asked questions,[ðɪs ɪz ə lɪst ɒv ˈfri:kwəntli ɑ:skt ˈkwesʧənz],B1_L197_S26.mp3
27,Он абсолютно уверен,He is absolutely sure,[hi: ɪz ˈæbsəlu:tli ʃʊə],B1_L197_S27.mp3
28,У него в первую очередь финансовые проблемы,He has primarily financial problems,[hi: hæz ˈpraɪmərɪli faɪˈnænʃəl ˈprɒbləmz],B1_L197_S28.mp3
29,Она приготовила этот торт специально для нас,She cooked this cake specially for us,[ʃi: kʊkt ðɪs keɪk ˈspeʃəli fɔ: ʌs],B1_L197_S29.mp3
30,Я абсолютно уверен,I am absolutely certain,[aɪ æm ˈæbsəlu:tli ˈsɜ:tn],B1_L197_S30.mp3
31,"На самом деле, ты прав","Actually, you are right","[ˈækʧʊəli, ju: ɑ: raɪt]",B1_L197_S31.mp3
32,Она постоянно нервная,She is constantly nervous,[ʃi: ɪz ˈkɒnstəntli ˈnɜ:vəs],B1_L197_S32.mp3
33,"Он едва работает, и никому это не нравится",He hardly works and no one likes it,[hi: ˈhɑ:dli wɜ:ks ænd nəʊ wʌn laɪks ɪt],B1_L197_S33.mp3
34,"Конечно, у нас еще есть время","Certainly, we still have time","[ˈsɜ:tnli, wi: stɪl hæv taɪm]",B1_L197_S34.mp3
35,Он слушает эту музыку довольно часто,He listens to this music quite frequently,[hi: ˈlɪsnz tu: ðɪs ˈmju:zɪk kwaɪt ˈfri:kwəntli],B1_L197_S35.mp3
36,Я едва мог его понять,I could hardly understand him,[aɪ kʊd ˈhɑ:dli ˌʌndəˈstænd hɪm],B1_L197_S36.mp3
37,Эти вещи одинаково важны,These things are equally important,[ði:z θɪŋz ɑ: ˈi:kwəli ɪmˈpɔ:tənt],B1_L197_S37.mp3
38,Я вижу его только изредка,I see him only occasionally,[aɪ si: hɪm ˈəʊnli əˈkeɪʒnəli],B1_L197_S38.mp3
39,Она прекрасно говорит по-английски,She speaks English perfectly,[ʃi: spi:ks ˈɪŋglɪʃ ˈpɜ:fɪktli],B1_L197_S39.mp3
40,Я успешно сдал тест,I successfully passed this test,[aɪ səkˈsesfəli pɑ:st ðɪs test],B1_L197_S40.mp3
41,"Она так усердно работает, и все восхищаются ею",She works so hard and everyone admires her,[ʃi: wɜ:ks səʊ hɑ:d ænd ˈevrɪwʌn ədˈmaɪəz hɜ:],B1_L197_S41.mp3
42,Он успешно прошел сдал тест,He passed this test successfully,[hi: pɑ:st ðɪs test səkˈsesfəli],B1_L197_S42.mp3
43,Я его прекрасно понимаю,I perfectly understand him,[aɪ ˈpɜ:fɪktli ˌʌndəˈstænd hɪm],B1_L197_S43.mp3
44,Это определенно самый эффективный способ изучения английского языка,It is definitely the most effective way of learning English,[ɪt ɪz ˈdefɪnɪtli ðə məʊst ɪˈfektɪv weɪ ɒv ˈlɜ:nɪŋ ˈɪŋglɪʃ],B1_L197_S44.mp3
45,"Я прекрасно понимаю, что это ее совсем не волнует",I perfectly understand that she doesn't care about it at all,[aɪ ˈpɜ:fɪktli ˌʌndəˈstænd ðæt ʃi: dʌznt keər əˈbaʊt ɪt æt ɔ:l],B1_L197_S45.mp3
