sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Эта квартира подходит для небольшой семьи,This apartment is suitable for a small family,[ðɪs əˈpɑ:tmənt ɪz ˈsju:təbl fɔ: ə smɔ:l ˈfæmɪli],B2_L211_S2.mp3
3,"Он говорит, что ему наскучила его нынешняя работа",He says that he got bored with his present job,[hi: sez ðæt hi: gɒt bɔ:d wɪð hɪz ˈpreznt ʤɒb],B2_L211_S3.mp3
4,Он предоставляет нам очень ценную информацию,He provides us with very valuable information,[hi: prəˈvaɪdz ʌs wɪð ˈveri ˈvæljʊəbl ˌɪnfəˈmeɪʃən],B2_L211_S4.mp3
5,Этот парень действительно без ума от футбола,This guy is really crazy about football,[ðɪs gaɪ ɪz ˈrɪəli ˈkreɪzi əˈbaʊt ˈfʊtbɔ:l],B2_L211_S5.mp3
6,Я был в восторге от такого результата,I was delighted by this result,[aɪ wɒz dɪˈlaɪtɪd baɪ ðɪs rɪˈzʌlt],B2_L211_S6.mp3
7,Он сильно зависит от своих родителей,He is heavily dependent on his parents,[hi: ɪz ˈhevɪli dɪˈpendənt ɒn hɪz ˈpeərənts],B2_L211_S7.mp3
8,Они ограничивают свободу слова и самовыражения,They restrict freedom of speech and expression,[ðeɪ rɪsˈtrɪkt ˈfri:dəm ɒv spi:ʧ ænd ɪksˈpreʃən],B2_L211_S8.mp3
9,Это место не кажется мне знакомым,This place doesn't seem familiar to me,[ðɪs pleɪs dʌznt si:m fəˈmɪliə tu: mi:],B2_L211_S9.mp3
10,Он очень оптимистичен насчет будущего компании,He is very optimistic about the future of the company,[hi: ɪz ˈveri ˌɒptɪˈmɪstɪk əˈbaʊt ðə ˈfju:ʧər ɒv ðə ˈkʌmpəni],B2_L211_S10.mp3
11,"Эта программа подходит как для детей, так и для взрослых",This program is suitable for both children and adults,[ðɪs ˈprəʊgræm ɪz ˈsju:təbl fɔ: bəʊθ ˈʧɪldrən ænd ˈædʌlts],B2_L211_S11.mp3
12,Я действительно сожалею о беспорядке,I am really sorry for the mess,[aɪ æm ˈrɪəli ˈsɒri fɔ: ðə mes],B2_L211_S12.mp3
13,Эта одежда подходит для холодной погоды?,Are these clothes suitable for cold weather?,[ɑ: ði:z kləʊðz ˈsju:təbl fɔ: kəʊld ˈweðə?],B2_L211_S13.mp3
14,Они обеспечивают эту страну нефтью и газом,They provide this country with oil and gas,[ðeɪ prəˈvaɪd ðɪs ˈkʌntri wɪð ɔɪl ænd gæs],B2_L211_S14.mp3
15,Этот документальный фильм также подходит для молодых зрителей,This documentary is also suitable for young viewers,[ðɪs ˌdɒkjʊˈmentəri ɪz ˈɔ:lsəʊ ˈsju:təbl fɔ: jʌŋ ˈvju:əz],B2_L211_S15.mp3
16,Извини за опоздание,I'm sorry for being late,[aɪm ˈsɒri fɔ: ˈbi:ɪŋ leɪt],B2_L211_S16.mp3
17,Они за свободу слова,They are for freedom of speech,[ðeɪ ɑ: fɔ: ˈfri:dəm ɒv spi:ʧ],B2_L211_S17.mp3
18,"Извини, что пришел позже",I'm sorry for coming later,[aɪm ˈsɒri fɔ: ˈkʌmɪŋ ˈleɪtə],B2_L211_S18.mp3
19,Я абсолютно уверен в этом,I am absolutely certain about it,[aɪ æm ˈæbsəlu:tli ˈsɜ:tn əˈbaʊt ɪt],B2_L211_S19.mp3
20,Есть опасность пожара,There is danger of a fire,[ðeər ɪz ˈdeɪnʤər ɒv ə ˈfaɪə],B2_L211_S20.mp3
