sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Я пытаюсь справиться со всей этой работой,I am trying to cope with all this work,[aɪ æm ˈtraɪɪŋ tu: kəʊp wɪð ɔ:l ðɪs wɜ:k],B2_L219_S2.mp3
3,Он склонен постоянно сидеть в Интернете,He is addicted to surfing the Internet,[hi: ɪz əˈdɪktɪd tu: ˈsɜ:fɪŋ ði ˈɪntəˌnet],B2_L219_S3.mp3
4,Я очень рад за тебя,I am very pleased for you,[aɪ æm ˈveri pli:zd fɔ: ju:],B2_L219_S4.mp3
5,В чем разница между этими двумя моделями?,What's the difference between these two models?,[wɒts ðə ˈdɪfrəns bɪˈtwi:n ði:z tu: ˈmɒdlz?],B2_L219_S5.mp3
6,Она очень чувствительна к шуму,She is very sensitive to noise,[ʃi: ɪz ˈveri ˈsensɪtɪv tu: nɔɪz],B2_L219_S6.mp3
7,Я очень доволен этими результатами,I am very pleased about these results,[aɪ æm ˈveri pli:zd əˈbaʊt ði:z rɪˈzʌlts],B2_L219_S7.mp3
8,Ты можешь рассчитывать на мою поддержку в любое время,You can count on my support any time,[ju: kæn kaʊnt ɒn maɪ səˈpɔ:t ˈeni taɪm],B2_L219_S8.mp3
9,Между этими двумя вещами есть большая разница,There is a big difference between these two things,[ðeər ɪz ə bɪg ˈdɪfrəns bɪˈtwi:n ði:z tu: θɪŋz],B2_L219_S9.mp3
10,Он не знал об этой опасности,He was unaware of this danger,[hi: wɒz ˌʌnəˈweər ɒv ðɪs ˈdeɪnʤə],B2_L219_S10.mp3
11,Компания переживает временное падение продаж,The company experiences a temporary fall in sales,[ðə ˈkʌmpəni ɪksˈpɪərɪənsɪz ə ˈtempərəri fɔ:l ɪn seɪlz],B2_L219_S11.mp3
12,У нее постоянно проблемы с этим,She constantly has trouble with it,[ʃi: ˈkɒnstəntli hæz ˈtrʌbl wɪð ɪt],B2_L219_S12.mp3
13,Я был завален работой,I was flooded with work,[aɪ wɒz ˈflʌdɪd wɪð wɜ:k],B2_L219_S13.mp3
14,У меня были очень большие проблемы с этим,I had very big trouble with it,[aɪ hæd ˈveri bɪg ˈtrʌbl wɪð ɪt],B2_L219_S14.mp3
15,Он рассматривает возможность потерять работу,He considers the possibility of losing his job,[hi: kənˈsɪdəz ðə ˌpɒsəˈbɪlɪti ɒv ˈlu:zɪŋ hɪz ʤɒb],B2_L219_S15.mp3
16,Я тоже рад встрече с тобой!,Pleased to meet you too!,[pli:zd tu: mi:t ju: tu:!],B2_L219_S16.mp3
17,Он невиновен в этом преступлении,He is innocent of this crime,[hi: ɪz ˈɪnəsənt ɒv ðɪs kraɪm],B2_L219_S17.mp3
18,Она пристрастилась к серфингу в сети,She is addicted to surfing the web,[ʃi: ɪz əˈdɪktɪd tu: ˈsɜ:fɪŋ ðə web],B2_L219_S18.mp3
19,Он дрожал от страха,He was trembling with fear,[hi: wɒz ˈtremblɪŋ wɪð fɪə],B2_L219_S19.mp3
20,Ты можешь бросить мне эту вещь,You can throw this thing to me,[ju: kæn θrəʊ ðɪs θɪŋ tu: mi:],B2_L219_S20.mp3
21,Он бросил мяч своему другу,He threw the ball to his friend,[hi: θru: ðə bɔ:l tu: hɪz frend],B2_L219_S21.mp3
