sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Он такой милый человек,He is such a nice person,[hi: ɪz sʌʧ ə naɪs ˈpɜ:sn],A2_L142_S2.mp3
3,Это специальная цена,It's a special price,[ɪts ə ˈspeʃəl praɪs],A2_L142_S3.mp3
4,Они беспокоятся о своей национальной безопасности,They are worried about their national security,[ðeɪ ɑ: ˈwʌrid əˈbaʊt ðeə ˈnæʃənl sɪˈkjʊərɪti],A2_L142_S4.mp3
5,Она живет в доме поменьше,She lives in a smaller house,[ʃi: lɪvz ɪn ə ˈsmɔ:lə haʊs],A2_L142_S5.mp3
6,Он действительно сердится на него,He is really angry with him,[hi: ɪz ˈrɪəli ˈæŋgri wɪð hɪm],A2_L142_S6.mp3
7,Они такие профессиональные учителя,They are such professional teachers,[ðeɪ ɑ: sʌʧ prəˈfeʃənl ˈti:ʧəz],A2_L142_S7.mp3
8,Она обычная женщина,She is an ordinary woman,[ʃi: ɪz ən ˈɔ:dnri ˈwʊmən],A2_L142_S8.mp3
9,Он живет в обычных условиях,He lives in ordinary conditions,[hi: lɪvz ɪn ˈɔ:dnri kənˈdɪʃənz],A2_L142_S9.mp3
10,Это неофициальный ответ,It's an informal answer,[ɪts ən ɪnˈfɔ:ml ˈɑ:nsə],A2_L142_S10.mp3
11,Здесь гораздо громче,It is much louder here,[ɪt ɪz mʌʧ ˈlaʊdə hɪə],A2_L142_S11.mp3
12,Музыка такая громкая,The music is so loud,[ðə ˈmju:zɪk ɪz səʊ laʊd],A2_L142_S12.mp3
13,Она всегда полна энергии,She is always full of energy,[ʃi: ɪz ˈɔ:lweɪz fʊl ɒv ˈenəʤi],A2_L142_S13.mp3
14,Это правильный глагол,It's a regular verb,[ɪts ə ˈregjʊlə vɜ:b],A2_L142_S14.mp3
15,Они очень милые люди,They are very nice people,[ðeɪ ɑ: ˈveri naɪs ˈpi:pl],A2_L142_S15.mp3
16,Она действительно злится на это,She is really angry about it,[ʃi: ɪz ˈrɪəli ˈæŋgri əˈbaʊt ɪt],A2_L142_S16.mp3
17,Это была такая сложная проблема,It was such a difficult problem,[ɪt wɒz sʌʧ ə ˈdɪfɪkəlt ˈprɒbləm],A2_L142_S17.mp3
