sentence_id,prompt_ru,answer_en,transcription,audio_filename
1,Кто был твоим учителем?,Who was your teacher?,[hu: wɒz jɔ: ˈti:ʧə?],A0_L43_S1.mp3
2,Где ты был вчера?,Where were you yesterday?,[weə wɜ: ju: ˈjestədeɪ?],A0_L43_S2.mp3
3,Кто был твоим учителем?,Who was your teacher?,[hu: wɒz jɔ: ˈti:ʧə?],A0_L43_S3.mp3
4,Почему это было так необычно?,Why was it so unusual?,[waɪ wɒz ɪt səʊ ʌnˈju:ʒʊəl?],A0_L43_S4.mp3
5,Как он был?,How was he?,[haʊ wɒz hi:?],A0_L43_S5.mp3
6,Кто был твоим тренером?,Who was your trainer?,[hu: wɒz jɔ: ˈtreɪnə?],A0_L43_S6.mp3
7,Где он был прошлой ночью?,Where was he last night?,[weə wɒz hi: lɑ:st naɪt?],A0_L43_S7.mp3
8,Почему ты был там?,Why were you there?,[waɪ wɜ: ju: ðeə?],A0_L43_S8.mp3
9,Где это было?,Where was it?,[weə wɒz ɪt?],A0_L43_S9.mp3
10,Кто был прав?,Who was right?,[hu: wɒz raɪt?],A0_L43_S10.mp3
11,Почему это было неправильно?,Why was it wrong?,[waɪ wɒz ɪt rɒŋ?],A0_L43_S11.mp3
12,Где ты был вчера?,Where were you yesterday?,[weə wɜ: ju: ˈjestədeɪ?],A0_L43_S12.mp3
13,Почему она была так расстроена?,Why was she so upset?,[waɪ wɒz ʃi: səʊ ʌpˈset?],A0_L43_S13.mp3
14,Почему ты был таким уставшим?,Why were you so tired?,[waɪ wɜ: ju: səʊ ˈtaɪəd?],A0_L43_S14.mp3
15,Что было лучше?,What was better?,[wɒt wɒz ˈbetə?],A0_L43_S15.mp3
16,Когда вы были в Италии в последний раз?,When were you in Italy last time?,[wen wɜ: ju: ɪn ˈɪtəli lɑ:st taɪm?],A0_L43_S16.mp3
17,Почему это было так скучно?,Why was it so boring?,[waɪ wɒz ɪt səʊ ˈbɔ:rɪŋ?],A0_L43_S17.mp3
18,Когда ты был за границей в последний раз?,When were you abroad last time?,[wen wɜ: ju: əˈbrɔ:d lɑ:st taɪm?],A0_L43_S18.mp3
19,Когда ты был дома?,When were you at home?,[wen wɜ: ju: æt həʊm?],A0_L43_S19.mp3
20,Сколько это стоило?,How much was it?,[haʊ mʌʧ wɒz ɪt?],A0_L43_S20.mp3
21,Почему он был такой грустный?,Why was he so sad?,[waɪ wɒz hi: səʊ sæd?],A0_L43_S21.mp3
22,Когда ты был в этом городе в последний раз?,When were you in this city last time?,[wen wɜ: ju: ɪn ðɪs ˈsɪti lɑ:st taɪm?],A0_L43_S22.mp3
23,Где ты был в прошлом году?,Where were you last year?,[weə wɜ: ju: lɑ:st jɪə?],A0_L43_S23.mp3
24,Почему это было так дешево?,Why was it so cheap?,[waɪ wɒz ɪt səʊ ʧi:p?],A0_L43_S24.mp3
25,Кто был с тобой?,Who was with you?,[hu: wɒz wɪð ju:?],A0_L43_S25.mp3
26,Они были хорошими студентами?,Were they good students?,[wɜ: ðeɪ gʊd ˈstju:dənts?],A0_L43_S26.mp3
27,Почему это было так важно?,Why was it so important?,[waɪ wɒz ɪt səʊ ɪmˈpɔ:tənt?],A0_L43_S27.mp3
28,Где он был вчера утром?,Where was he yesterday morning?,[weə wɒz hi: ˈjestədeɪ ˈmɔ:nɪŋ?],A0_L43_S28.mp3
29,Как у нее были дела?,How was she?,[haʊ wɒz ʃi:?],A0_L43_S29.mp3
30,Почему это было неправильно?,Why was it incorrect?,[waɪ wɒz ɪt ˌɪnkəˈrekt?],A0_L43_S30.mp3
31,Кто был не прав?,Who was wrong?,[hu: wɒz rɒŋ?],A0_L43_S31.mp3
