sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Эти документы действительно полезны,These documents are really useful,[ði:z ˈdɒkjʊmənts ɑ: ˈrɪəli ˈju:sfəl],A1_L56_S2.mp3
3,У этого костюма хорошая цена,This suit has a good price,[ðɪs sju:t hæz ə gʊd praɪs],A1_L56_S3.mp3
4,Это очень модный костюм,It's a very fashionable suit,[ɪts ə ˈveri ˈfæʃnəbl sju:t],A1_L56_S4.mp3
5,Мои друзья действительно шокированы,My friends are really shocked,[maɪ frendz ɑ: ˈrɪəli ʃɒkt],A1_L56_S5.mp3
6,Эта еда очень дорогая,This food is very expensive,[ðɪs fu:d ɪz ˈveri ɪksˈpensɪv],A1_L56_S6.mp3
7,Вся эта одежда продается,All these clothes are on sale,[ɔ:l ði:z kləʊðz ɑ: ɒn seɪl],A1_L56_S7.mp3
8,Эти билеты очень дорогие,These tickets are very expensive,[ði:z ˈtɪkɪts ɑ: ˈveri ɪksˈpensɪv],A1_L56_S8.mp3
9,Тот мальчик очень расстроен,That boy is very upset,[ðæt bɔɪ ɪz ˈveri ʌpˈset],A1_L56_S9.mp3
10,Его брат ходит в колледж,His brother goes to college,[hɪz ˈbrʌðə gəʊz tu: ˈkɒlɪʤ],A1_L56_S10.mp3
11,Этот дом очень старый,This house is very old,[ðɪs haʊs ɪz ˈveri əʊld],A1_L56_S11.mp3
12,Эта одежда слишком формальная,These clothes are too formal,[ði:z kləʊðz ɑ: tu: ˈfɔ:məl],A1_L56_S12.mp3
13,Ее муж бухгалтер,Her husband is an accountant,[hɜ: ˈhʌzbənd ɪz ən əˈkaʊntənt],A1_L56_S13.mp3
14,Этот отель слишком дорогой,This hotel is too expensive,[ðɪs həʊˈtel ɪz tu: ɪksˈpensɪv],A1_L56_S14.mp3
15,Эта женщина медсестра,This woman is a nurse,[ðɪs ˈwʊmən ɪz ə nɜ:s],A1_L56_S15.mp3
16,Этот мальчик очень сильный,This boy is very strong,[ðɪs bɔɪ ɪz ˈveri strɒŋ],A1_L56_S16.mp3
17,Эти лекции такие скучные,These lectures are so boring,[ði:z ˈlekʧəz ɑ: səʊ ˈbɔ:rɪŋ],A1_L56_S17.mp3
18,У тебя блестящая идея,You have a brilliant idea,[ju: hæv ə ˈbrɪljənt aɪˈdɪə],A1_L56_S18.mp3
19,Этот комментарий такой длинный,This comment is so long,[ðɪs ˈkɒment ɪz səʊ lɒŋ],A1_L56_S19.mp3
20,Эти мужчины очень разочарованы,These men are very disappointed,[ði:z men ɑ: ˈveri ˌdɪsəˈpɔɪntɪd],A1_L56_S20.mp3
21,Этот ресурс чрезвычайно полезен,This resource is extremely useful,[ðɪs rɪˈsɔ:s ɪz ɪksˈtri:mli ˈju:sfəl],A1_L56_S21.mp3
22,Это повседневное платье,It's a casual dress,[ɪts ə ˈkæʒjʊəl dres],A1_L56_S22.mp3
23,Эта куртка в продаже,This jacket is on sale,[ðɪs ˈʤækɪt ɪz ɒn seɪl],A1_L56_S23.mp3
24,Его жена действительно удивлена,His wife is really surprised,[hɪz waɪf ɪz ˈrɪəli səˈpraɪzd],A1_L56_S24.mp3
25,Все эти материалы чрезвычайно полезны,All these materials are extremely useful,[ɔ:l ði:z məˈtɪərɪəlz ɑ: ɪksˈtri:mli ˈju:sfəl],A1_L56_S25.mp3
