sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Она закончит университет к следующему году,She will have graduated from university by next year,[ʃi: wɪl hæv ˈgrædjʊeɪtɪd frɒm ˌju:nɪˈvɜ:sɪti baɪ nekst jɪə],B1_L163_S2.mp3
3,Я буду изучать английский в течение двух лет к следующему месяцу,I will have been learning English for two years by next month,[aɪ wɪl hæv bi:n ˈlɜ:nɪŋ ˈɪŋglɪʃ fɔ: tu: jɪəz baɪ nekst mʌnθ],B1_L163_S3.mp3
4,Я буду работать здесь три года к следующему месяцу,I will have been working here for three years by next month,[aɪ wɪl hæv bi:n ˈwɜ:kɪŋ hɪə fɔ: θri: jɪəz baɪ nekst mʌnθ],B1_L163_S4.mp3
5,Он заработает десять тысяч долларов к концу года,He will have earned ten thousand dollars by the end of the year,[hi: wɪl hæv ɜ:nd ten ˈθaʊzənd ˈdɒləz baɪ ði end ɒv ðə jɪə],B1_L163_S5.mp3
6,Он будет жить в городе в течение десяти лет к следующему году,He will have been living in the city for ten years by next year,[hi: wɪl hæv bi:n ˈlɪvɪŋ ɪn ðə ˈsɪti fɔ: ten jɪəz baɪ nekst jɪə],B1_L163_S6.mp3
7,Я буду работать над этим проектом в течение двух недель ко вторнику,I will have been working on this project for two weeks by Tuesday,[aɪ wɪl hæv bi:n ˈwɜ:kɪŋ ɒn ðɪs ˈprɒʤekt fɔ: tu: wi:ks baɪ ˈtju:zdeɪ],B1_L163_S7.mp3
8,Я буду выполнять эту работу четыре часа к концу дня,I will have been doing this work for four hours by the end of the day,[aɪ wɪl hæv bi:n ˈdu:ɪŋ ðɪs wɜ:k fɔ: fɔ:r ˈaʊəz baɪ ði end ɒv ðə deɪ],B1_L163_S8.mp3
9,Я буду учить английский в течение шести месяцев к следующему году,I will have been learning English for six months by next year,[aɪ wɪl hæv bi:n ˈlɜ:nɪŋ ˈɪŋglɪʃ fɔ: sɪks mʌnθs baɪ nekst jɪə],B1_L163_S9.mp3
10,Мы будем жить здесь в течение десяти лет к следующему марту,We will have been living here for ten years by next March,[wi: wɪl hæv bi:n ˈlɪvɪŋ hɪə fɔ: ten jɪəz baɪ nekst mɑ:ʧ],B1_L163_S10.mp3
11,Я буду ждать твоего подтверждения,I will be waiting for your confirmation,[aɪ wɪl bi: ˈweɪtɪŋ fɔ: jɔ: ˌkɒnfəˈmeɪʃən],B1_L163_S11.mp3
12,Я закончу читать эту книгу к следующей неделе,I will have finished reading this book by next week,[aɪ wɪl hæv ˈfɪnɪʃt ˈri:dɪŋ ðɪs bʊk baɪ nekst wi:k],B1_L163_S12.mp3
13,Я достигну этого уровня к следующему году,I will have reached this level by next year,[aɪ wɪl hæv ri:ʧt ðɪs ˈlevl baɪ nekst jɪə],B1_L163_S13.mp3
14,Она будет преподавать английский в течение десяти лет к следующему году,She will have been teaching English for ten years by next year,[ʃi: wɪl hæv bi:n ˈti:ʧɪŋ ˈɪŋglɪʃ fɔ: ten jɪəz baɪ nekst jɪə],B1_L163_S14.mp3
