sentence_id,prompt_ru,answer_en,transcription,audio_filename
1,Я прибыл домой очень рано,I arrived home very early,[aɪ əˈraɪvd həʊm ˈveri ˈɜ:li],A0_L34_S1.mp3
2,"Мне казалось, что я был прав",It seemed to me that I was right,[ɪt si:md tu: mi: ðæt aɪ wɒz raɪt],A0_L34_S2.mp3
3,Они переехали в Америку,They moved to America,[ðeɪ mu:vd tu: əˈmerɪkə],A0_L34_S3.mp3
4,Они повернули направо,They turned right,[ðeɪ tɜ:nd raɪt],A0_L34_S4.mp3
5,Он хотел искать работу,He wanted to look for a job,[hi: ˈwɒntɪd tu: lʊk fɔ: ə ʤɒb],A0_L34_S5.mp3
6,Они поженились,They got married,[ðeɪ gɒt ˈmærɪd],A0_L34_S6.mp3
7,Мы часто звонили друг другу,We often called each other,[wi: ˈɒfn kɔ:ld i:ʧ ˈʌðə],A0_L34_S7.mp3
8,Я сохранил этот документ,I saved this document,[aɪ seɪvd ðɪs ˈdɒkjʊmənt],A0_L34_S8.mp3
9,Я не беспокоился об этом,I didn't worry about it,[aɪ dɪdnt ˈwʌri əˈbaʊt ɪt],A0_L34_S9.mp3
10,Он контролировал свой бизнес,He controlled his business,[hi: kənˈtrəʊld hɪz ˈbɪznɪs],A0_L34_S10.mp3
11,Что она спросила у тебя?,What did she ask you?,[wɒt dɪd ʃi: ɑ:sk ju:?],A0_L34_S11.mp3
12,Я посмотрел на этот слайд,I looked at this slide,[aɪ lʊkt æt ðɪs slaɪd],A0_L34_S12.mp3
13,Я смотрел одно видео,I watched one video,[aɪ wɒʧt wʌn ˈvɪdɪəʊ],A0_L34_S13.mp3
14,Мы жили очень счастливо,We lived very happily,[wi: lɪvd ˈveri ˈhæpɪli],A0_L34_S14.mp3
15,Мы говорили о политике,We talked about politics,[wi: tɔ:kt əˈbaʊt ˈpɒlɪtɪks],A0_L34_S15.mp3
16,Ты смотрел телевизор вчера?,Did you watch TV yesterday?,[dɪd ju: wɒʧ ˌti:ˈvi: ˈjestədeɪ?],A0_L34_S16.mp3
17,Мы говорили о разных вещах,We talked about different things,[wi: tɔ:kt əˈbaʊt ˈdɪfrənt θɪŋz],A0_L34_S17.mp3
18,Я контролировал все,I controlled everything,[aɪ kənˈtrəʊld ˈevrɪθɪŋ],A0_L34_S18.mp3
19,Он заработал достаточно денег,He earned enough money,[hi: ɜ:nd ɪˈnʌf ˈmʌni],A0_L34_S19.mp3
20,Эти вещи не интересовали меня,These things didn't interest me,[ði:z θɪŋz dɪdnt ˈɪntrɪst mi:],A0_L34_S20.mp3
21,Я посмотрел фильм,I watched a movie,[aɪ wɒʧt ə ˈmu:vi],A0_L34_S21.mp3
22,Я слушал его,I listened to him,[aɪ ˈlɪsnd tu: hɪm],A0_L34_S22.mp3
23,Он провалил свой последний экзамен,He failed his final exam,[hi: feɪld hɪz ˈfaɪnl ɪgˈzæm],A0_L34_S23.mp3
24,Все казалось таким сложным,Everything seemed so difficult,[ˈevrɪθɪŋ si:md səʊ ˈdɪfɪkəlt],A0_L34_S24.mp3
25,Я не беспокоился об этих вещах,I didn't worry about these things,[aɪ dɪdnt ˈwʌri əˈbaʊt ði:z θɪŋz],A0_L34_S25.mp3
26,Они спасли его жизнь,They saved his life,[ðeɪ seɪvd hɪz laɪf],A0_L34_S26.mp3
27,Они включили мое имя,They included my name,[ðeɪ ɪnˈklu:dɪd maɪ neɪm],A0_L34_S27.mp3
28,Я посмотрел на него,I looked at him,[aɪ lʊkt æt hɪm],A0_L34_S28.mp3
29,Я задал ей вопрос,I asked her a question,[aɪ ɑ:skt hɜ: ə ˈkwesʧən],A0_L34_S29.mp3
30,Этот тест казался таким легким,This test seemed so easy,[ðɪs test si:md səʊ ˈi:zi],A0_L34_S30.mp3
31,Этот мужчина посмотрел на меня,This man looked at me,[ðɪs mæn lʊkt æt mi:],A0_L34_S31.mp3
32,Они часто смотрели телевизор,They often watched TV,[ðeɪ ˈɒfn wɒʧt ˌti:ˈvi:],A0_L34_S32.mp3
33,Что они производили?,What did they produce?,[wɒt dɪd ðeɪ ˈprɒdju:s?],A0_L34_S33.mp3
34,Вы говорили об этом?,Did you talk about it?,[dɪd ju: tɔ:k əˈbaʊt ɪt?],A0_L34_S34.mp3
35,Они производили одежду,They produced clothes,[ðeɪ prəˈdju:st kləʊðz],A0_L34_S35.mp3
36,Я часто слушал музыку,I often listened to music,[aɪ ˈɒfn ˈlɪsnd tu: ˈmju:zɪk],A0_L34_S36.mp3
37,Я не задавал ему каких-либо вопросов,I didn't ask him any questions,[aɪ dɪdnt ɑ:sk hɪm ˈeni ˈkwesʧənz],A0_L34_S37.mp3
38,Мне не нравилось танцевать,I didn't like dancing,[aɪ dɪdnt laɪk ˈdɑ:nsɪŋ],A0_L34_S38.mp3
39,Эта вещь казалась такой важной,This thing seemed so important,[ðɪs θɪŋ si:md səʊ ɪmˈpɔ:tənt],A0_L34_S39.mp3
40,Этот сервис включал это,This service included it,[ðɪs ˈsɜ:vɪs ɪnˈklu:dɪd ɪt],A0_L34_S40.mp3
41,Я прибыл домой очень рано,I arrived home very early,[aɪ əˈraɪvd həʊm ˈveri ˈɜ:li],A0_L34_S41.mp3
42,Это не интересовало меня,It didn't interest me,[ɪt dɪdnt ˈɪntrɪst mi:],A0_L34_S42.mp3
43,Что они предложили?,What did they offer?,[wɒt dɪd ðeɪ ˈɒfə?],A0_L34_S43.mp3
44,Я слушал это интервью,I listened to this interview,[aɪ ˈlɪsnd tu: ðɪs ˈɪntəvju:],A0_L34_S44.mp3
45,Наш билет включал это,Our ticket included it,[ˈaʊə ˈtɪkɪt ɪnˈklu:dɪd ɪt],A0_L34_S45.mp3
46,Эти мужчины смотрели на нас,These men looked at us,[ði:z men lʊkt æt ʌs],A0_L34_S46.mp3
47,Она провалила тот тест,She failed that test,[ʃi: feɪld ðæt test],A0_L34_S47.mp3
48,Он женился на ней,He married her,[hi: ˈmærɪd hɜ:],A0_L34_S48.mp3
49,Как он объяснил это?,How did he explain it?,[haʊ dɪd hi: ɪksˈpleɪn ɪt?],A0_L34_S49.mp3
50,Я остался дома,I stayed at home,[aɪ steɪd æt həʊm],A0_L34_S50.mp3
51,Сколько денег ты заработал там?,How much money did you earn there?,[haʊ mʌʧ ˈmʌni dɪd ju: ɜ:n ðeə?],A0_L34_S51.mp3
52,"Мне казалось, что я был прав",It seemed to me that I was right,[ɪt si:md tu: mi: ðæt aɪ wɒz raɪt],A0_L34_S52.mp3
53,Он объяснил все очень хорошо,He explained everything very well,[hi: ɪksˈpleɪnd ˈevrɪθɪŋ ˈveri wel],A0_L34_S53.mp3
54,Я решил перезвонить ей,I decided to call her back,[aɪ dɪˈsaɪdɪd tu: kɔ:l hɜ: bæk],A0_L34_S54.mp3
55,"Мне казалось, что это была ошибка",It seemed to me that it was a mistake,[ɪt si:md tu: mi: ðæt ɪt wɒz ə mɪsˈteɪk],A0_L34_S55.mp3
56,"Я знал, что у него были некоторые проблемы",I knew that he had some problems,[aɪ nju: ðæt hi: hæd sʌm ˈprɒbləmz],A0_L34_S56.mp3
57,Она вышла замуж за этого мужчину,She married this man,[ʃi: ˈmærɪd ðɪs mæn],A0_L34_S57.mp3
58,Я решил остаться дома,I decided to stay at home,[aɪ dɪˈsaɪdɪd tu: steɪ æt həʊm],A0_L34_S58.mp3
59,Он женился на той женщине,He married that woman,[hi: ˈmærɪd ðæt ˈwʊmən],A0_L34_S59.mp3
60,Я сохранил все эти файлы,I saved all these files,[aɪ seɪvd ɔ:l ði:z faɪlz],A0_L34_S60.mp3
61,Я вернулся домой,I turned back home,[aɪ tɜ:nd bæk həʊm],A0_L34_S61.mp3
62,Я поделился этой ссылкой с ним,I shared this link with him,[aɪ ʃeəd ðɪs lɪŋk wɪð hɪm],A0_L34_S62.mp3
63,Он повернул направо,He turned right,[hi: tɜ:nd raɪt],A0_L34_S63.mp3
