sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,"Если это произойдет, я буду счастлив","If it happens, I will be happy","[ɪf ɪt ˈhæpənz, aɪ wɪl bi: ˈhæpi]",B1_L172_S2.mp3
3,"Она бы получила эту работу, если бы она была более опытной",She would get this job if she were more experienced,[ʃi: wʊd get ðɪs ʤɒb ɪf ʃi: wɜ: mɔ: ɪksˈpɪərɪənst],B1_L172_S3.mp3
4,"Если бы у него было больше денег, он бы купил новый дом","If he had more money, he would buy a new house","[ɪf hi: hæd mɔ: ˈmʌni, hi: wʊd baɪ ə nju: haʊs]",B1_L172_S4.mp3
5,"Если ты готов, мы можем начать встречу","If you are ready, we can start the meeting","[ɪf ju: ɑ: ˈredi, wi: kæn stɑ:t ðə ˈmi:tɪŋ]",B1_L172_S5.mp3
6,Если бы только у меня было достаточно доказательств,If only I had enough proofs,[ɪf ˈəʊnli aɪ hæd ɪˈnʌf pru:fs],B1_L172_S6.mp3
7,"Если я выиграю в лотерею, я куплю что-нибудь для себя","If I win the lottery, I will buy something for myself","[ɪf aɪ wɪn ðə ˈlɒtəri, aɪ wɪl baɪ ˈsʌmθɪŋ fɔ: maɪˈself]",B1_L172_S7.mp3
8,Если бы я только знал это,If only I knew it,[ɪf ˈəʊnli aɪ nju: ɪt],B1_L172_S8.mp3
9,"На твоем месте, я бы начал сейчас","If I were you, I would start now","[ɪf aɪ wɜ: ju:, aɪ wʊd stɑ:t naʊ]",B1_L172_S9.mp3
10,"Если ты отправишь это письмо, он получит его на следующей неделе","If you send this letter, he will get it next week","[ɪf ju: send ðɪs ˈletə, hi: wɪl get ɪt nekst wi:k]",B1_L172_S10.mp3
11,"Она желает, чтобы она умела танцевать лучше",She wishes she could dance better,[ʃi: ˈwɪʃɪz ʃi: kʊd dɑ:ns ˈbetə],B1_L172_S11.mp3
12,На твоем месте я бы принял это предложение,"If I were you, I would take this offer","[ɪf aɪ wɜ: ju:, aɪ wʊd teɪk ðɪs ˈɒfə]",B1_L172_S12.mp3
