sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Я могу улучшить свой английский с помощью этого приложения,I can improve my English with the help of this app,[aɪ kæn ɪmˈpru:v maɪ ˈɪŋglɪʃ wɪð ðə help ɒv ðɪs æp],B1_L156_S2.mp3
3,Мне нужно остаться там на время,I need to stay there for a while,[aɪ ni:d tu: steɪ ðeə fɔ: ə waɪl],B1_L156_S3.mp3
4,Было очень трудно понять это в начале,It was very difficult to understand it in the beginning,[ɪt wɒz ˈveri ˈdɪfɪkəlt tu: ˌʌndəˈstænd ɪt ɪn ðə bɪˈgɪnɪŋ],B1_L156_S4.mp3
5,Я улучшаю свой английский с помощью этих уроков,I improve my English with the help of these lessons,[aɪ ɪmˈpru:v maɪ ˈɪŋglɪʃ wɪð ðə help ɒv ði:z ˈlesnz],B1_L156_S5.mp3
6,Мы можем пойти в другое место для разнообразия,We can go to another place for a change,[wi: kæn gəʊ tu: əˈnʌðə pleɪs fɔ: ə ʧeɪnʤ],B1_L156_S6.mp3
7,Что у тебя обычно на завтрак?,What do you usually have for breakfast?,[wɒt du: ju: ˈju:ʒʊəli hæv fɔ: ˈbrekfəst?],B1_L156_S7.mp3
8,Ситуация выходит из-под контроля,The situation is getting out of control,[ðə ˌsɪtjʊˈeɪʃən ɪz ˈgetɪŋ aʊt ɒv kənˈtrəʊl],B1_L156_S8.mp3
9,Он прибыл в конце встречи,He arrived at the end of the meeting,[hi: əˈraɪvd æt ði end ɒv ðə ˈmi:tɪŋ],B1_L156_S9.mp3
10,Ты увидишь это на западе города,You will see it in the west of the city,[ju: wɪl si: ɪt ɪn ðə west ɒv ðə ˈsɪti],B1_L156_S10.mp3
11,Этот музей расположен на юге,This museum is located in the south,[ðɪs mju:ˈzɪəm ɪz ləʊˈkeɪtɪd ɪn ðə saʊθ],B1_L156_S11.mp3
12,Я могу делать эти две вещи одновременно,I can do these two things at the same time,[aɪ kæn du: ði:z tu: θɪŋz æt ðə seɪm taɪm],B1_L156_S12.mp3
13,Ты можешь улучшить свой английский с помощью этого приложения,You can improve your English with the help of this app,[ju: kæn ɪmˈpru:v jɔ: ˈɪŋglɪʃ wɪð ðə help ɒv ðɪs æp],B1_L156_S13.mp3
14,"Мы можем пойти погулять сейчас, если ты не возражаешь",We can go for a walk now if you don't mind,[wi: kæn gəʊ fɔ: ə wɔ:k naʊ ɪf ju: dəʊnt maɪnd],B1_L156_S14.mp3
15,Позволь мне задать тебе один вопрос просто из любопытства,Let me ask you one question just out of curiosity,[let mi: ɑ:sk ju: wʌn ˈkwesʧən ʤʌst aʊt ɒv ˌkjʊərɪˈɒsɪti],B1_L156_S15.mp3
16,Он хочет знать по крайней мере два иностранных языка,He wants to know at least two foreign languages,[hi: wɒnts tu: nəʊ æt li:st tu: ˈfɒrɪn ˈlæŋgwɪʤɪz],B1_L156_S16.mp3
17,Пошли гулять!,Let's go for a walk!,[lets gəʊ fɔ: ə wɔ:k!],B1_L156_S17.mp3
18,Этот дом продается,This house is for sale,[ðɪs haʊs ɪz fɔ: seɪl],B1_L156_S18.mp3
19,Она сказала это по ошибке,She said it by mistake,[ʃi: sed ɪt baɪ mɪsˈteɪk],B1_L156_S19.mp3
20,"Я думаю, они в опасности",I think they are at risk,[aɪ θɪŋk ðeɪ ɑ: æt rɪsk],B1_L156_S20.mp3
21,Это произошло случайно,It happened by accident,[ɪt ˈhæpənd baɪ ˈæksɪdənt],B1_L156_S21.mp3
22,Она на диете в настоящее время,She is on a diet at present,[ʃi: ɪz ɒn ə ˈdaɪət æt ˈpreznt],B1_L156_S22.mp3
23,Я сделал это по ошибке,I did it by mistake,[aɪ dɪd ɪt baɪ mɪsˈteɪk],B1_L156_S23.mp3
24,Аэропорт расположен на севере,The airport is located in the north,[ði ˈeəpɔ:t ɪz ləʊˈkeɪtɪd ɪn ðə nɔ:θ],B1_L156_S24.mp3
25,Мы можем попробовать это для разнообразия,We can try it for a change,[wi: kæn traɪ ɪt fɔ: ə ʧeɪnʤ],B1_L156_S25.mp3
26,Ситуация может выйти из-под контроля,The situation can get out of control,[ðə ˌsɪtjʊˈeɪʃən kæn get aʊt ɒv kənˈtrəʊl],B1_L156_S26.mp3
27,Это в западной части страны,It's in the western part of the country,[ɪts ɪn ðə ˈwestən pɑ:t ɒv ðə ˈkʌntri],B1_L156_S27.mp3
28,Аквапарк находится на востоке,The aqua park is in the east,[ði ˈækwə pɑ:k ɪz ɪn ði i:st],B1_L156_S28.mp3
29,Мы не можем работать без перерыва,We can't work without a break,[wi: kɑ:nt wɜ:k wɪˈðaʊt ə breɪk],B1_L156_S29.mp3
30,Что у тебя обычно на ужин?,What do you usually have for dinner?,[wɒt du: ju: ˈju:ʒʊəli hæv fɔ: ˈdɪnə?],B1_L156_S30.mp3
31,Это стоит минимум пятьдесят долларов,It costs at least fifty dollars,[ɪt kɒsts æt li:st ˈfɪfti ˈdɒləz],B1_L156_S31.mp3
32,Это в южной части этой области,It's in the southern part of this area,[ɪts ɪn ðə ˈsʌðən pɑ:t ɒv ðɪs ˈeərɪə],B1_L156_S32.mp3
33,Это очень хорошо только в теории,It is very good only in theory,[ɪt ɪz ˈveri gʊd ˈəʊnli ɪn ˈθɪəri],B1_L156_S33.mp3
34,Она задала этот вопрос из любопытства,She asked this question out of curiosity,[ʃi: ɑ:skt ðɪs ˈkwesʧən aʊt ɒv ˌkjʊərɪˈɒsɪti],B1_L156_S34.mp3
35,Что у нас будет на обед?,What will we have for lunch?,[wɒt wɪl wi: hæv fɔ: lʌnʧ?],B1_L156_S35.mp3
36,Это в восточной части страны,It's in the eastern part of the country,[ɪts ɪn ði ˈi:stən pɑ:t ɒv ðə ˈkʌntri],B1_L156_S36.mp3
37,Это звучит очень хорошо только в теории,It sounds very good only in theory,[ɪt saʊndz ˈveri gʊd ˈəʊnli ɪn ˈθɪəri],B1_L156_S37.mp3
38,Это в северной части города,It is in the northern part of the city,[ɪt ɪz ɪn ðə ˈnɔ:ðən pɑ:t ɒv ðə ˈsɪti],B1_L156_S38.mp3
39,Я не могу делать это одновременно,I can't do it at the same time,[aɪ kɑ:nt du: ɪt æt ðə seɪm taɪm],B1_L156_S39.mp3
40,Дети больше не подвергаются риску,The children aren't at risk anymore,[ðə ˈʧɪldrən ɑ:nt æt rɪsk ˌeniˈmɔ:],B1_L156_S40.mp3
41,"По крайней мере, мы знаем, что делать сейчас",At least we know what to do now,[æt li:st wi: nəʊ wɒt tu: du: naʊ],B1_L156_S41.mp3
42,Давай немного отдохнем!,Let's have a break a bit!,[lets hæv ə breɪk ə bɪt!],B1_L156_S42.mp3
43,"Кстати, ты еще не видел это?","By the way, haven't you seen it yet?","[baɪ ðə weɪ, hævnt ju: si:n ɪt jet?]",B1_L156_S43.mp3
44,Я хотел бы иметь комнату с видом на море,I'd like to have a room with a view of the sea,[aɪd laɪk tu: hæv ə ru:m wɪð ə vju: ɒv ðə si:],B1_L156_S44.mp3
45,"Кстати, что ты собираешься делать в этой ситуации?","By the way, what are you going to do in this situation?","[baɪ ðə weɪ, wɒt ɑ: ju: ˈgəʊɪŋ tu: du: ɪn ðɪs ˌsɪtjʊˈeɪʃən?]",B1_L156_S45.mp3
46,"Я думаю, работать без перерыва не такая хорошая идея",I think working without a break isn't such a good idea,[aɪ θɪŋk ˈwɜ:kɪŋ wɪˈðaʊt ə breɪk ˈɪznt sʌʧ ə gʊd aɪˈdɪə],B1_L156_S46.mp3
47,"Например, ты мог бы попытаться более рационально проводить свое время","For instance, you could try to spend your time more rationally","[fɔ: ˈɪnstəns, ju: kʊd traɪ tu: spend jɔ: taɪm mɔ: ˈræʃnəli]",B1_L156_S47.mp3
48,"Например, если ты хочешь сделать карьеру, ты можешь начать работать там для начала","For example, if you want to make a career, you can start working there for a start","[fɔ: ɪgˈzɑ:mpl, ɪf ju: wɒnt tu: meɪk ə kəˈrɪə, ju: kæn stɑ:t ˈwɜ:kɪŋ ðeə fɔ:r ə stɑ:t]",B1_L156_S48.mp3
49,Репутация фирмы под угрозой,The reputation of the firm is at risk,[ðə ˌrepju:ˈteɪʃən ɒv ðə fɜ:m ɪz æt rɪsk],B1_L156_S49.mp3
50,"Например, ты можешь сделать следующее","For instance, you can do the following","[fɔ: ˈɪnstəns, ju: kæn du: ðə ˈfɒləʊɪŋ]",B1_L156_S50.mp3
51,Работа без перерывов выглядит абсолютно нелепой,Work without breaks looks absolutely ridiculous,[wɜ:k wɪˈðaʊt breɪks lʊks ˈæbsəlu:tli rɪˈdɪkjʊləs],B1_L156_S51.mp3
52,Новый торговый центр строится сейчас,A new shopping centre is under construction now,[ə nju: ˈʃɒpɪŋ ˈsentər ɪz ˈʌndə kənˈstrʌkʃən naʊ],B1_L156_S52.mp3
53,Его усилия были напрасны,His efforts were in vain,[hɪz ˈefəts wɜ: ɪn veɪn],B1_L156_S53.mp3
54,"Я знаю, что мне придется сделать это в любом случае",I know that I will have to do it in any case,[aɪ nəʊ ðæt aɪ wɪl hæv tu: du: ɪt ɪn ˈeni keɪs],B1_L156_S54.mp3
55,"Я думаю, что я не видел тебя целую вечность",I think I haven't seen you for ages,[aɪ θɪŋk aɪ hævnt si:n ju: fɔ: ˈeɪʤɪz],B1_L156_S55.mp3
56,Он решил сделать это сразу,He decided to do it at once,[hi: dɪˈsaɪdɪd tu: du: ɪt æt wʌns],B1_L156_S56.mp3
57,Я хочу иметь комнату с видом на море,I want to have a room with a view of the sea,[aɪ wɒnt tu: hæv ə ru:m wɪð ə vju: ɒv ðə si:],B1_L156_S57.mp3
58,Он хочет сделать это любой ценой,He wants to do it at any cost,[hi: wɒnts tu: du: ɪt æt ˈeni kɒst],B1_L156_S58.mp3
59,Он должен сделать это любой ценой,He must do it at any cost,[hi: mʌst du: ɪt æt ˈeni kɒst],B1_L156_S59.mp3
60,Ему нужно сделать это любой ценой,He needs to do it at any cost,[hi: ni:dz tu: du: ɪt æt ˈeni kɒst],B1_L156_S60.mp3
61,Все его усилия были напрасны,All his efforts were in vain,[ɔ:l hɪz ˈefəts wɜ: ɪn veɪn],B1_L156_S61.mp3
62,Все было напрасно,Everything was in vain,[ˈevrɪθɪŋ wɒz ɪn veɪn],B1_L156_S62.mp3
63,Вся моя работа была напрасной,All my work was in vain,[ɔ:l maɪ wɜ:k wɒz ɪn veɪn],B1_L156_S63.mp3
64,Я не видел тебя целую вечность,I haven't seen you for ages,[aɪ hævnt si:n ju: fɔ: ˈeɪʤɪz],B1_L156_S64.mp3
65,Я не делал это целую вечность,I haven't done it for ages,[aɪ hævnt dʌn ɪt fɔ: ˈeɪʤɪz],B1_L156_S65.mp3
66,Я не был там целую вечность,I haven't been there for ages,[aɪ hævnt bi:n ðeə fɔ: ˈeɪʤɪz],B1_L156_S66.mp3
67,Я действительно был в растерянности,I was really at a loss,[aɪ wɒz ˈrɪəli æt ə lɒs],B1_L156_S67.mp3
68,Он не был в растерянности,He wasn't at a loss,[hi: wɒznt æt ə lɒs],B1_L156_S68.mp3
69,Я действительно в растерянности,I am really at a loss,[aɪ æm ˈrɪəli æt ə lɒs],B1_L156_S69.mp3
