sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Он будет отдыхать завтра в 9,He will be having a rest tomorrow at 9,[hi: wɪl bi: ˈhævɪŋ ə rest təˈmɒrəʊ æt 9],A2_L120_S2.mp3
3,Я буду ждать больше практики,I'll be waiting for more practice,[aɪl bi: ˈweɪtɪŋ fɔ: mɔ: ˈpræktɪs],A2_L120_S3.mp3
4,Я буду записывать новый урок,I'll be recording a new lesson,[aɪl bi: rɪˈkɔ:dɪŋ ə nju: ˈlesn],A2_L120_S4.mp3
5,Я буду гулять в парке весь день,I will be walking in the park all day,[aɪ wɪl bi: ˈwɔ:kɪŋ ɪn ðə pɑ:k ɔ:l deɪ],A2_L120_S5.mp3
6,Я буду смотреть этот урок с 3 до 4,I will be watching this lesson from 3 till 4,[aɪ wɪl bi: ˈwɒʧɪŋ ðɪs ˈlesn frɒm 3 tɪl 4],A2_L120_S6.mp3
7,Я не буду отдыхать,I won't be having a rest,[aɪ wəʊnt bi: ˈhævɪŋ ə rest],A2_L120_S7.mp3
8,Он не будет спать завтра в 8,He won’t be sleeping tomorrow at 8,[hi: wəʊnt bi: ˈsli:pɪŋ təˈmɒrəʊ æt 8],A2_L120_S8.mp3
9,Она будет читать завтра весь день?,Will she be reading all day tomorrow?,[wɪl ʃi: bi: ˈri:dɪŋ ɔ:l deɪ təˈmɒrəʊ?],A2_L120_S9.mp3
10,Они будут играть в футбол завтра в 5?,Will they be playing football tomorrow at 5?,[wɪl ðeɪ bi: ˈpleɪɪŋ ˈfʊtbɔ:l təˈmɒrəʊ æt 5?],A2_L120_S10.mp3
11,В это время завтра я буду купаться в море,This time tomorrow I will be swimming in the sea,[ðɪs taɪm təˈmɒrəʊ aɪ wɪl bi: ˈswɪmɪŋ ɪn ðə si:],A2_L120_S11.mp3
12,Я буду отдыхать завтра в 10,I will be having a rest tomorrow at 10,[aɪ wɪl bi: ˈhævɪŋ ə rest təˈmɒrəʊ æt 10],A2_L120_S12.mp3
13,Я буду ждать следующих видео с нетерпением,I will be waiting for the next videos with impatience,[aɪ wɪl bi: ˈweɪtɪŋ fɔ: ðə nekst ˈvɪdɪəʊz wɪð ɪmˈpeɪʃəns],A2_L120_S13.mp3
14,Я буду ждать нашей встречи с нетерпением,I will be waiting for our meeting with impatience,[aɪ wɪl bi: ˈweɪtɪŋ fɔ: ˈaʊə ˈmi:tɪŋ wɪð ɪmˈpeɪʃəns],A2_L120_S14.mp3
15,"Пока мы работаем, они будут отдыхать","While we are working, they will be having a rest","[waɪl wi: ɑ: ˈwɜ:kɪŋ, ðeɪ wɪl bi: ˈhævɪŋ ə rest]",A2_L120_S15.mp3
16,Я буду ждать твоего сообщения,I will be waiting for your message,[aɪ wɪl bi: ˈweɪtɪŋ fɔ: jɔ: ˈmesɪʤ],A2_L120_S16.mp3
17,В это время на следующей неделе я буду кататься на лыжах,This time next week I will be skiing,[ðɪs taɪm nekst wi:k aɪ wɪl bi: ˈski:ɪŋ],A2_L120_S17.mp3
18,Мы будем ждать их ответа,We will be waiting for their response,[wi: wɪl bi: ˈweɪtɪŋ fɔ: ðeə rɪsˈpɒns],A2_L120_S18.mp3
19,В 7 часов вечера в следующее воскресенье я буду проводить время со своими друзьями,At 7 p.m. next Sunday I will be spending time with my friends,[æt 7 pi:.em. nekst ˈsʌndeɪ aɪ wɪl bi: ˈspendɪŋ taɪm wɪð maɪ frendz],A2_L120_S19.mp3
20,Я буду спать в полночь,I will be sleeping at midnight,[aɪ wɪl bi: ˈsli:pɪŋ æt ˈmɪdnaɪt],A2_L120_S20.mp3
21,Я буду лежать на пляже на солнце завтра в это время,I will be lying on the beach in the sun this time tomorrow,[aɪ wɪl bi: ˈlaɪɪŋ ɒn ðə bi:ʧ ɪn ðə sʌn ðɪs taɪm təˈmɒrəʊ],A2_L120_S21.mp3
22,Она будет смотреть вебинар завтра в это время,She will be watching a webinar this time tomorrow,[ʃi: wɪl bi: ˈwɒʧɪŋ ə ˈwebɪnɑ: ðɪs taɪm təˈmɒrəʊ],A2_L120_S22.mp3
23,Что ты будешь делать завтра в 11?,What will you be doing tomorrow at 11?,[wɒt wɪl ju: bi: ˈdu:ɪŋ təˈmɒrəʊ æt 11?],A2_L120_S23.mp3
24,Я буду отдыхать весь день завтра,I will be having a rest all day tomorrow,[aɪ wɪl bi: ˈhævɪŋ ə rest ɔ:l deɪ təˈmɒrəʊ],A2_L120_S24.mp3
25,Мы будем ждать твой отзыв,We will be waiting for your feedback,[wi: wɪl bi: ˈweɪtɪŋ fɔ: jɔ: ˈfi:dbæk],A2_L120_S25.mp3
26,Я буду работать с двух до пяти,I will be working from two to five,[aɪ wɪl bi: ˈwɜ:kɪŋ frɒm tu: tu: faɪv],A2_L120_S26.mp3
27,Я буду ждать самых последних новостей,I will be waiting for the latest news,[aɪ wɪl bi: ˈweɪtɪŋ fɔ: ðə ˈleɪtɪst nju:z],A2_L120_S27.mp3
28,Я буду купаться в бассейне с трех до пяти,I will be swimming in the swimming pool from 3 to five,[aɪ wɪl bi: ˈswɪmɪŋ ɪn ðə ˈswɪmɪŋ pu:l frɒm 3 tu: faɪv],A2_L120_S28.mp3
29,"Когда ты придешь завтра, мы будем играть в теннис","When you come tomorrow, we will be playing tennis","[wen ju: kʌm təˈmɒrəʊ, wi: wɪl bi: ˈpleɪɪŋ ˈtenɪs]",A2_L120_S29.mp3
30,Я буду учить английский язык завтра весь день,I will be learning English tomorrow all day,[aɪ wɪl bi: ˈlɜ:nɪŋ ˈɪŋglɪʃ təˈmɒrəʊ ɔ:l deɪ],A2_L120_S30.mp3
31,Она будет смотреть новости в 9,She will be watching the news at 9,[ʃi: wɪl bi: ˈwɒʧɪŋ ðə nju:z æt 9],A2_L120_S31.mp3
32,Я буду ждать твоего ответа,I will be waiting for your response,[aɪ wɪl bi: ˈweɪtɪŋ fɔ: jɔ: rɪsˈpɒns],A2_L120_S32.mp3
33,Он будет ждать ее приглашения,He will be waiting for her invitation,[hi: wɪl bi: ˈweɪtɪŋ fɔ: hɜ: ˌɪnvɪˈteɪʃən],A2_L120_S33.mp3
34,Что ты будешь делать завтра в 9 вечера?,What will you be doing at 9pm tomorrow?,[wɒt wɪl ju: bi: ˈdu:ɪŋ æt 9pm təˈmɒrəʊ?],A2_L120_S34.mp3
35,Он будет смотреть этот вебинар завтра в 5,He will be watching this webinar tomorrow at 5,[hi: wɪl bi: ˈwɒʧɪŋ ðɪs ˈwebɪnɑ: təˈmɒrəʊ æt 5],A2_L120_S35.mp3
36,Я буду ждать твоего подтверждения,I will be waiting for your confirmation,[aɪ wɪl bi: ˈweɪtɪŋ fɔ: jɔ: ˌkɒnfəˈmeɪʃən],A2_L120_S36.mp3
37,"Пока они отдыхают, мы будем работать","While they are having a rest, we will be working","[waɪl ðeɪ ɑ: ˈhævɪŋ ə rest, wi: wɪl bi: ˈwɜ:kɪŋ]",A2_L120_S37.mp3
38,Он не будет работать весь день завтра,He won't be working all day tomorrow,[hi: wəʊnt bi: ˈwɜ:kɪŋ ɔ:l deɪ təˈmɒrəʊ],A2_L120_S38.mp3
39,Я буду ждать твоего отзыва,I will be waiting for your feedback,[aɪ wɪl bi: ˈweɪtɪŋ fɔ: jɔ: ˈfi:dbæk],A2_L120_S39.mp3
40,Я буду ждать твоего звонка,I will be waiting for your call,[aɪ wɪl bi: ˈweɪtɪŋ fɔ: jɔ: kɔ:l],A2_L120_S40.mp3
41,Мы будем упаковывать нашу одежду завтра,We'll be packing our clothes this time tomorrow,[wi:l bi: ˈpækɪŋ ˈaʊə kləʊðz ðɪs taɪm təˈmɒrəʊ],A2_L120_S41.mp3
