sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Она была одета в белое,She was dressed in white,[ʃi: wɒz drest ɪn waɪt],B2_L218_S2.mp3
3,Я подписан на эти каналы,I am subscribed to these channels,[aɪ æm səbˈskraɪbd tu: ði:z ˈʧænlz],B2_L218_S3.mp3
4,Он боится ранить ее чувства,He is afraid of hurting her feelings,[hi: ɪz əˈfreɪd ɒv ˈhɜ:tɪŋ hɜ: ˈfi:lɪŋz],B2_L218_S4.mp3
5,Я поглощен выполнением этого,I am intent on doing it,[aɪ æm ɪnˈtent ɒn ˈdu:ɪŋ ɪt],B2_L218_S5.mp3
6,Это только частичное решение этой проблемы,It's only a partial solution to this problem,[ɪts ˈəʊnli ə ˈpɑ:ʃəl səˈlu:ʃən tu: ðɪs ˈprɒbləm],B2_L218_S6.mp3
7,Я уже подписался на тот канал,I have already subscribed to that channel,[aɪ hæv ɔ:lˈredi səbˈskraɪbd tu: ðæt ˈʧænl],B2_L218_S7.mp3
8,С ним очень легко иметь дело,It's very easy to deal with him,[ɪts ˈveri ˈi:zi tu: di:l wɪð hɪm],B2_L218_S8.mp3
9,Мы так благодарны тебе за твою поддержку,We are so thankful to you for your support,[wi: ɑ: səʊ ˈθæŋkfəl tu: ju: fɔ: jɔ: səˈpɔ:t],B2_L218_S9.mp3
10,Она не одобряет такого поведения,She disapproves of such behaviour,[ʃi: ˌdɪsəˈpru:vz ɒv sʌʧ bɪˈheɪvjə],B2_L218_S10.mp3
11,"На твоем месте, я бы не стал над ним смеяться",I wouldn't laugh at him in your place,[aɪ ˈwʊdnt lɑ:f æt hɪm ɪn jɔ: pleɪs],B2_L218_S11.mp3
12,Его оштрафовали за неосторожное вождение,He was fined for careless driving,[hi: wɒz faɪnd fɔ: ˈkeəlɪs ˈdraɪvɪŋ],B2_L218_S12.mp3
13,Она всмотрелась в это изображение,She peered at this image,[ʃi: pɪəd æt ðɪs ˈɪmɪʤ],B2_L218_S13.mp3
14,Ее глаза были полны слез,Her eyes were filled with tears,[hɜ: aɪz wɜ: fɪld wɪð teəz],B2_L218_S14.mp3
15,Я действительно серьезно к этому отношусь,I'm really serious about it,[aɪm ˈrɪəli ˈsɪərɪəs əˈbaʊt ɪt],B2_L218_S15.mp3
