sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Она упала в обморок от голода,She fainted from hunger,[ʃi: ˈfeɪntɪd frɒm ˈhʌŋgə],A2_L133_S2.mp3
3,Эта новость сильно удивила меня,This news surprised me greatly,[ðɪs nju:z səˈpraɪzd mi: ˈgreɪtli],A2_L133_S3.mp3
4,Я пишу письмо,I am writing a letter,[aɪ æm ˈraɪtɪŋ ə ˈletə],A2_L133_S4.mp3
5,Стекло упало со стола,The glass fell off the table,[ðə glɑ:s fel ɒf ðə ˈteɪbl],A2_L133_S5.mp3
6,Телефон звонил весь день,The phone was ringing all day,[ðə fəʊn wɒz ˈrɪŋɪŋ ɔ:l deɪ],A2_L133_S6.mp3
7,Я надеюсь скоро тебя увидеть,I hope to see you soon,[aɪ həʊp tu: si: ju: su:n],A2_L133_S7.mp3
8,Они значительно увеличили цены,They increased the prices considerably,[ðeɪ ɪnˈkri:st ðə ˈpraɪsɪz kənˈsɪdərəbli],A2_L133_S8.mp3
9,Я с большим удовольствием принял его предложение,I accepted his offer with great pleasure,[aɪ əkˈseptɪd hɪz ˈɒfə wɪð greɪt ˈpleʒə],A2_L133_S9.mp3
10,Он летел обратно в Англию,He was flying back to England,[hi: wɒz ˈflaɪɪŋ bæk tu: ˈɪŋglənd],A2_L133_S10.mp3
11,Аудитория была действительно впечатлена,The audience was really impressed,[ði ˈɔ:diəns wɒz ˈrɪəli ɪmˈprest],A2_L133_S11.mp3
12,Когда они сообщат мне?,When will they inform me?,[wen wɪl ðeɪ ɪnˈfɔ:m mi:?],A2_L133_S12.mp3
13,Мы начали болтать онлайн,We started chatting online,[wi: ˈstɑ:tɪd ˈʧætɪŋ ˈɒnˌlaɪn],A2_L133_S13.mp3
14,Она порезала свой палец,She cut her finger,[ʃi: kʌt hɜ: ˈfɪŋgə],A2_L133_S14.mp3
15,Я обожаю путешествовать,I enjoy travelling,[aɪ ɪnˈʤɔɪ ˈtrævlɪŋ],A2_L133_S15.mp3
16,Как он себя чувствовал?,How did he feel?,[haʊ dɪd hi: fi:l?],A2_L133_S16.mp3
17,Как они познакомились?,How did they meet?,[haʊ dɪd ðeɪ mi:t?],A2_L133_S17.mp3
