sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Я с большим удовольствием принял его приглашение,I accepted his invitation with great pleasure,[aɪ əkˈseptɪd hɪz ˌɪnvɪˈteɪʃən wɪð greɪt ˈpleʒə],A1_L89_S2.mp3
3,Она улыбнулась ему,She smiled at him,[ʃi: smaɪld æt hɪm],A1_L89_S3.mp3
4,Он испытал некоторые трудности в начале,He experienced some difficulties in the beginning,[hi: ɪksˈpɪərɪənst sʌm ˈdɪfɪkəltiz ɪn ðə bɪˈgɪnɪŋ],A1_L89_S4.mp3
5,Директор управлял компанией очень непрофессионально,The director managed the company very unprofessionally,[ðə dɪˈrektə ˈmænɪʤd ðə ˈkʌmpəni ˈveri ˌʌnprəˈfeʃənli],A1_L89_S5.mp3
6,Он описал свою внешность,He described his appearance,[hi: dɪsˈkraɪbd hɪz əˈpɪərəns],A1_L89_S6.mp3
7,Я не мог представить свою жизнь без этого,I couldn't imagine my life without it,[aɪ ˈkʊdnt ɪˈmæʤɪn maɪ laɪf wɪˈðaʊt ɪt],A1_L89_S7.mp3
8,Я разделил это на четыре части,I divided it into four parts,[aɪ dɪˈvaɪdɪd ɪt ˈɪntu: fɔ: pɑ:ts],A1_L89_S8.mp3
9,Я хотел знать все,I wanted to know everything,[aɪ ˈwɒntɪd tu: nəʊ ˈevrɪθɪŋ],A1_L89_S9.mp3
10,Они подписали соглашение,They signed an agreement,[ðeɪ saɪnd ən əˈgri:mənt],A1_L89_S10.mp3
11,Я не мог упустить этот шанс,I couldn't miss this chance,[aɪ ˈkʊdnt mɪs ðɪs ʧɑ:ns],A1_L89_S11.mp3
12,Я посетил это место во второй раз,I visited this place for the second time,[aɪ ˈvɪzɪtɪd ðɪs pleɪs fɔ: ðə ˈsekənd taɪm],A1_L89_S12.mp3
13,Она выслушала мой совет,She listened to my advice,[ʃi: ˈlɪsnd tu: maɪ ədˈvaɪs],A1_L89_S13.mp3
14,Мы вместе работали над другим проектом,We worked on another project together,[wi: wɜ:kt ɒn əˈnʌðə ˈprɒʤekt təˈgeðə],A1_L89_S14.mp3
15,Они с большим удовольствием приняли мое предложение,They accepted my offer with great pleasure,[ðeɪ əkˈseptɪd maɪ ˈɒfə wɪð greɪt ˈpleʒə],A1_L89_S15.mp3
