sentence_id,prompt_ru,answer_en,transcription,audio_filename
1,Я не дома,I'm not at home,[aɪm nɒt æt həʊm],A0_L15_S1.mp3
2,Они не счастливы,They aren't happy,[ðeɪ ɑ:nt ˈhæpi],A0_L15_S2.mp3
3,Она не занята сейчас,She isn't busy now,[ʃi: ˈɪznt ˈbɪzi naʊ],A0_L15_S3.mp3
4,Это не так сложно,It isn't so difficult,[ɪt ˈɪznt səʊ ˈdɪfɪkəlt],A0_L15_S4.mp3
5,Она не занята сейчас,She isn't busy now,[ʃi: ˈɪznt ˈbɪzi naʊ],A0_L15_S5.mp3
6,Это не популярно,It isn't popular,[ɪt ˈɪznt ˈpɒpjʊlə],A0_L15_S6.mp3
7,Они не счастливы,They aren't happy,[ðeɪ ɑ:nt ˈhæpi],A0_L15_S7.mp3
8,Это не так интересно для меня,It isn't so interesting for me,[ɪt ˈɪznt səʊ ˈɪntrɪstɪŋ fɔ: mi:],A0_L15_S8.mp3
9,Мы не здесь,We aren't here,[wi: ɑ:nt hɪə],A0_L15_S9.mp3
10,Это не лучше,It isn't better,[ɪt ˈɪznt ˈbetə],A0_L15_S10.mp3
11,Ты не прав,You aren't right,[ju: ɑ:nt raɪt],A0_L15_S11.mp3
12,Это не популярно сейчас,It isn't popular now,[ɪt ˈɪznt ˈpɒpjʊlə naʊ],A0_L15_S12.mp3
13,Он не прав,He isn't right,[hi: ˈɪznt raɪt],A0_L15_S13.mp3
14,Он не молодой,He isn't young,[hi: ˈɪznt jʌŋ],A0_L15_S14.mp3
15,Я не дома,I'm not at home,[aɪm nɒt æt həʊm],A0_L15_S15.mp3
16,Это не проблема,It isn't a problem,[ɪt ˈɪznt ə ˈprɒbləm],A0_L15_S16.mp3
17,Они не женаты,They aren't married,[ðeɪ ɑ:nt ˈmærɪd],A0_L15_S17.mp3
18,Это не так много,It isn't so much,[ɪt ˈɪznt səʊ mʌʧ],A0_L15_S18.mp3
19,Она не ленивая,She isn't lazy,[ʃi: ˈɪznt ˈleɪzi],A0_L15_S19.mp3
20,Это не легко,It isn't easy,[ɪt ˈɪznt ˈi:zi],A0_L15_S20.mp3
21,Он не женат,He isn't married,[hi: ˈɪznt ˈmærɪd],A0_L15_S21.mp3
22,Это не дорого,It isn't expensive,[ɪt ˈɪznt ɪksˈpensɪv],A0_L15_S22.mp3
23,Я не ленивый,I'm not lazy,[aɪm nɒt ˈleɪzi],A0_L15_S23.mp3
24,Они не богаты,They aren't rich,[ðeɪ ɑ:nt rɪʧ],A0_L15_S24.mp3
25,Это не важно,It isn't important,[ɪt ˈɪznt ɪmˈpɔ:tənt],A0_L15_S25.mp3
26,Это не так хорошо,It isn't so good,[ɪt ˈɪznt səʊ gʊd],A0_L15_S26.mp3
27,Они не такие трудолюбивые,They aren't so hard-working,[ðeɪ ɑ:nt səʊ ˈhɑ:dˌwɜ:kɪŋ],A0_L15_S27.mp3
28,Он не доктор,He isn't a doctor,[hi: ˈɪznt ə ˈdɒktə],A0_L15_S28.mp3
29,Она не замужем,She isn't married,[ʃi: ˈɪznt ˈmærɪd],A0_L15_S29.mp3
30,Это не интересно,It isn't interesting,[ɪt ˈɪznt ˈɪntrɪstɪŋ],A0_L15_S30.mp3
31,Это не мало,It isn't little,[ɪt ˈɪznt ˈlɪtl],A0_L15_S31.mp3
32,Она не старая,She isn't old,[ʃi: ˈɪznt əʊld],A0_L15_S32.mp3
33,Это не много,It isn't much,[ɪt ˈɪznt mʌʧ],A0_L15_S33.mp3
34,Это не так легко,It isn't so easy,[ɪt ˈɪznt səʊ ˈi:zi],A0_L15_S34.mp3
35,Он не такой трудолюбивый,He isn't so hard-working,[hi: ˈɪznt səʊ ˈhɑ:dˌwɜ:kɪŋ],A0_L15_S35.mp3
36,Она не учительница,She isn't a teacher,[ʃi: ˈɪznt ə ˈti:ʧə],A0_L15_S36.mp3
37,Они не друзья,They aren't friends,[ðeɪ ɑ:nt frendz],A0_L15_S37.mp3
38,Он не менеджер,He isn't a manager,[hi: ˈɪznt ə ˈmænɪʤə],A0_L15_S38.mp3
39,Это не сложно,It isn't difficult,[ɪt ˈɪznt ˈdɪfɪkəlt],A0_L15_S39.mp3
40,Она не счастлива,She isn't happy,[ʃi: ˈɪznt ˈhæpi],A0_L15_S40.mp3
41,Он не бедный,He isn't poor,[hi: ˈɪznt pʊə],A0_L15_S41.mp3
42,Они сейчас не в школе,They aren't at school now,[ðeɪ ɑ:nt æt sku:l naʊ],A0_L15_S42.mp3
43,Это не так плохо,It isn't so bad,[ɪt ˈɪznt səʊ bæd],A0_L15_S43.mp3
44,"Я думаю, это не правильно",I think it isn't right,[aɪ θɪŋk ɪt ˈɪznt raɪt],A0_L15_S44.mp3
45,Это не лучшее решение,It isn't the best decision,[ɪt ˈɪznt ðə best dɪˈsɪʒən],A0_L15_S45.mp3
46,"Я знаю, он не дома сейчас",I know he isn't at home now,[aɪ nəʊ hi: ˈɪznt æt həʊm naʊ],A0_L15_S46.mp3
47,"Я знаю, это не бесплатно",I know it isn't free,[aɪ nəʊ ɪt ˈɪznt fri:],A0_L15_S47.mp3
48,Это не лучшая идея,It isn't the best idea,[ɪt ˈɪznt ðə best aɪˈdɪə],A0_L15_S48.mp3
49,"Я вижу, это не дорого",I see it isn't expensive,[aɪ si: ɪt ˈɪznt ɪksˈpensɪv],A0_L15_S49.mp3
50,"Я знаю, они не правы",I know they aren't right,[aɪ nəʊ ðeɪ ɑ:nt raɪt],A0_L15_S50.mp3
51,"Я думаю, что это не так плохо",I think that it isn't so bad,[aɪ θɪŋk ðæt ɪt ˈɪznt səʊ bæd],A0_L15_S51.mp3
52,Это не правильно,It isn't right,[ɪt ˈɪznt raɪt],A0_L15_S52.mp3
53,Я не боюсь этого,I'm not afraid of it,[aɪm nɒt əˈfreɪd ɒv ɪt],A0_L15_S53.mp3
54,"Я думаю, это не так дешево",I think it isn't so cheap,[aɪ θɪŋk ɪt ˈɪznt səʊ ʧi:p],A0_L15_S54.mp3
55,"Она думает, что он не прав",She thinks that he isn't right,[ʃi: θɪŋks ðæt hi: ˈɪznt raɪt],A0_L15_S55.mp3
56,"Я думаю, это не реально",I think it isn't real,[aɪ θɪŋk ɪt ˈɪznt rɪəl],A0_L15_S56.mp3
57,"Я думаю, что это не лучший ответ",I think that it isn't the best answer,[aɪ θɪŋk ðæt ɪt ˈɪznt ðə best ˈɑ:nsə],A0_L15_S57.mp3
58,Он не уверен,He isn't sure,[hi: ˈɪznt ʃʊə],A0_L15_S58.mp3
59,Это не возможно,It isn't possible,[ɪt ˈɪznt ˈpɒsəbl],A0_L15_S59.mp3
60,Это возможно,It is possible,[ɪt ɪz ˈpɒsəbl],A0_L15_S60.mp3
61,Мы не так близко,We aren't so near,[wi: ɑ:nt səʊ nɪə],A0_L15_S61.mp3
62,Это не так близко,It isn't so near,[ɪt ˈɪznt səʊ nɪə],A0_L15_S62.mp3
63,Они так близко,They are so near,[ðeɪ ɑ: səʊ nɪə],A0_L15_S63.mp3
64,"Я знаю, она не на работе сейчас",I know she isn't at work now,[aɪ nəʊ ʃi: ˈɪznt æt wɜ:k naʊ],A0_L15_S64.mp3
65,"Он знает, она на работе сейчас",He knows she is at work now,[hi: nəʊz ʃi: ɪz æt wɜ:k naʊ],A0_L15_S65.mp3
66,"Ты знаешь, она не в школе сейчас",You know she isn't at school now,[ju: nəʊ ʃi: ˈɪznt æt sku:l naʊ],A0_L15_S66.mp3
67,"Я думаю, это не ошибка",I think it isn't a mistake,[aɪ θɪŋk ɪt ˈɪznt ə mɪsˈteɪk],A0_L15_S67.mp3
68,"Она думает, это не ошибка",She thinks it isn't a mistake,[ʃi: θɪŋks ɪt ˈɪznt ə mɪsˈteɪk],A0_L15_S68.mp3
69,"Мы думаем, это ошибка",We think it is a mistake,[wi: θɪŋk ɪt ɪz ə mɪsˈteɪk],A0_L15_S69.mp3
