sentence_id,prompt_ru,answer_en,transcription,audio_filename
1,Он придет к нам скоро,He will come to us soon,[hi: wɪl kʌm tu: ʌs su:n],A0_L25_S1.mp3
2,Мы поговорим об этом скоро,We will talk about it soon,[wi: wɪl tɔ:k əˈbaʊt ɪt su:n],A0_L25_S2.mp3
3,Я помогу тебе,I'll help you,[aɪl help ju:],A0_L25_S3.mp3
4,Он пойдет туда с нами,He'll go there with us,[hi:l gəʊ ðeə wɪð ʌs],A0_L25_S4.mp3
5,Я поеду в Англию в следующем году,I'll go to England next year,[aɪl gəʊ tu: ˈɪŋglənd nekst jɪə],A0_L25_S5.mp3
6,Я буду работать над этими ошибками,I will work on these mistakes,[aɪ wɪl wɜ:k ɒn ði:z mɪsˈteɪks],A0_L25_S6.mp3
7,Я перезвоню тебе,I'll call you back,[aɪl kɔ:l ju: bæk],A0_L25_S7.mp3
8,Я помогу тебе с большим удовольствием,I'll help you with great pleasure,[aɪl help ju: wɪð greɪt ˈpleʒə],A0_L25_S8.mp3
9,Он придет к нам скоро,He will come to us soon,[hi: wɪl kʌm tu: ʌs su:n],A0_L25_S9.mp3
10,Наш учитель проверит эту работу скоро,Our teacher will check this work soon,[ˈaʊə ˈti:ʧə wɪl ʧek ðɪs wɜ:k su:n],A0_L25_S10.mp3
11,Я получу те деньги скоро,I'll get that money soon,[aɪl get ðæt ˈmʌni su:n],A0_L25_S11.mp3
12,Я помогу тебе,I'll help you,[aɪl help ju:],A0_L25_S12.mp3
13,Она будет преподавать английский,She will teach English,[ʃi: wɪl ti:ʧ ˈɪŋglɪʃ],A0_L25_S13.mp3
14,Это произойдет скоро,It will happen soon,[ɪt wɪl ˈhæpən su:n],A0_L25_S14.mp3
15,Мы посетим это место скоро,We will visit this place soon,[wi: wɪl ˈvɪzɪt ðɪs pleɪs su:n],A0_L25_S15.mp3
16,Я поеду в Англию в следующем году,I'll go to England next year,[aɪl gəʊ tu: ˈɪŋglənd nekst jɪə],A0_L25_S16.mp3
17,Он пойдет туда с нами,He'll go there with us,[hi:l gəʊ ðeə wɪð ʌs],A0_L25_S17.mp3
18,Я пошлю ей письмо,I will send her a letter,[aɪ wɪl send hɜ:r ə ˈletə],A0_L25_S18.mp3
19,Я проверю все,I'll check everything,[aɪl ʧek ˈevrɪθɪŋ],A0_L25_S19.mp3
20,Они построят дом,They'll build a house,[ðeɪl bɪld ə haʊs],A0_L25_S20.mp3
21,Я буду работать над этими ошибками,I will work on these mistakes,[aɪ wɪl wɜ:k ɒn ði:z mɪsˈteɪks],A0_L25_S21.mp3
22,Мы поговорим об этом скоро,We will talk about it soon,[wi: wɪl tɔ:k əˈbaʊt ɪt su:n],A0_L25_S22.mp3
23,Я перезвоню тебе,I'll call you back,[aɪl kɔ:l ju: bæk],A0_L25_S23.mp3
24,Мы скоро это увидим,We'll see it soon,[wi:l si: ɪt su:n],A0_L25_S24.mp3
25,Это будет стоить больше скоро,It'll cost more soon,[ˈɪtl kɒst mɔ: su:n],A0_L25_S25.mp3
26,Я прочитаю эту книгу,I will read this book,[aɪ wɪl ri:d ðɪs bʊk],A0_L25_S26.mp3
27,Этот проект принесет им меньше денег,This project will bring them less money,[ðɪs ˈprɒʤekt wɪl brɪŋ ðem les ˈmʌni],A0_L25_S27.mp3
28,Мы все обсудим,We'll discuss everything,[wi:l dɪsˈkʌs ˈevrɪθɪŋ],A0_L25_S28.mp3
29,Это принесет ему больше денег,It will bring him more money,[ɪt wɪl brɪŋ hɪm mɔ: ˈmʌni],A0_L25_S29.mp3
30,Я постараюсь сделать это сегодня,I'll try to do it today,[aɪl traɪ tu: du: ɪt təˈdeɪ],A0_L25_S30.mp3
31,Ему понравится эта идея,He will like this idea,[hi: wɪl laɪk ðɪs aɪˈdɪə],A0_L25_S31.mp3
32,Я поеду в Соединенные Штаты в следующем месяце,I'll go to the United States next month,[aɪl gəʊ tu: ði: jʊˈnaɪtɪd steɪts nekst mʌnθ],A0_L25_S32.mp3
33,Я посмотрю тот фильм,I'll watch that movie,[aɪl wɒʧ ðæt ˈmu:vi],A0_L25_S33.mp3
34,Ей понравится то предложение,She will like that offer,[ʃi: wɪl laɪk ðæt ˈɒfə],A0_L25_S34.mp3
35,Это будет лучше,It will be better,[ɪt wɪl bi: ˈbetə],A0_L25_S35.mp3
36,Я скажу ему эту вещь,I'll tell him this thing,[aɪl tel hɪm ðɪs θɪŋ],A0_L25_S36.mp3
37,Она посетит другие города в этом году,She'll visit other cities this year,[ʃi:l ˈvɪzɪt ˈʌðə ˈsɪtiz ðɪs jɪə],A0_L25_S37.mp3
38,Это будет лучшее решение,It'll be the best decision,[ˈɪtl bi: ðə best dɪˈsɪʒən],A0_L25_S38.mp3
39,Он будет работать над теми ошибками,He will work on those mistakes,[hi: wɪl wɜ:k ɒn ðəʊz mɪsˈteɪks],A0_L25_S39.mp3
40,Он придет сюда завтра,He will come here tomorrow,[hi: wɪl kʌm hɪə təˈmɒrəʊ],A0_L25_S40.mp3
41,Я сделаю это завтра,I will do it tomorrow,[aɪ wɪl du: ɪt təˈmɒrəʊ],A0_L25_S41.mp3
42,Тебе понравится та еда,You will like that food,[ju: wɪl laɪk ðæt fu:d],A0_L25_S42.mp3
43,Я пришлю тебе электронное письмо,I will send you an email,[aɪ wɪl send ju: ən ˈi:meɪl],A0_L25_S43.mp3
44,Ты скоро узнаешь это,You'll know it soon,[ju:l nəʊ ɪt su:n],A0_L25_S44.mp3
45,Я также посещу эти страны,I will also visit these countries,[aɪ wɪl ˈɔ:lsəʊ ˈvɪzɪt ði:z ˈkʌntriz],A0_L25_S45.mp3
46,Она останется дома,She will stay at home,[ʃi: wɪl steɪ æt həʊm],A0_L25_S46.mp3
47,Тебе понравится эта идея,You'll like this idea,[ju:l laɪk ðɪs aɪˈdɪə],A0_L25_S47.mp3
48,Я куплю другой билет,I'll buy another ticket,[aɪl baɪ əˈnʌðə ˈtɪkɪt],A0_L25_S48.mp3
