sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Он всегда во всем винит ее,He always blames her for everything,[hi: ˈɔ:lweɪz bleɪmz hɜ: fɔ: ˈevrɪθɪŋ],B2_L212_S2.mp3
3,Тот аромат имеет запах цветов,That fragrance has a smell of flowers,[ðæt ˈfreɪgrəns hæz ə smel ɒv ˈflaʊəz],B2_L212_S3.mp3
4,Я впечатлен их профессионализмом,I am impressed with their professionalism,[aɪ æm ɪmˈprest wɪð ðeə prəˈfeʃnəlɪzm],B2_L212_S4.mp3
5,Не вини ее за это!,Don't blame her for it!,[dəʊnt bleɪm hɜ: fɔ: ɪt!],B2_L212_S5.mp3
6,Какие преимущества домашнего образования?,What are the benefits of home education?,[wɒt ɑ: ðə ˈbenɪfɪts ɒv həʊm ˌedju:ˈkeɪʃən?],B2_L212_S6.mp3
7,Его убеждения вполне похожи на ее,His beliefs are quite similar to hers,[hɪz bɪˈli:fs ɑ: kwaɪt ˈsɪmɪlə tu: hɜ:z],B2_L212_S7.mp3
8,У нас разные взгляды на этот вопрос,We have different views on this matter,[wi: hæv ˈdɪfrənt vju:z ɒn ðɪs ˈmætə],B2_L212_S8.mp3
9,Я хотел бы забронировать номер с видом на океан,I'd like to book a room with a view of the ocean,[aɪd laɪk tu: bʊk ə ru:m wɪð ə vju: ɒv ði ˈəʊʃən],B2_L212_S9.mp3
10,Мы все поражены твоим большим энтузиазмом,We are all impressed by your great enthusiasm,[wi: ɑ: ɔ:l ɪmˈprest baɪ jɔ: greɪt ɪnˈθju:zɪæzm],B2_L212_S10.mp3
11,Мне нужно написать ему письмо,I need to write him a letter,[aɪ ni:d tu: raɪt hɪm ə ˈletə],B2_L212_S11.mp3
12,Она отправила ему очень важное письмо,She sent a very important letter to him,[ʃi: sent ə ˈveri ɪmˈpɔ:tənt ˈletə tu: hɪm],B2_L212_S12.mp3
13,Какое впечатление он произвел на тебя?,What impression did he make on you?,[wɒt ɪmˈpreʃən dɪd hi: meɪk ɒn ju:?],B2_L212_S13.mp3
14,Мы должны защитить ее от этих возможных рисков,We need to protect her from these possible risks,[wi: ni:d tu: prəˈtekt hɜ: frɒm ði:z ˈpɒsəbl rɪsks],B2_L212_S14.mp3
15,Ему блестяще даются иностранные языки,He is brilliant at foreign languages,[hi: ɪz ˈbrɪljənt æt ˈfɒrɪn ˈlæŋgwɪʤɪz],B2_L212_S15.mp3
16,Они обвиняют ее в той аварии,They blame that accident on her,[ðeɪ bleɪm ðæt ˈæksɪdənt ɒn hɜ:],B2_L212_S16.mp3
17,Это защищает их от экстремальной жары,It protects them from extreme heat,[ɪt prəˈtekts ðem frɒm ɪksˈtri:m hi:t],B2_L212_S17.mp3
18,Кто от этого выиграет?,Who will benefit from it?,[hu: wɪl ˈbenɪfɪt frɒm ɪt?],B2_L212_S18.mp3
19,Они были поражены его огромной силой,They were impressed by his great strength,[ðeɪ wɜ: ɪmˈprest baɪ hɪz greɪt streŋθ],B2_L212_S19.mp3
20,Он прислал ей конфиденциальное письмо,He sent her a confidential letter,[hi: sent hɜ: ə ˌkɒnfɪˈdenʃəl ˈletə],B2_L212_S20.mp3
21,Это защищает нас от холода,It protects us from the cold,[ɪt prəˈtɛkts ʌs frɒm ðə kəʊld],B2_L212_S21.mp3
22,Этот аромат пахнет розами,This fragrance smells of roses,[ðɪs ˈfreɪgrəns smelz ɒv ˈrəʊzɪz],B2_L212_S22.mp3
23,Остерегайся собаки!,Beware of the dog!,[bɪˈweər ɒv ðə dɒg!],B2_L212_S23.mp3
24,Мне нужна комната с видом на океан,I need a room with a view of the ocean,[aɪ ni:d ə ru:m wɪð ə vju: ɒv ði ˈəʊʃən],B2_L212_S24.mp3
25,Они обвиняют его в этой аварии,They blame him for this accident,[ðeɪ bleɪm hɪm fɔ: ðɪs ˈæksɪdənt],B2_L212_S25.mp3
26,Его мысли схожи с моими,His thoughts are similar to mine,[hɪz θɔ:ts ɑ: ˈsɪmɪlə tu: maɪn],B2_L212_S26.mp3
27,Они дали ему эту сумму денег,They gave him this sum of money,[ðeɪ geɪv hɪm ðɪs sʌm ɒv ˈmʌni],B2_L212_S27.mp3
