sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Им не хватает денег,They are short of money,[ðeɪ ɑ: ʃɔ:t ɒv ˈmʌni],B2_L221_S2.mp3
3,Его знание бизнеса довольно ограничено,His knowledge of business is rather limited,[hɪz ˈnɒlɪʤ ɒv ˈbɪznɪs ɪz ˈrɑ:ðə ˈlɪmɪtɪd],B2_L221_S3.mp3
4,Они пригласили нас на свою свадьбу,They invited us to their wedding,[ðeɪ ɪnˈvaɪtɪd ʌs tu: ðeə ˈwedɪŋ],B2_L221_S4.mp3
5,Он опоздал на встречу,He was late for the meeting,[hi: wɒz leɪt fɔ: ðə ˈmi:tɪŋ],B2_L221_S5.mp3
6,Их дом находится близко к лесу,Their house is close to the forest,[ðeə haʊs ɪz kləʊs tu: ðə ˈfɒrɪst],B2_L221_S6.mp3
7,Я был немного разочарован этими результатами,I was a little bit disappointed about these results,[aɪ wɒz ə ˈlɪtl bɪt ˌdɪsəˈpɔɪntɪd əˈbaʊt ði:z rɪˈzʌlts],B2_L221_S7.mp3
8,Я был категорически против этого решения,I was strongly opposed to this decision,[aɪ wɒz ˈstrɒŋli əˈpəʊzd tu: ðɪs dɪˈsɪʒən],B2_L221_S8.mp3
9,"Я вижу, что у этих студентов есть жажда знаний",I see that these students have a thirst for knowledge,[aɪ si: ðæt ði:z ˈstju:dənts hæv ə θɜ:st fɔ: ˈnɒlɪʤ],B2_L221_S9.mp3
10,Я был действительно разочарован в нем,I was really disappointed in him,[aɪ wɒz ˈrɪəli ˌdɪsəˈpɔɪntɪd ɪn hɪm],B2_L221_S10.mp3
11,Это связано со следующей вещью,It is related to the following thing,[ɪt ɪz rɪˈleɪtɪd tu: ðə ˈfɒləʊɪŋ θɪŋ],B2_L221_S11.mp3
12,Это очевидно для большинства людей,It's obvious to most people,[ɪts ˈɒbvɪəs tu: məʊst ˈpi:pl],B2_L221_S12.mp3
13,Он очень хорошо знает иностранные языки,He has very good knowledge of foreign languages,[hi: hæz ˈveri gʊd ˈnɒlɪʤ ɒv ˈfɒrɪn ˈlæŋgwɪʤɪz],B2_L221_S13.mp3
14,Мой друг живет рядом с нами,My friend lives close to us,[maɪ frend lɪvz kləʊs tu: ʌs],B2_L221_S14.mp3
15,Эти две вещи тесно связаны друг с другом,These two things are closely related to each other,[ði:z tu: θɪŋz ɑ: ˈkləʊsli rɪˈleɪtɪd tu: i:ʧ ˈʌðə],B2_L221_S15.mp3
16,Я хотел бы пригласить тебя на ужин,I'd like to invite you for dinner,[aɪd laɪk tu: ɪnˈvaɪt ju: fɔ: ˈdɪnə],B2_L221_S16.mp3
17,Это очевидно для большинства людей,It is obvious to most people,[ɪt ɪz ˈɒbvɪəs tu: məʊst ˈpi:pl],B2_L221_S17.mp3
18,Он опаздывал на поезд,He was late for the train,[hi: wɒz leɪt fɔ: ðə treɪn],B2_L221_S18.mp3
19,Мне нужно подготовиться к этому тесту более тщательно,I need to prepare for this test more thoroughly,[aɪ ni:d tu: prɪˈpeə fɔ: ðɪs test mɔ: ˈθʌrəli],B2_L221_S19.mp3
20,Она любит детей,She is fond of children,[ʃi: ɪz fɒnd ɒv ˈʧɪldrən],B2_L221_S20.mp3
21,У нас есть жажда знаний,We have a thirst for knowledge,[wi: hæv ə θɜ:st fɔ: ˈnɒlɪʤ],B2_L221_S21.mp3
22,Мне не хватает наличных денег,I am short of cash,[aɪ æm ʃɔ:t ɒv kæʃ],B2_L221_S22.mp3
23,Я действительно люблю изучать английский,I am really fond of learning English,[aɪ æm ˈrɪəli fɒnd ɒv ˈlɜ:nɪŋ ˈɪŋglɪʃ],B2_L221_S23.mp3
24,Посмотри на весь этот беспорядок!,Look at all this mess!,[lʊk æt ɔ:l ðɪs mes!],B2_L221_S24.mp3
25,Не сердись на него!,Don't be angry with him!,[dəʊnt bi: ˈæŋgri wɪð hɪm!],B2_L221_S25.mp3
26,У него мало знаний о бизнесе,He has little knowledge of business,[hi: hæz ˈlɪtl ˈnɒlɪʤ ɒv ˈbɪznɪs],B2_L221_S26.mp3
27,Пассажиры очень злились из-за задержки,The passengers were very angry about the delay,[ðə ˈpæsɪnʤəz wɜ: ˈveri ˈæŋgri əˈbaʊt ðə dɪˈleɪ],B2_L221_S27.mp3
28,Она опоздала на ужин,She was late for dinner,[ʃi: wɒz leɪt fɔ: ˈdɪnə],B2_L221_S28.mp3
29,У меня есть жажда знаний,I have a thirst for knowledge,[aɪ hæv ə θɜ:st fɔ: ˈnɒlɪʤ],B2_L221_S29.mp3
30,Это стало очевидным для всех нас,It became obvious to all of us,[ɪt bɪˈkeɪm ˈɒbvɪəs tu: ɔ:l ɒv ʌs],B2_L221_S30.mp3
31,"Он готов к худшему, но ожидает лучшего",He is prepared for the worst but expects the best,[hi: ɪz prɪˈpeəd fɔ: ðə wɜ:st bʌt ɪksˈpekts ðə best],B2_L221_S31.mp3
32,Кого ты собираешься пригласить на вечеринку?,Who are you going to invite to the party?,[hu: ɑ: ju: ˈgəʊɪŋ tu: ɪnˈvaɪt tu: ðə ˈpɑ:ti?],B2_L221_S32.mp3
33,Это всем очевидно,It is obvious to everyone,[ɪt ɪz ˈɒbvɪəs tu: ˈevrɪwʌn],B2_L221_S33.mp3
34,Эти две проблемы тесно связаны друг с другом,These two problems are closely related to each other,[ði:z tu: ˈprɒbləmz ɑ: ˈkləʊsli rɪˈleɪtɪd tu: i:ʧ ˈʌðə],B2_L221_S34.mp3
35,Какая связь между теми двумя вещами?,What's the connection between those two things?,[wɒts ðə kəˈnekʃən bɪˈtwi:n ðəʊz tu: θɪŋz?],B2_L221_S35.mp3
36,Ей должно быть стыдно за это,She should be ashamed of it,[ʃi: ʃʊd bi: əˈʃeɪmd ɒv ɪt],B2_L221_S36.mp3
37,Я хотел бы пригласить тебя на чашку кофе,I'd like to invite you for a cup of coffee,[aɪd laɪk tu: ɪnˈvaɪt ju: fɔ: ə kʌp ɒv ˈkɒfi],B2_L221_S37.mp3
38,Ее квартира рядом с парком,Her apartment is close to the park,[hɜ: əˈpɑ:tmənt ɪz kləʊs tu: ðə pɑ:k],B2_L221_S38.mp3
39,Кто несет ответственность за этот инцидент?,Who is responsible for this incident?,[hu: ɪz rɪsˈpɒnsəbl fɔ: ðɪs ˈɪnsɪdənt?],B2_L221_S39.mp3
40,Это для меня очевидно,It is obvious to me,[ɪt ɪz ˈɒbvɪəs tu: mi:],B2_L221_S40.mp3
41,"Ему нравится говорить о разных вещах, связанных с бизнесом или политикой",He likes talking about different things related to business or politics,[hi: laɪks ˈtɔ:kɪŋ əˈbaʊt ˈdɪfrənt θɪŋz rɪˈleɪtɪd tu: ˈbɪznɪs ɔ: ˈpɒlɪtɪks],B2_L221_S41.mp3
42,"Его родителям стало очевидно, что у него очень большие проблемы с его учебой",It became obvious to his parents that he had very big problems with his studies,[ɪt bɪˈkeɪm ˈɒbvɪəs tu: hɪz ˈpeərənts ðæt hi: hæd ˈveri bɪg ˈprɒbləmz wɪð hɪz ˈstʌdiz],B2_L221_S42.mp3
43,Я пишу тебе в связи с твоей недавней просьбой,I am writing to you in connection with your recent request,[aɪ æm ˈraɪtɪŋ tu: ju: ɪn kəˈnekʃən wɪð jɔ: ˈri:snt rɪˈkwest],B2_L221_S43.mp3
44,Большинство сотрудников категорически против этих радикальных изменений,Most employees are strongly opposed to these radical changes,[məʊst ˌemplɔɪˈi:z ɑ: ˈstrɒŋli əˈpəʊzd tu: ði:z ˈrædɪkəl ˈʧeɪnʤɪz],B2_L221_S44.mp3
45,"Полиция ищет любую информацию, связанную с этим преступлением",The police are looking for any information related to this crime,[ðə pəˈli:s ɑ: ˈlʊkɪŋ fɔ: ˈeni ˌɪnfəˈmeɪʃən rɪˈleɪtɪd tu: ðɪs kraɪm],B2_L221_S45.mp3
46,Я пишу тебе в связи с твоим предложением о работе,I am writing to you in connection with your job offer,[aɪ æm ˈraɪtɪŋ tu: ju: ɪn kəˈnekʃən wɪð jɔ: ʤɒb ˈɒfə],B2_L221_S46.mp3
47,"Для всех очевидно, что это обращение несправедливо",It's obvious to everyone that this treatment is unfair,[ɪts ˈɒbvɪəs tu: ˈevrɪwʌn ðæt ðɪs ˈtri:tmənt ɪz ʌnˈfeə],B2_L221_S47.mp3
48,"Мне кажется, что эти проблемы связаны с его воспитанием",It seems to me that these problems are related to his upbringing,[ɪt si:mz tu: mi: ðæt ði:z ˈprɒbləmz ɑ: rɪˈleɪtɪd tu: hɪz ˈʌpˌbrɪŋɪŋ],B2_L221_S48.mp3
49,Он ответственный за проверку этой работы,He is responsible for checking this work,[hi: ɪz rɪsˈpɒnsəbl fɔ: ˈʧekɪŋ ðɪs wɜ:k],B2_L221_S49.mp3
50,Между этими двумя авариями существует тесная связь,There is a close connection between these two accidents,[ðeər ɪz ə kləʊs kəˈnekʃən bɪˈtwi:n ði:z tu: ˈæksɪdənts],B2_L221_S50.mp3
51,На что ты так злишься?,What are you so angry about?,[wɒt ɑ: ju: səʊ ˈæŋgri əˈbaʊt?],B2_L221_S51.mp3
52,Мальчик был очень разочарован такой низкой оценкой,The boy was very disappointed about such a low grade,[ðə bɔɪ wɒz ˈveri ˌdɪsəˈpɔɪntɪd əˈbaʊt sʌʧ ə ləʊ greɪd],B2_L221_S52.mp3
53,Не все кажется очевидным для меня,Not everything seems obvious to me,[nɒt ˈevrɪθɪŋ si:mz ˈɒbvɪəs tu: mi:],B2_L221_S53.mp3
54,Один из моих друзей живет близко к нам,One of my friends lives close to us,[wʌn ɒv maɪ frendz lɪvz kləʊs tu: ʌs],B2_L221_S54.mp3
55,У нее глубокие знания этого предмета,She has a profound knowledge of this subject,[ʃi: hæz ə prəˈfaʊnd ˈnɒlɪʤ ɒv ðɪs ˈsʌbʤɪkt],B2_L221_S55.mp3
56,Это не очевидно для тебя?,Isn't it obvious to you?,[ˈɪznt ɪt ˈɒbvɪəs tu: ju:?],B2_L221_S56.mp3
57,Это не было очевидно для меня,It wasn't obvious to me,[ɪt wɒznt ˈɒbvɪəs tu: mi:],B2_L221_S57.mp3
58,Что было для него очевидно?,What was obvious to him?,[wɒt wɒz ˈɒbvɪəs tu: hɪm?],B2_L221_S58.mp3
