sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Она замужем за моим другом,She’s married to my friend,[ʃi:z ˈmærɪd tu: maɪ frend],B1_L152_S2.mp3
3,Он был виновен в убийстве,He was guilty of murder,[hi: wɒz ˈgɪlti ɒv ˈmɜ:də],B1_L152_S3.mp3
4,Руководство осведомлено об этих проблемах,The management are aware of these problems,[ðə ˈmænɪʤmənt ɑ: əˈweər ɒv ði:z ˈprɒbləmz],B1_L152_S4.mp3
5,Ему не было стыдно за такое поведение,He wasn't ashamed of such behaviour,[hi: wɒznt əˈʃeɪmd ɒv sʌʧ bɪˈheɪvjə],B1_L152_S5.mp3
6,Он был виновен в этом преступлении,He was guilty of this crime,[hi: wɒz ˈgɪlti ɒv ðɪs kraɪm],B1_L152_S6.mp3
7,Это очень вредно для твоего здоровья,It's very harmful to your health,[ɪts ˈveri ˈhɑ:mfəl tu: jɔ: helθ],B1_L152_S7.mp3
8,Руководство было осведомлено об этих трудностях,The management were aware of these difficulties,[ðə ˈmænɪʤmənt wɜ: əˈweər ɒv ði:z ˈdɪfɪkəltiz],B1_L152_S8.mp3
9,Это может быть очень вредно для твоего здоровья,It can be very harmful to your health,[ɪt kæn bi: ˈveri ˈhɑ:mfəl tu: jɔ: helθ],B1_L152_S9.mp3
10,Ему должно быть стыдно за это,He should be ashamed of it,[hi: ʃʊd bi: əˈʃeɪmd ɒv ɪt],B1_L152_S10.mp3
11,Он не был виновен в преступлении,He wasn't guilty of the crime,[hi: wɒznt ˈgɪlti ɒv ðə kraɪm],B1_L152_S11.mp3
12,Я еще не готов к этому,I'm not ready for it yet,[aɪm nɒt ˈredi fɔ: ɪt jet],B1_L152_S12.mp3
13,Это очень эгоистично с его стороны,It's very selfish of him,[ɪts ˈveri ˈselfɪʃ ɒv hɪm],B1_L152_S13.mp3
14,Он занят своим домашним заданием,He is busy with his homework,[hi: ɪz ˈbɪzi wɪð hɪz ˈhəʊmˌwɜ:k],B1_L152_S14.mp3
15,Это очень жестоко с его стороны,It's very cruel of him,[ɪts ˈveri krʊəl ɒv hɪm],B1_L152_S15.mp3
16,Она знает об этих рисках,She's aware of these risks,[ʃi:z əˈweər ɒv ði:z rɪsks],B1_L152_S16.mp3
17,Я не рад этим результатам,I'm not happy about these results,[aɪm nɒt ˈhæpi əˈbaʊt ði:z rɪˈzʌlts],B1_L152_S17.mp3
18,Я был поражен красотой этого места,I was amazed by the beauty of this place,[aɪ wɒz əˈmeɪzd baɪ ðə ˈbju:ti ɒv ðɪs pleɪs],B1_L152_S18.mp3
19,Он действительно рад этому,He's really happy about it,[hi:z ˈrɪəli ˈhæpi əˈbaʊt ɪt],B1_L152_S19.mp3
20,Ей действительно стыдно за это,She is really ashamed of it,[ʃi: ɪz ˈrɪəli əˈʃeɪmd ɒv ɪt],B1_L152_S20.mp3
21,Тебе нужно быть более осторожным с этим,You need to be more careful with it,[ju: ni:d tu: bi: mɔ: ˈkeəfəl wɪð ɪt],B1_L152_S21.mp3
22,Они действительно были вдохновлены его словами,They were really inspired by his words,[ðeɪ wɜ: ˈrɪəli ɪnˈspaɪəd baɪ hɪz wɜ:dz],B1_L152_S22.mp3
23,Это очень вредно для детей,It's very harmful to children,[ɪts ˈveri ˈhɑ:mfəl tu: ˈʧɪldrən],B1_L152_S23.mp3
