sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Она ненавидит делать домашнюю работу,She hates doing homework,[ʃi: heɪts ˈdu:ɪŋ ˈhəʊmˌwɜ:k],B1_L177_S2.mp3
3,Я планирую посетить Англию скоро,I plan to visit England soon,[aɪ plæn tu: ˈvɪzɪt ˈɪŋglənd su:n],B1_L177_S3.mp3
4,Ты хочешь выпить кофе?,Do you fancy drinking coffee?,[du: ju: ˈfænsi ˈdrɪŋkɪŋ ˈkɒfi?],B1_L177_S4.mp3
5,Я предлагаю остановиться в отеле получше,I suggest staying in a better hotel,[aɪ səˈʤest ˈsteɪɪŋ ɪn ə ˈbetə həʊˈtel],B1_L177_S5.mp3
6,Что ты рекомендуешь делать в этой ситуации?,What do you recommend doing in this situation?,[wɒt du: ju: ˌrekəˈmend ˈdu:ɪŋ ɪn ðɪs ˌsɪtjʊˈeɪʃən?],B1_L177_S6.mp3
7,Он рассматривал переезд в Соединенные Штаты,He considered moving to the United States,[hi: kənˈsɪdəd ˈmu:vɪŋ tu: ði: jʊˈnaɪtɪd steɪts],B1_L177_S7.mp3
8,Мне не нравится стоять в длинных очередях,I dislike staying in long queues,[aɪ dɪsˈlaɪk ˈsteɪɪŋ ɪn lɒŋ kju:z],B1_L177_S8.mp3
9,Тебе хочется пойти в музей в пятницу?,Do you feel like going to the museum on Friday?,[du: ju: fi:l laɪk ˈgəʊɪŋ tu: ðə mju:ˈzɪəm ɒn ˈfraɪdeɪ?],B1_L177_S9.mp3
10,Ты хотел бы потанцевать?,Would you like to dance?,[wʊd ju: laɪk tu: dɑ:ns?],B1_L177_S10.mp3
11,Она потратила много времени на приготовление этого торта,She spent lots of time on cooking this cake,[ʃi: spent lɒts ɒv taɪm ɒn ˈkʊkɪŋ ðɪs keɪk],B1_L177_S11.mp3
12,Тебе нравится водить машину?,Do you like driving a car?,[du: ju: laɪk ˈdraɪvɪŋ ə kɑ:?],B1_L177_S12.mp3
