sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Ты голоден?,Do you feel hungry?,[du: ju: fi:l ˈhʌŋgri?],B1_L184_S2.mp3
3,Компания гордится своим успехом,The company is proud of its success,[ðə ˈkʌmpəni ɪz praʊd ɒv ɪts səkˈses],B1_L184_S3.mp3
4,Она купила очень стильное платье,She bought a very stylish dress,[ʃi: bɔ:t ə ˈveri ˈstaɪlɪʃ dres],B1_L184_S4.mp3
5,Воздух здесь очень прохладный,The air is very cool here,[ði eər ɪz ˈveri ku:l hɪə],B1_L184_S5.mp3
6,Этот дом стоит около двухсот тысяч долларов,This house is worth about two hundred thousand dollars,[ðɪs haʊs ɪz wɜ:θ əˈbaʊt tu: ˈhʌndrəd ˈθaʊzənd ˈdɒləz],B1_L184_S6.mp3
7,Я действительно хочу говорить по-английски как носитель языка,I really want to speak English like a native speaker,[aɪ ˈrɪəli wɒnt tu: spi:k ˈɪŋglɪʃ laɪk ə ˈneɪtɪv ˈspi:kə],B1_L184_S7.mp3
8,Это место безопаснее,It is a safer place,[ɪt ɪz ə ˈseɪfə pleɪs],B1_L184_S8.mp3
9,Эта квартира стоит примерно пятьдесят тысяч евро,This apartment is worth approximately fifty thousand euros,[ðɪs əˈpɑ:tmənt ɪz wɜ:θ əˈprɒksɪmɪtli ˈfɪfti ˈθaʊzənd ˈjʊərəʊz],B1_L184_S9.mp3
10,Это такой тяжелый стол,It is such a heavy table,[ɪt ɪz sʌʧ ə ˈhevi ˈteɪbl],B1_L184_S10.mp3
11,Эта погода очень неестественная для зимы,This weather is very unnatural for winter,[ðɪs ˈweðər ɪz ˈveri ʌnˈnæʧrəl fɔ: ˈwɪntə],B1_L184_S11.mp3
12,Это такое мудрое решение,It is such a wise decision,[ɪt ɪz sʌʧ ə waɪz dɪˈsɪʒən],B1_L184_S12.mp3
13,Он такой энергичный человек,He is such an energetic person,[hi: ɪz sʌʧ ən ˌenəˈʤetɪk ˈpɜ:sn],B1_L184_S13.mp3
14,Это очень серьезная экономическая проблема,It is a very serious economic problem,[ɪt ɪz ə ˈveri ˈsɪərɪəs ˌi:kəˈnɒmɪk ˈprɒbləm],B1_L184_S14.mp3
15,Какая классная идея!,What a cool idea!,[wɒt ə ku:l aɪˈdɪə!],B1_L184_S15.mp3
16,Он хочет жить в более безопасном месте,He wants to live in a safer place,[hi: wɒnts tu: lɪv ɪn ə ˈseɪfə pleɪs],B1_L184_S16.mp3
17,Я в курсе этих проблем,I am aware of these problems,[aɪ æm əˈweər ɒv ði:z ˈprɒbləmz],B1_L184_S17.mp3
18,Все кажется очевидным,Everything seems obvious,[ˈevrɪθɪŋ si:mz ˈɒbvɪəs],B1_L184_S18.mp3
19,Какой твой родной язык?,What is your native language?,[wɒt ɪz jɔ: ˈneɪtɪv ˈlæŋgwɪʤ?],B1_L184_S19.mp3
20,В этой стране гораздо более теплый климат,This country has a much warmer climate,[ðɪs ˈkʌntri hæz ə mʌʧ ˈwɔ:mə ˈklaɪmɪt],B1_L184_S20.mp3
21,Этот вопрос кажется таким странным,This question seems so weird,[ðɪs ˈkwesʧən si:mz səʊ wɪəd],B1_L184_S21.mp3
22,Мальчик кажется очень умным,The boy seems very clever,[ðə bɔɪ si:mz ˈveri ˈklevə],B1_L184_S22.mp3
23,Его жена беременна,His wife is pregnant,[hɪz waɪf ɪz ˈpregnənt],B1_L184_S23.mp3
24,Ему стыдно это делать,He is ashamed to do it,[hi: ɪz əˈʃeɪmd tu: du: ɪt],B1_L184_S24.mp3
25,Ты голоден?,Are you hungry?,[ɑ: ju: ˈhʌŋgri?],B1_L184_S25.mp3
26,Это было очень полезное предложение,It was a very helpful suggestion,[ɪt wɒz ə ˈveri ˈhelpfəl səˈʤesʧən],B1_L184_S26.mp3
27,Тебе нравятся экстремальные виды спорта?,Do you like extreme kinds of sport?,[du: ju: laɪk ɪksˈtri:m kaɪndz ɒv spɔ:t?],B1_L184_S27.mp3
28,Она гордится своими достижениями,She is proud of her achievements,[ʃi: ɪz praʊd ɒv hɜ: əˈʧi:vmənts],B1_L184_S28.mp3
29,В комнате очень тепло,It is very warm in the room,[ɪt ɪz ˈveri wɔ:m ɪn ðə ru:m],B1_L184_S29.mp3
30,Ты такой умный,You are so clever,[ju: ɑ: səʊ ˈklevə],B1_L184_S30.mp3
31,Им не стыдно за такое поведение,They aren't ashamed of such behaviour,[ðeɪ ɑ:nt əˈʃeɪmd ɒv sʌʧ bɪˈheɪvjə],B1_L184_S31.mp3
32,Эта идея действительно странная,This idea is really weird,[ðɪs aɪˈdɪə ɪz ˈrɪəli wɪəd],B1_L184_S32.mp3
33,Это выдуманная история,It is a made-up story,[ɪt ɪz ə meɪd-ʌp ˈstɔ:ri],B1_L184_S33.mp3
34,Их прогресс довольно медленный,Their progress is rather slow,[ðeə ˈprəʊgrəs ɪz ˈrɑ:ðə sləʊ],B1_L184_S34.mp3
35,Она носит очень стильную одежду,She wears very stylish clothes,[ʃi: weəz ˈveri ˈstaɪlɪʃ kləʊðz],B1_L184_S35.mp3
36,Это достаточно очевидно,It is obvious enough,[ɪt ɪz ˈɒbvɪəs ɪˈnʌf],B1_L184_S36.mp3
37,Он использовал выдуманное имя,He used a made-up name,[hi: ju:zd ə meɪd-ʌp neɪm],B1_L184_S37.mp3
38,Какая грустная история!,What a sad story!,[wɒt ə sæd ˈstɔ:ri!],B1_L184_S38.mp3
39,Это очень медленный процесс,It is a very slow process,[ɪt ɪz ə ˈveri sləʊ ˈprəʊses],B1_L184_S39.mp3
40,Он всегда такой энергичный,He is always so energetic,[hi: ɪz ˈɔ:lweɪz səʊ ˌenəˈʤetɪk],B1_L184_S40.mp3
41,Он был действительно удивлен слышать это,He was really surprised to hear it,[hi: wɒz ˈrɪəli səˈpraɪzd tu: hɪər ɪt],B1_L184_S41.mp3
42,"Я абсолютно уверен, что это будет единственно верное решение этой проблемы",I'm absolutely sure that it will be the only right solution to this problem,[aɪm ˈæbsəlu:tli ʃʊə ðæt ɪt wɪl bi: ði ˈəʊnli raɪt səˈlu:ʃən tu: ðɪs ˈprɒbləm],B1_L184_S42.mp3
43,Это такая уникальная возможность выучить английский здесь,It is such a unique opportunity to learn English here,[ɪt ɪz sʌʧ ə ju:ˈni:k ˌɒpəˈtju:nɪti tu: lɜ:n ˈɪŋglɪʃ hɪə],B1_L184_S43.mp3
44,Они были очень рады найти его живым,They were very happy to find him alive,[ðeɪ wɜ: ˈveri ˈhæpi tu: faɪnd hɪm əˈlaɪv],B1_L184_S44.mp3
45,"Я думаю, это разумно делать это более регулярно",I think it is sensible to do it more regularly,[aɪ θɪŋk ɪt ɪz ˈsensəbl tu: du: ɪt mɔ: ˈregjʊləli],B1_L184_S45.mp3
