sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Я подожду тебя здесь,I will wait for you here,[aɪ wɪl weɪt fɔ: ju: hɪə],B1_L155_S2.mp3
3,Я так рад за тебя,I'm so glad for you,[aɪm səʊ glæd fɔ: ju:],B1_L155_S3.mp3
4,Ей не хватает опыта работы,She lacks work experience,[ʃi: læks wɜ:k ɪksˈpɪərɪəns],B1_L155_S4.mp3
5,Какой человек повлиял на тебя больше всего?,What person influenced you most of all?,[wɒt ˈpɜ:sn ˈɪnflʊənst ju: məʊst ɒv ɔ:l?],B1_L155_S5.mp3
6,У него очень негативное отношение к курению,He has a very negative attitude to smoking,[hi: hæz ə ˈveri ˈnegətɪv ˈætɪtju:d tu: ˈsməʊkɪŋ],B1_L155_S6.mp3
7,У него нехватка опыта,He has a lack of experience,[hi: hæz ə læk ɒv ɪksˈpɪərɪəns],B1_L155_S7.mp3
8,У них нехватка профессионализма,They have a lack of professionalism,[ðeɪ hæv ə læk ɒv prəˈfeʃnəlɪzm],B1_L155_S8.mp3
9,Она извинилась за опоздание,She apologised for being late,[ʃi: əˈpɒləʤaɪzd fɔ: ˈbi:ɪŋ leɪt],B1_L155_S9.mp3
10,Она страдает от этой боли,She suffers from this pain,[ʃi: ˈsʌfəz frɒm ðɪs peɪn],B1_L155_S10.mp3
11,Я сделал это по нескольким причинам,I did it for several reasons,[aɪ dɪd ɪt fɔ: ˈsevrəl ˈri:znz],B1_L155_S11.mp3
12,Мои родители не одобряют решение моего брата,My parents don't approve of my brother's decision,[maɪ ˈpeərənts dəʊnt əˈpru:v ɒv maɪ ˈbrʌðəz dɪˈsɪʒən],B1_L155_S12.mp3
13,Как ты вошел в здание?,How did you enter the building?,[haʊ dɪd ju: ˈentə ðə ˈbɪldɪŋ?],B1_L155_S13.mp3
14,Ему не хватает уверенности,He lacks confidence,[hi: læks ˈkɒnfɪdəns],B1_L155_S14.mp3
15,Я разделил свою презентацию на три части,I divided my presentation into three parts,[aɪ dɪˈvaɪdɪd maɪ ˌprezenˈteɪʃən ˈɪntu: θri: pɑ:ts],B1_L155_S15.mp3
16,Какое твое отношение к этому?,What's your attitude to it?,[wɒts jɔ: ˈætɪtju:d tu: ɪt?],B1_L155_S16.mp3
17,В чем разница между этими двумя вещами?,What's the difference between these two things?,[wɒts ðə ˈdɪfrəns bɪˈtwi:n ði:z tu: θɪŋz?],B1_L155_S17.mp3
18,У него нехватка уверенности,He has a lack of confidence,[hi: hæz ə læk ɒv ˈkɒnfɪdəns],B1_L155_S18.mp3
19,Чем она обеспокоена?,What is she worried about?,[wɒt ɪz ʃi: ˈwʌrid əˈbaʊt?],B1_L155_S19.mp3
20,В супе не хватает соли,The soup lacks salt,[ðə su:p læks sɒlt],B1_L155_S20.mp3
21,Мы едем домой,We're going home,[wɪə ˈgəʊɪŋ həʊm],B1_L155_S21.mp3
22,Ты подождешь меня?,Will you wait for me?,[wɪl ju: weɪt fɔ: mi:?],B1_L155_S22.mp3
23,Чем он увлекается?,What is he keen on?,[wɒt ɪz hi: ki:n ɒn?],B1_L155_S23.mp3
24,Это лучшее решение этих проблем,It's the best solution to these problems,[ɪts ðə best səˈlu:ʃən tu: ði:z ˈprɒbləmz],B1_L155_S24.mp3
25,Ты злишься на него?,Are you angry with him?,[ɑ: ju: ˈæŋgri wɪð hɪm?],B1_L155_S25.mp3
26,Им не хватает профессионализма,They lack professionalism,[ðeɪ læk prəˈfeʃnəlɪzm],B1_L155_S26.mp3
27,Он извинился за опоздание,He apologised for coming late,[hi: əˈpɒləʤaɪzd fɔ: ˈkʌmɪŋ leɪt],B1_L155_S27.mp3
28,Как ты относишься к курению?,What's your attitude to smoking?,[wɒts jɔ: ˈætɪtju:d tu: ˈsməʊkɪŋ?],B1_L155_S28.mp3
29,Он отказался сделать это без причины,He refused to do it for no reason,[hi: ˌri:ˈfju:zd tu: du: ɪt fɔ: nəʊ ˈri:zn],B1_L155_S29.mp3
30,Какой ответ на этот вопрос?,What's the answer to this question?,[wɒts ði ˈɑ:nsə tu: ðɪs ˈkwesʧən?],B1_L155_S30.mp3
31,Это зависит от погоды,It depends on the weather,[ɪt dɪˈpendz ɒn ðə ˈweðə],B1_L155_S31.mp3
32,Она страдает от бессонницы,She suffers from insomnia,[ʃi: ˈsʌfəz frɒm ɪnˈsɒmnɪə],B1_L155_S32.mp3
33,Она думает о вступлении в фитнес-клуб,She is thinking about joining a fitness club,[ʃi: ɪz ˈθɪŋkɪŋ əˈbaʊt ˈʤɔɪnɪŋ ə ˈfɪtnɪs klʌb],B1_L155_S33.mp3
34,В чем причина этого?,What's the reason for it?,[wɒts ðə ˈri:zn fɔ: ɪt?],B1_L155_S34.mp3
35,Это лучший ответ на тот вопрос,It's the best answer to that question,[ɪts ðə best ˈɑ:nsə tu: ðæt ˈkwesʧən],B1_L155_S35.mp3
36,Успех этого проекта зависит от нас,The success of this project depends on us,[ðə səkˈses ɒv ðɪs ˈprɒʤekt dɪˈpendz ɒn ʌs],B1_L155_S36.mp3
37,Он ссылается на это письмо,He refers to this letter,[hi: rɪˈfɜ:z tu: ðɪs ˈletə],B1_L155_S37.mp3
