sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,"Это так интересно, не так ли?","It’s so interesting, isn’t it?","[ɪts səʊ ˈɪntrɪstɪŋ, ˈɪznt ɪt?]",A2_L149_S2.mp3
3,"Они знают это, не так ли?","They know it, don’t they?","[ðeɪ nəʊ ɪt, dəʊnt ðeɪ?]",A2_L149_S3.mp3
4,"Она помогла тебе, не так ли?","She helped you, didn’t she?","[ʃi: helpt ju:, dɪdnt ʃi:?]",A2_L149_S4.mp3
5,"Он не ходил туда, не так ли?","He didn’t go there, did he?","[hi: dɪdnt gəʊ ðeə, dɪd hi:?]",A2_L149_S5.mp3
6,"Они не знают это, не так ли?","They don’t know it, do they?","[ðeɪ dəʊnt nəʊ ɪt, du: ðeɪ?]",A2_L149_S6.mp3
7,"Она не помогла тебе, не так ли?","She didn’t help you, did she?","[ʃi: dɪdnt help ju:, dɪd ʃi:?]",A2_L149_S7.mp3
8,"Ты никогда туда не ходишь, не так ли?","You never go there, do you?","[ju: ˈnevə gəʊ ðeə, du: ju:?]",A2_L149_S8.mp3
9,"У него есть машина, не так ли?","He has got a car, hasn't he?","[hi: hæz gɒt ə kɑ:, ˈhæznt hi:?]",A2_L149_S9.mp3
10,"Ты действительно счастлив, не так ли?","You are really happy, aren't you?","[ju: ɑ: ˈrɪəli ˈhæpi, ɑ:nt ju:?]",A2_L149_S10.mp3
11,"Он будет там до трех, не так ли?","He will be there until three, won't he?","[hi: wɪl bi: ðeər ənˈtɪl θri:, wəʊnt hi:?]",A2_L149_S11.mp3
12,"Я поступил правильно, не так ли?","I did the right thing, didn't I?","[aɪ dɪd ðə raɪt θɪŋ, dɪdnt aɪ?]",A2_L149_S12.mp3
13,"Это хорошая идея, не так ли?","It's a good idea, isn't it?","[ɪts ə gʊd aɪˈdɪə, ˈɪznt ɪt?]",A2_L149_S13.mp3
14,"Он изучает архитектуру, не так ли?","He is studying architecture, isn't he?","[hi: ɪz ˈstʌdiɪŋ ˈɑ:kɪtekʧə, ˈɪznt hi:?]",A2_L149_S14.mp3
15,"У него есть идея, не так ли?","He has an idea, doesn't he?","[hi: hæz ən aɪˈdɪə, dʌznt hi:?]",A2_L149_S15.mp3
16,"Это действительно помогает тебе, не так ли?","It really helps you, doesn't it?","[ɪt ˈrɪəli helps ju:, dʌznt ɪt?]",A2_L149_S16.mp3
17,"Тебе нужны вилка и нож, не так ли?","You need a fork and a knife, don't you?","[ju: ni:d ə fɔ:k ænd ə naɪf, dəʊnt ju:?]",A2_L149_S17.mp3
18,"Ты этого не понимаешь, не так ли?","You don't understand it, do you?","[ju: dəʊnt ˌʌndəˈstænd ɪt, du: ju:?]",A2_L149_S18.mp3
19,"Он больше не покупает сигарет, не так ли?","He doesn't buy cigarettes anymore, does he?","[hi: dʌznt baɪ ˌsɪgəˈrets ˌeniˈmɔ:, dʌz hi:?]",A2_L149_S19.mp3
20,"Это действительно интересно, не так ли?","It is really interesting, isn't it?","[ɪt ɪz ˈrɪəli ˈɪntrɪstɪŋ, ˈɪznt ɪt?]",A2_L149_S20.mp3
21,"Он также хочет туда поехать, не так ли?","He also wants to go there, doesn't he?","[hi: ˈɔ:lsəʊ wɒnts tu: gəʊ ðeə, dʌznt hi:?]",A2_L149_S21.mp3
22,"У тебя есть машина, не так ли?","You've got a car, haven't you?","[ju:v gɒt ə kɑ:, hævnt ju:?]",A2_L149_S22.mp3
23,"Мне не следует этого делать, не так ли?","I shouldn't do it, should I?","[aɪ ʃʊdnt du: ɪt, ʃʊd aɪ?]",A2_L149_S23.mp3
24,"У него высокая температура, не так ли?","He has a high temperature, doesn't he?","[hi: hæz ə haɪ ˈtemprɪʧə, dʌznt hi:?]",A2_L149_S24.mp3
25,"Это хорошо, не так ли?","It's good, isn't it?","[ɪts gʊd, ˈɪznt ɪt?]",A2_L149_S25.mp3
26,"Ты учишь английский самостоятельно, не так ли?","You learn English by yourself, don't you?","[ju: lɜ:n ˈɪŋglɪʃ baɪ jɔ:ˈself, dəʊnt ju:?]",A2_L149_S26.mp3
27,"Температура сейчас ниже нуля, не так ли?","The temperature is below zero now, isn't it?","[ðə ˈtemprɪʧər ɪz bɪˈləʊ ˈzɪərəʊ naʊ, ˈɪznt ɪt?]",A2_L149_S27.mp3
28,"У тебя есть кот, не так ли?","You have a cat, don't you?","[ju: hæv ə kæt, dəʊnt ju:?]",A2_L149_S28.mp3
29,"Тебе нужен лимон, не так ли?","You need a lemon, don't you?","[ju: ni:d ə ˈlemən, dəʊnt ju:?]",A2_L149_S29.mp3
30,"Она работает официанткой, не так ли?","She works as a waitress, doesn't she?","[ʃi: wɜ:ks æz ə ˈweɪtrɪs, dʌznt ʃi:?]",A2_L149_S30.mp3
31,"Ты не из США, не так ли?","You aren't from the USA, are you?","[ju: ɑ:nt frɒm ðə ju:-es-eɪ, ɑ: ju:?]",A2_L149_S31.mp3
32,"Это действительно тебя интересует, не так ли?","It really interests you, doesn't it?","[ɪt ˈrɪəli ˈɪntrɪsts ju:, dʌznt ɪt?]",A2_L149_S32.mp3
33,"Ты чувствуешь себя действительно счастливым, не так ли?","You feel really happy, don't you?","[ju: fi:l ˈrɪəli ˈhæpi, dəʊnt ju:?]",A2_L149_S33.mp3
34,"Ты хочешь чай с лимоном, не так ли?","You want tea with lemon, don't you?","[ju: wɒnt ti: wɪð ˈlemən, dəʊnt ju:?]",A2_L149_S34.mp3
