sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,"Во-первых, я хотел бы сказать несколько слов на эту тему","Firstly, I'd like to say a few words on this subject","[ˈfɜ:stli, aɪd laɪk tu: seɪ ə fju: wɜ:dz ɒn ðɪs ˈsʌbʤɪkt]",B2_L226_S2.mp3
3,"Наконец, ты можешь проверить все еще раз, чтобы принять наилучшее решение","Finally, you can check everything one more time to take the best decision","[ˈfaɪnəli, ju: kæn ʧek ˈevrɪθɪŋ wʌn mɔ: taɪm tu: teɪk ðə best dɪˈsɪʒən]",B2_L226_S3.mp3
4,Я абсолютно уверен в этом,I am absolutely sure about it,[aɪ æm ˈæbsəlu:tli ʃʊər əˈbaʊt ɪt],B2_L226_S4.mp3
5,"Насколько я знаю, у этой вещи тоже есть некоторые очень серьезные недостатки","As far as I know, this thing also has some very serious disadvantages","[æz fɑ: æz aɪ nəʊ, ðɪs θɪŋ ˈɔ:lsəʊ hæz sʌm ˈveri ˈsɪərɪəs ˌdɪsədˈvɑ:ntɪʤɪz]",B2_L226_S5.mp3
6,"Я уверен, что мы не сможем избежать этого",I am certain that we won't be able to avoid it,[aɪ æm ˈsɜ:tn ðæt wi: wəʊnt bi: ˈeɪbl tu: əˈvɔɪd ɪt],B2_L226_S6.mp3
7,"Я действительно думаю, что возможно выучить английский, не платя денег",I really think it's possible to learn English without paying money,[aɪ ˈrɪəli θɪŋk ɪts ˈpɒsəbl tu: lɜ:n ˈɪŋglɪʃ wɪˈðaʊt ˈpeɪɪŋ ˈmʌni],B2_L226_S7.mp3
8,"Понятно, что ей не хватает профессионализма",It's clear that she lacks professionalism,[ɪts klɪə ðæt ʃi: læks prəˈfeʃnəlɪzm],B2_L226_S8.mp3
9,Я хотел бы сказать об этом несколько слов,I'd like to say a few words about it,[aɪd laɪk tu: seɪ ə fju: wɜ:dz əˈbaʊt ɪt],B2_L226_S9.mp3
10,"Я вижу, что нам нужно изменить наше отношение к образованию",I see that we need to change our attitude towards education,[aɪ si: ðæt wi: ni:d tu: ʧeɪnʤ ˈaʊər ˈætɪtju:d təˈwɔ:dz ˌedju:ˈkeɪʃən],B2_L226_S10.mp3
11,Позволь мне высказать свое мнение,Let me express my opinion,[let mi: ɪksˈpres maɪ əˈpɪnjən],B2_L226_S11.mp3
12,"Очевидно, он знает очень много","Obviously, he knows a lot","[ˈɒbvɪəsli, hi: nəʊz ə lɒt]",B2_L226_S12.mp3
13,"Во-вторых, я хотел бы поблагодарить всех вас за вашу огромную поддержку","Secondly, I'd like to thank all of you for your huge support","[ˈsekəndli, aɪd laɪk tu: θæŋk ɔ:l ɒv ju: fɔ: jɔ: hju:ʤ səˈpɔ:t]",B2_L226_S13.mp3
14,"Очевидно, она ошибается","Obviously, she is mistaken","[ˈɒbvɪəsli, ʃi: ɪz mɪsˈteɪkən]",B2_L226_S14.mp3
15,"Насколько я знаю, это самый подходящий ответ","As far as I know, it's the most suitable answer","[æz fɑ: æz aɪ nəʊ, ɪts ðə məʊst ˈsju:təbl ˈɑ:nsə]",B2_L226_S15.mp3
16,"Насколько я знаю, в этом предложении есть ошибка","As I know, there is a mistake in this sentence","[æz aɪ nəʊ, ðeər ɪz ə mɪsˈteɪk ɪn ðɪs ˈsentəns]",B2_L226_S16.mp3
17,"Полагаю, это действительно не имеет значения",I guess it doesn't really matter,[aɪ ges ɪt dʌznt ˈrɪəli ˈmætə],B2_L226_S17.mp3
18,"Мне кажется, что это идеальный дом",It seems to me that it's an ideal house,[ɪt si:mz tu: mi: ðæt ɪts ən aɪˈdɪəl haʊs],B2_L226_S18.mp3
19,"Я должен сказать, что такие вещи случаются",I have to say that such things happen,[aɪ hæv tu: seɪ ðæt sʌʧ θɪŋz ˈhæpən],B2_L226_S19.mp3
20,"Наконец, эта работа была завершена","Finally, this work was completed","[ˈfaɪnəli, ðɪs wɜ:k wɒz kəmˈpli:tɪd]",B2_L226_S20.mp3
21,"Позволь мне сказать тебе, что я об этом думаю",Let me tell you what I think about it,[let mi: tel ju: wɒt aɪ θɪŋk əˈbaʊt ɪt],B2_L226_S21.mp3
22,Я совершенно уверен в этом,I am quite sure about it,[aɪ æm kwaɪt ʃʊər əˈbaʊt ɪt],B2_L226_S22.mp3
23,"Я должен сказать, что это может случиться с каждым",I have to say that it can happen to anyone,[aɪ hæv tu: seɪ ðæt ɪt kæn ˈhæpən tu: ˈenɪwʌn],B2_L226_S23.mp3
24,Я в этом уверен,I am certain about it,[aɪ æm ˈsɜ:tn əˈbaʊt ɪt],B2_L226_S24.mp3
25,"Прежде всего, тебе нужно сделать следующее","First of all, you need to do the following","[fɜ:st ɒv ɔ:l, ju: ni:d tu: du: ðə ˈfɒləʊɪŋ]",B2_L226_S25.mp3
26,"Как я понимаю, эта работа была проделана напрасно","As I understand, this work was done in vain","[æz aɪ ˌʌndəˈstænd, ðɪs wɜ:k wɒz dʌn ɪn veɪn]",B2_L226_S26.mp3
27,"Понятно, что он очень опытный тренер",It's clear that he is a very experienced trainer,[ɪts klɪə ðæt hi: ɪz ə ˈveri ɪksˈpɪərɪənst ˈtreɪnə],B2_L226_S27.mp3
28,"Я убежден, что деньги - это не все",I am convinced that money isn't everything,[aɪ æm kənˈvɪnst ðæt ˈmʌni ˈɪznt ˈevrɪθɪŋ],B2_L226_S28.mp3
29,"Очевидно, что на самом деле это не так","Obviously, it isn't really so","[ˈɒbvɪəsli, ɪt ˈɪznt ˈrɪəli səʊ]",B2_L226_S29.mp3
30,"Мне кажется, что ты совершаешь ошибку",It appears to me that you are making a mistake,[ɪt əˈpɪəz tu: mi: ðæt ju: ɑ: ˈmeɪkɪŋ ə mɪsˈteɪk],B2_L226_S30.mp3
31,"В конце, я хочу поблагодарить тебя за все","In the end, I want to thank you for everything","[ɪn ði end, aɪ wɒnt tu: θæŋk ju: fɔ: ˈevrɪθɪŋ]",B2_L226_S31.mp3
32,"Мне кажется, что мы на правильном пути",It seems to me that we are on the right way,[ɪt si:mz tu: mi: ðæt wi: ɑ: ɒn ðə raɪt weɪ],B2_L226_S32.mp3
33,Позволь мне добавить одну вещь,Let me add one thing,[let mi: æd wʌn θɪŋ],B2_L226_S33.mp3
34,Я вполне уверен в этом,I am quite certain about it,[aɪ æm kwaɪt ˈsɜ:tn əˈbaʊt ɪt],B2_L226_S34.mp3
