sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Этим людям нужно помочь,These people need to be helped,[ði:z ˈpi:pl ni:d tu: bi: helpt],B2_L224_S2.mp3
3,Его не следует беспокоить,He shouldn't be disturbed,[hi: ʃʊdnt bi: dɪsˈtɜ:bd],B2_L224_S3.mp3
4,Это не может быть сделано,It can't be done,[ɪt kɑ:nt bi: dʌn],B2_L224_S4.mp3
5,Это можно сейчас увидеть,It can be seen now,[ɪt kæn bi: si:n naʊ],B2_L224_S5.mp3
6,Это должно быть сделано в соответствии с этими правилами,It ought to be done according to these rules,[ɪt ɔ:t tu: bi: dʌn əˈkɔ:dɪŋ tu: ði:z ru:lz],B2_L224_S6.mp3
7,Эти ошибки должны быть исправлены,These mistakes must be corrected,[ði:z mɪsˈteɪks mʌst bi: kəˈrektɪd],B2_L224_S7.mp3
8,Это нужно увидеть,It needs to be seen,[ɪt ni:dz tu: bi: si:n],B2_L224_S8.mp3
9,На эти вопросы нужно ответить,These questions need to be answered,[ði:z ˈkwesʧənz ni:d tu: bi: ˈɑ:nsəd],B2_L224_S9.mp3
10,Холодильник нуждается в ремонте,The refrigerator needs to be repaired,[ðə rɪˈfrɪʤəreɪtə ni:dz tu: bi: rɪˈpeəd],B2_L224_S10.mp3
11,Эта работа может быть сделана им,This work can be done by him,[ðɪs wɜ:k kæn bi: dʌn baɪ hɪm],B2_L224_S11.mp3
12,Это нужно исправить,It needs to be corrected,[ɪt ni:dz tu: bi: kəˈrektɪd],B2_L224_S12.mp3
13,Этим людям нужно помочь,These people need to be helped,[ði:z ˈpi:pl ni:d tu: bi: helpt],B2_L224_S13.mp3
14,Его не следует беспокоить,He shouldn't be disturbed,[hi: ʃʊdnt bi: dɪsˈtɜ:bd],B2_L224_S14.mp3
15,Эту проблему нужно решить как можно скорее,This problem needs to be solved as soon as possible,[ðɪs ˈprɒbləm ni:dz tu: bi: sɒlvd æz su:n æz ˈpɒsəbl],B2_L224_S15.mp3
16,Это правило нужно запомнить,This rule needs to be remembered,[ðɪs ru:l ni:dz tu: bi: rɪˈmembəd],B2_L224_S16.mp3
17,Им можно дать эти деньги,They can be given this money,[ðeɪ kæn bi: ˈgɪvn ðɪs ˈmʌni],B2_L224_S17.mp3
18,"Возможно, этот дом и будет продан в этом году",This house might be sold this year,[ðɪs haʊs maɪt bi: səʊld ðɪs jɪə],B2_L224_S18.mp3
19,Это могло бы быть сделано прямо сейчас,It could be done right now,[ɪt kʊd bi: dʌn raɪt naʊ],B2_L224_S19.mp3
20,Это должно быть сделать срочно,It must be done urgently,[ɪt mʌst bi: dʌn ˈɜ:ʤəntli],B2_L224_S20.mp3
21,Это нужно изменить,It needs to be changed,[ɪt ni:dz tu: bi: ʧeɪnʤd],B2_L224_S21.mp3
22,Его следует спросить об этом,He should be asked about it,[hi: ʃʊd bi: ɑ:skt əˈbaʊt ɪt],B2_L224_S22.mp3
23,Это может быть скачано,It can be downloaded,[ɪt kæn bi: ˌdaʊnˈləʊdɪd],B2_L224_S23.mp3
24,Нужно купить новую стиральную машину,A new washing machine needs to be bought,[ə nju: ˈwɒʃɪŋ məˈʃi:n ni:dz tu: bi: bɔ:t],B2_L224_S24.mp3
25,Это не может быть сделано,It can't be done,[ɪt kɑ:nt bi: dʌn],B2_L224_S25.mp3
26,Эти деньги могут быть отданы им,This money can be given to them,[ðɪs ˈmʌni kæn bi: ˈgɪvn tu: ðem],B2_L224_S26.mp3
27,Эта квартира может быть продана,This apartment can be sold,[ðɪs əˈpɑ:tmənt kæn bi: səʊld],B2_L224_S27.mp3
28,Собака должна быть накормлена,The dog must be fed,[ðə dɒg mʌst bi: fed],B2_L224_S28.mp3
29,Это может быть сделано непрофессионально,It may be done unprofessionally,[ɪt meɪ bi: dʌn ˌʌnprəˈfeʃənli],B2_L224_S29.mp3
30,Эта работа должна быть сделана к завтрашнему дню,This work has to be done by tomorrow,[ðɪs wɜ:k hæz tu: bi: dʌn baɪ təˈmɒrəʊ],B2_L224_S30.mp3
31,Это может быть сделано позже,It can be done later,[ɪt kæn bi: dʌn ˈleɪtə],B2_L224_S31.mp3
32,"Холодильник, возможно, и будет отремонтирован завтра",The refrigerator might be repaired tomorrow,[ðə rɪˈfrɪʤəreɪtə maɪt bi: rɪˈpeəd təˈmɒrəʊ],B2_L224_S32.mp3
33,Его можно увидеть там,He may be seen there,[hi: meɪ bi: si:n ðeə],B2_L224_S33.mp3
34,Этот штраф должен быть оплачен,This fine must be paid,[ðɪs faɪn mʌst bi: peɪd],B2_L224_S34.mp3
35,Кота нужно кормить,The cat needs to be fed,[ðə kæt ni:dz tu: bi: fed],B2_L224_S35.mp3
36,Эти документы должны быть подписаны,These documents must be signed,[ði:z ˈdɒkjʊmənts mʌst bi: saɪnd],B2_L224_S36.mp3
37,Это может быть сделано слишком медленно,It may be done too slowly,[ɪt meɪ bi: dʌn tu: ˈsləʊli],B2_L224_S37.mp3
38,Дом следует убрать,The house should be cleaned,[ðə haʊs ʃʊd bi: kli:nd],B2_L224_S38.mp3
39,Это следует сделать как можно скорее,It should be done as soon as possible,[ɪt ʃʊd bi: dʌn æz su:n æz ˈpɒsəbl],B2_L224_S39.mp3
40,Эти войска должны быть отправлены обратно,These troops must be sent back,[ði:z tru:ps mʌst bi: sent bæk],B2_L224_S40.mp3
41,Нужно посмотреть еще два видео,Two more videos need to be watched,[tu: mɔ: ˈvɪdɪəʊz ni:d tu: bi: wɒʧt],B2_L224_S41.mp3
42,Это должно быть сделано сразу,It must be done at once,[ɪt mʌst bi: dʌn æt wʌns],B2_L224_S42.mp3
43,Эта стиральная машина нуждается в ремонте,This washing machine needs to be repaired,[ðɪs ˈwɒʃɪŋ məˈʃi:n ni:dz tu: bi: rɪˈpeəd],B2_L224_S43.mp3
44,Это нужно сделать сегодня,It needs to be done today,[ɪt ni:dz tu: bi: dʌn təˈdeɪ],B2_L224_S44.mp3
45,"Следует отметить, что существуют некоторые альтернативы этому решению",It should be noted that there are some alternatives to this decision,[ɪt ʃʊd bi: ˈnəʊtɪd ðæt ðeər ɑ: sʌm ɔ:lˈtɜ:nətɪvz tu: ðɪs dɪˈsɪʒən],B2_L224_S45.mp3
46,Эти орфографические ошибки должны быть исправлены,These spelling mistakes must be corrected,[ði:z ˈspelɪŋ mɪsˈteɪks mʌst bi: kəˈrektɪd],B2_L224_S46.mp3
47,Эту ошибку нужно найти,This mistake needs to be found,[ðɪs mɪsˈteɪk ni:dz tu: bi: faʊnd],B2_L224_S47.mp3
48,Одним из их планов является искоренение неграмотности в этой стране,One of their plans is to eradicate illiteracy in this country,[wʌn ɒv ðeə plænz ɪz tu: ɪˈrædɪkeɪt ɪˈlɪtərəsi ɪn ðɪs ˈkʌntri],B2_L224_S48.mp3
49,Эти решения следует принимать быстрее,These decisions should be made more quickly,[ði:z dɪˈsɪʒənz ʃʊd bi: meɪd mɔ: ˈkwɪkli],B2_L224_S49.mp3
50,"Что может быть сделано, чтобы улучшить эту ситуацию?",What can be done to improve this situation?,[wɒt kæn bi: dʌn tu: ɪmˈpru:v ðɪs ˌsɪtjʊˈeɪʃən?],B2_L224_S50.mp3
51,"Следует отметить, что эта вещь имеет большое значение",It should be noted that this thing is of great importance,[ɪt ʃʊd bi: ˈnəʊtɪd ðæt ðɪs θɪŋ ɪz ɒv greɪt ɪmˈpɔ:təns],B2_L224_S51.mp3
52,Они хотят искоренить бедность,They want to eradicate poverty,[ðeɪ wɒnt tu: ɪˈrædɪkeɪt ˈpɒvəti],B2_L224_S52.mp3
53,Это нужно сказать ему,It needs to be told to him,[ɪt ni:dz tu: bi: təʊld tu: hɪm],B2_L224_S53.mp3
54,Бедность может быть искоренена?,Can poverty be eradicated?,[kæn ˈpɒvəti bi: ɪˈrædɪkeɪtɪd?],B2_L224_S54.mp3
55,Это должно быть искоренено,It must be eradicated,[ɪt mʌst bi: ɪˈrædɪkeɪtɪd],B2_L224_S55.mp3
56,Такие решения не следует принимать так поспешно,Such decisions shouldn't be made so hastily,[sʌʧ dɪˈsɪʒənz ʃʊdnt bi: meɪd səʊ ˈheɪstɪli],B2_L224_S56.mp3
57,Эти ошибки могут быть не замечены,These mistakes may not be noticed,[ði:z mɪsˈteɪks meɪ nɒt bi: ˈnəʊtɪst],B2_L224_S57.mp3
58,Эту вещь нужно принять во внимание,This thing needs to be taken into consideration,[ðɪs θɪŋ ni:dz tu: bi: ˈteɪkən ˈɪntu: kənˌsɪdəˈreɪʃən],B2_L224_S58.mp3
59,Неграмотность должна быть искоренена,Illiteracy must be eradicated,[ɪˈlɪtərəsi mʌst bi: ɪˈrædɪkeɪtɪd],B2_L224_S59.mp3
60,Что нужно сделать?,What needs to be done?,[wɒt ni:dz tu: bi: dʌn?],B2_L224_S60.mp3
61,Ответ нужно найти,The answer needs to be found,[ði ˈɑ:nsə ni:dz tu: bi: faʊnd],B2_L224_S61.mp3
62,Это нужно сделать,It needs to be done,[ɪt ni:dz tu: bi: dʌn],B2_L224_S62.mp3
63,Их нужно проконсультировать,They need to be consulted,[ðeɪ ni:d tu: bi: kənˈsʌltɪd],B2_L224_S63.mp3
64,Ей нужно помочь,She needs to be helped,[ʃi: ni:dz tu: bi: helpt],B2_L224_S64.mp3
65,Кого нужно проконсультировать?,Who needs to be consulted?,[hu: ni:dz tu: bi: kənˈsʌltɪd?],B2_L224_S65.mp3
66,Это следует принять во внимание,It should be taken into account,[ɪt ʃʊd bi: ˈteɪkən ˈɪntu: əˈkaʊnt],B2_L224_S66.mp3
67,Эту вещь следует принять во внимание,This thing should be taken into consideration,[ðɪs θɪŋ ʃʊd bi: ˈteɪkən ˈɪntu: kənˌsɪdəˈreɪʃən],B2_L224_S67.mp3
68,Ее слова следует принять во внимание,Her words should be taken into account,[hɜ: wɜ:dz ʃʊd bi: ˈteɪkən ˈɪntu: əˈkaʊnt],B2_L224_S68.mp3
69,"Что может быть сделано, чтобы помочь им?",What can be done to help them?,[wɒt kæn bi: dʌn tu: help ðem?],B2_L224_S69.mp3
70,"Это может быть сделано, чтобы помочь ей",It can be done to help her,[ɪt kæn bi: dʌn tu: help hɜ:],B2_L224_S70.mp3
71,"Что может быть сделано, чтобы остановить это?",What can be done to stop it?,[wɒt kæn bi: dʌn tu: stɒp ɪt?],B2_L224_S71.mp3
72,"Мне нужно больше писать, чтобы избавиться от орфографических ошибок …………….…................................................... 73. Ей нужно учиться усерднее, чтобы избавиться от этих ошибок …………….…................................................... 74. Мне нужно больше работать, чтобы закончить это вовремя …………….…................................................... 75. Это нужно сказать …………….…................................................... 76. Это нужно сказать ей …………….…................................................... 77. Это нужно записать …………….…................................................... 78. Я не хочу принимать такие решения так поспешно …………….…................................................... 79. Они не хотят принимать такие меры так поспешно …………….…................................................... 80. Она хочет принять это решение …………….…................................................... 81. Что нужно улучшить? …………….…................................................... 82. Это нужно улучшить …………….…................................................... 83. Это нужно сделать вовремя …………….…................................................... 84. Безграмотность может быть искоренена …………….…................................................... 8 85. Это может быть искоренено? …………….…................................................... 86. Следует отметить, что это уже решено …………….…................................................... 87. Следует отметить, что это еще не решено …………….…................................................... 88. Следует сказать, что это уже сделано …………….…................................................... 89. Следует что-то сделать с этим …………….…................................................... 90. Это следует сказать им …………….…................................................... 91. На эти вопросы нельзя ответить сразу …………….…................................................... 92. Некоторые изменения могут быть внесены в мое расписание …………….…................................................... 93. Эти сборы должны быть оплачены заранее …………….…................................................... 94. Каждому нужно помочь …………….…................................................... 95. Следует отметить, что эти цифры достаточно точные …………….…................................................... 96. Этот бюджет должен расходоваться более рационально …………….…................................................... 97. Это следует принять во внимание …………….…................................................... 9 98. Количество этих ошибок можно свести к минимуму …………….…................................................... 99. Это следует сказать ему сразу же …………….…................................................... 100. Их нужно проинформировать об этом …………….…................................................... 101. Эту вещь следует принять во внимание …………….…................................................... 102. Следует рассказать ему об этой проблеме …………….…................................................... 103. Эти выражения следует выучить наизусть …………….…................................................... 10 Ответы 1. Это должно быть сделано срочно",It must be done urgently,[ɪt mʌst bi: dʌn ˈɜ:ʤəntli],B2_L224_S72.mp3
73,"Ей нужно учиться усерднее, чтобы избавиться от этих ошибок",She needs to study harder to get rid of these mistakes,[ʃi: ni:dz tu: ˈstʌdi ˈhɑ:də tu: get rɪd ɒv ði:z mɪsˈteɪks],B2_L224_S73.mp3
74,"Мне нужно больше работать, чтобы закончить это вовремя",I need to work more to finish it on time,[aɪ ni:d tu: wɜ:k mɔ: tu: ˈfɪnɪʃ ɪt ɒn taɪm],B2_L224_S74.mp3
75,Это нужно сказать,It needs to be said,[ɪt ni:dz tu: bi: sed],B2_L224_S75.mp3
76,Это нужно сказать ей,It needs to be told to her,[ɪt ni:dz tu: bi: təʊld tu: hɜ:],B2_L224_S76.mp3
77,Это нужно записать,It needs to be written down,[ɪt ni:dz tu: bi: ˈrɪtn daʊn],B2_L224_S77.mp3
78,Я не хочу принимать такие решения так поспешно,I don't want to take such decisions so hastily,[aɪ dəʊnt wɒnt tu: teɪk sʌʧ dɪˈsɪʒənz səʊ ˈheɪstɪli],B2_L224_S78.mp3
79,Они не хотят принимать такие меры так поспешно,They don't want to take such measures so hastily,[ðeɪ dəʊnt wɒnt tu: teɪk sʌʧ ˈmeʒəz səʊ ˈheɪstɪli],B2_L224_S79.mp3
80,Она хочет принять это решение,She wants to take this decision,[ʃi: wɒnts tu: teɪk ðɪs dɪˈsɪʒən],B2_L224_S80.mp3
81,Что нужно улучшить?,What needs to be improved?,[wɒt ni:dz tu: bi: ɪmˈpru:vd?],B2_L224_S81.mp3
82,Это нужно улучшить,It needs to be improved,[ɪt ni:dz tu: bi: ɪmˈpru:vd],B2_L224_S82.mp3
83,Это нужно сделать вовремя,It needs to be done on time,[ɪt ni:dz tu: bi: dʌn ɒn taɪm],B2_L224_S83.mp3
84,Безграмотность может быть искоренена,Illiteracy can be eradicated,[ɪˈlɪtərəsi kæn bi: ɪˈrædɪkeɪtɪd],B2_L224_S84.mp3
85,Это может быть искоренено?,Can it be eradicated?,[kæn ɪt bi: ɪˈrædɪkeɪtɪd?],B2_L224_S85.mp3
86,"Следует отметить, что это уже решено",It should be noted that it has already been decided,[ɪt ʃʊd bi: ˈnəʊtɪd ðæt ɪt hæz ɔ:lˈredi bi:n dɪˈsaɪdɪd],B2_L224_S86.mp3
