sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Они хорошие студенты?,Are they good students?,[ɑ: ðeɪ gʊd ˈstju:dənts?],A1_L64_S2.mp3
3,Это традиционная еда?,Is it traditional food?,[ɪz ɪt trəˈdɪʃənl fu:d?],A1_L64_S3.mp3
4,Это дешевая вещь?,Is it a cheap thing?,[ɪz ɪt ə ʧi:p θɪŋ?],A1_L64_S4.mp3
5,Это официальный документ?,Is it an official document?,[ɪz ɪt ən əˈfɪʃəl ˈdɒkjʊmənt?],A1_L64_S5.mp3
6,Это шумное место?,Is it a noisy place?,[ɪz ɪt ə ˈnɔɪzi pleɪs?],A1_L64_S6.mp3
7,Это традиционный метод?,Is it a traditional method?,[ɪz ɪt ə trəˈdɪʃənl ˈmeθəd?],A1_L64_S7.mp3
8,Ты сейчас в Америке?,Are you in America now?,[ɑ: ju: ɪn əˈmerɪkə naʊ?],A1_L64_S8.mp3
9,Он из Бразилии?,Is he from Brazil?,[ɪz hi: frɒm brəˈzɪl?],A1_L64_S9.mp3
10,Они сестры?,Are they sisters?,[ɑ: ðeɪ ˈsɪstəz?],A1_L64_S10.mp3
11,Он твой двоюродный брат?,Is he your cousin?,[ɪz hi: jɔ: ˈkʌzn?],A1_L64_S11.mp3
12,Это лучший ресторан в этой области?,Is it the best restaurant in this area?,[ɪz ɪt ðə best ˈrestrɒnt ɪn ðɪs ˈeərɪə?],A1_L64_S12.mp3
13,Он британец?,Is he British?,[ɪz hi: ˈbrɪtɪʃ?],A1_L64_S13.mp3
14,Это голубая ручка?,Is it a blue pen?,[ɪz ɪt ə blu: pen?],A1_L64_S14.mp3
15,Они американцы?,Are they Americans?,[ɑ: ðeɪ əˈmerɪkənz?],A1_L64_S15.mp3
16,Это его родной язык?,Is it his mother tongue?,[ɪz ɪt hɪz ˈmʌðə tʌŋ?],A1_L64_S16.mp3
17,Они хорошие специалисты?,Are they good specialists?,[ɑ: ðeɪ gʊd ˈspeʃəlɪsts?],A1_L64_S17.mp3
18,Это старое здание?,Is it an old building?,[ɪz ɪt ən əʊld ˈbɪldɪŋ?],A1_L64_S18.mp3
19,Ты действительно серьезно?,Are you really serious?,[ɑ: ju: ˈrɪəli ˈsɪərɪəs?],A1_L64_S19.mp3
20,Это твое любимое блюдо?,Is it your favourite dish?,[ɪz ɪt jɔ: ˈfeɪvərɪt dɪʃ?],A1_L64_S20.mp3
21,Это важная вещь?,Is it an important thing?,[ɪz ɪt ən ɪmˈpɔ:tənt θɪŋ?],A1_L64_S21.mp3
22,Он хороший специалист?,Is he a good specialist?,[ɪz hi: ə gʊd ˈspeʃəlɪst?],A1_L64_S22.mp3
23,Это бесплатно или нет?,Is it free or not?,[ɪz ɪt fri: ɔ: nɒt?],A1_L64_S23.mp3
24,Они высокие мальчики?,Are they tall boys?,[ɑ: ðeɪ tɔ:l bɔɪz?],A1_L64_S24.mp3
25,Это хороший результат для тебя?,Is it a good result for you?,[ɪz ɪt ə gʊd rɪˈzʌlt fɔ: ju:?],A1_L64_S25.mp3
26,Это высокий уровень?,Is it a high level?,[ɪz ɪt ə haɪ ˈlevl?],A1_L64_S26.mp3
