sentence_id,prompt_ru,answer_en,transcription,audio_filename
1,Она тебе ответила?,Did she answer you?,[dɪd ʃi: ˈɑ:nsə ju:?],A0_L32_S1.mp3
2,Ты написал письмо?,Did you write a letter?,[dɪd ju: raɪt ə ˈletə?],A0_L32_S2.mp3
3,Ты видел это в начале?,Did you see it in the beginning?,[dɪd ju: si: ɪt ɪn ðə bɪˈgɪnɪŋ?],A0_L32_S3.mp3
4,Ты читал об этом в конце?,Did you read about it in the end?,[dɪd ju: ri:d əˈbaʊt ɪt ɪn ði end?],A0_L32_S4.mp3
5,Тебе было нужно больше денег?,Did you need more money?,[dɪd ju: ni:d mɔ: ˈmʌni?],A0_L32_S5.mp3
6,Ты согласился?,Did you agree?,[dɪd ju: əˈgri:?],A0_L32_S6.mp3
7,Ты вернулся домой позже?,Did you come back home later?,[dɪd ju: kʌm bæk həʊm ˈleɪtə?],A0_L32_S7.mp3
8,Ты говорил о нашем обществе?,Did you talk about our society?,[dɪd ju: tɔ:k əˈbaʊt ˈaʊə səˈsaɪəti?],A0_L32_S8.mp3
9,Ты написал письмо?,Did you write a letter?,[dɪd ju: raɪt ə ˈletə?],A0_L32_S9.mp3
10,Ты помнил ее фамилию?,Did you remember her surname?,[dɪd ju: rɪˈmembə hɜ: ˈsɜ:neɪm?],A0_L32_S10.mp3
11,Ты получил мое сообщение?,Did you get my message?,[dɪd ju: get maɪ ˈmesɪʤ?],A0_L32_S11.mp3
12,Они говорили о социальных проблемах?,Did they talk about social problems?,[dɪd ðeɪ tɔ:k əˈbaʊt ˈsəʊʃəl ˈprɒbləmz?],A0_L32_S12.mp3
13,Ты закончил свою работу?,Did you finish your work?,[dɪd ju: ˈfɪnɪʃ jɔ: wɜ:k?],A0_L32_S13.mp3
14,Ты купил квартиру?,Did you buy an apartment?,[dɪd ju: baɪ ən əˈpɑ:tmənt?],A0_L32_S14.mp3
15,Она тебе ответила?,Did she answer you?,[dɪd ʃi: ˈɑ:nsə ju:?],A0_L32_S15.mp3
16,Они производили дешевые товары?,Did they produce cheap goods?,[dɪd ðeɪ ˈprɒdju:s ʧi:p gʊdz?],A0_L32_S16.mp3
17,Ты пошел на работу вчера?,Did you go to work yesterday?,[dɪd ju: gəʊ tu: wɜ:k ˈjestədeɪ?],A0_L32_S17.mp3
18,Ты сохранил этот документ?,Did you save this document?,[dɪd ju: seɪv ðɪs ˈdɒkjʊmənt?],A0_L32_S18.mp3
19,Ты пригласил своих друзей?,Did you invite your friends?,[dɪd ju: ɪnˈvaɪt jɔ: frendz?],A0_L32_S19.mp3
20,Ты посетил Германию на прошлой неделе?,Did you visit Germany last week?,[dɪd ju: ˈvɪzɪt ˈʤɜ:məni lɑ:st wi:k?],A0_L32_S20.mp3
21,Ты понял это?,Did you understand it?,[dɪd ju: ˌʌndəˈstænd ɪt?],A0_L32_S21.mp3
22,Ты помнил его фамилию?,Did you remember his last name?,[dɪd ju: rɪˈmembə hɪz lɑ:st neɪm?],A0_L32_S22.mp3
23,Он ходил в школу позавчера?,Did he go to school the day before yesterday?,[dɪd hi: gəʊ tu: sku:l ðə deɪ bɪˈfɔ: ˈjestədeɪ?],A0_L32_S23.mp3
24,Ты сдал этот экзамен?,Did you pass this exam?,[dɪd ju: pɑ:s ðɪs ɪgˈzæm?],A0_L32_S24.mp3
25,Ты ездил в Англию в прошлом месяце?,Did you go to England last month?,[dɪd ju: gəʊ tu: ˈɪŋglənd lɑ:st mʌnθ?],A0_L32_S25.mp3
26,Ты видел ее на прошлой неделе?,Did you see her last week?,[dɪd ju: si: hɜ: lɑ:st wi:k?],A0_L32_S26.mp3
