sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Я тебя разбужу,I will wake you up,[aɪ wɪl weɪk ju: ʌp],B2_L202_S2.mp3
3,Я постараюсь догнать остальных,I will try to catch up with the rest,[aɪ wɪl traɪ tu: kæʧ ʌp wɪð ðə rest],B2_L202_S3.mp3
4,Это скоро закончится,It will be over soon,[ɪt wɪl bi: ˈəʊvə su:n],B2_L202_S4.mp3
5,Я никогда не встречал это слово,I have never come across this word,[aɪ hæv ˈnevə kʌm əˈkrɒs ðɪs wɜ:d],B2_L202_S5.mp3
6,Ему было очень трудно идти в ногу с остальной частью класса,It was very difficult for him to keep up with the rest of the class,[ɪt wɒz ˈveri ˈdɪfɪkəlt fɔ: hɪm tu: ki:p ʌp wɪð ðə rest ɒv ðə klɑ:s],B2_L202_S6.mp3
7,На что ты намекаешь?,What are you getting at?,[wɒt ɑ: ju: ˈgetɪŋ æt?],B2_L202_S7.mp3
8,Мы не можем продолжать делать это так,We can't carry on doing it like that,[wi: kɑ:nt ˈkæri ɒn ˈdu:ɪŋ ɪt laɪk ðæt],B2_L202_S8.mp3
9,"Он был болен, и теперь ему приходится идти в ногу с остальной частью класса",He was ill and he has to keep up with the rest of the class now,[hi: wɒz ɪl ænd hi: hæz tu: ki:p ʌp wɪð ðə rest ɒv ðə klɑ:s naʊ],B2_L202_S9.mp3
10,Он никогда не встает так рано,He never gets up so early,[hi: ˈnevə gets ʌp səʊ ˈɜ:li],B2_L202_S10.mp3
11,Ты не можешь продолжать так себя вести,You can't carry on behaving like this,[ju: kɑ:nt ˈkæri ɒn bɪˈheɪvɪŋ laɪk ðɪs],B2_L202_S11.mp3
12,Он сел в самолет,He got on the plane,[hi: gɒt ɒn ðə pleɪn],B2_L202_S12.mp3
13,У неё закончились все ее деньги,She ran out of all her money,[ʃi: ræn aʊt ɒv ɔ:l hɜ: ˈmʌni],B2_L202_S13.mp3
14,Его родители забыли разбудить его,His parents forgot to wake him up,[hɪz ˈpeərənts fəˈgɒt tu: weɪk hɪm ʌp],B2_L202_S14.mp3
15,Я хорошо лажу со своими соседями,I get on well with my neighbours,[aɪ get ɒn wel wɪð maɪ ˈneɪbəz],B2_L202_S15.mp3
16,Мы хорошо ладим друг с другом,We get on well with each other,[wi: get ɒn wel wɪð i:ʧ ˈʌðə],B2_L202_S16.mp3
17,Я буду продолжать делать это,I will carry on doing it,[aɪ wɪl ˈkæri ɒn ˈdu:ɪŋ ɪt],B2_L202_S17.mp3
18,Мальчик не мог идти в ногу с классом,The boy couldn't keep up with the class,[ðə bɔɪ ˈkʊdnt ki:p ʌp wɪð ðə klɑ:s],B2_L202_S18.mp3
19,Молоко закончилось,The milk ran out,[ðə mɪlk ræn aʊt],B2_L202_S19.mp3
20,У них кончилось топливо,They ran out of fuel,[ðeɪ ræn aʊt ɒv fjʊəl],B2_L202_S20.mp3
21,Я сошел с поезда,I got off the train,[aɪ gɒt ɒf ðə treɪn],B2_L202_S21.mp3
22,Ты когда-нибудь сталкивался с ним?,Have you ever come across him?,[hæv ju: ˈevə kʌm əˈkrɒs hɪm?],B2_L202_S22.mp3
