sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Это обычная вещь для нее,It is a usual thing for her,[ɪt ɪz ə ˈju:ʒʊəl θɪŋ fɔ: hɜ:],B1_L198_S2.mp3
3,Я значительно улучшил свои знания благодаря этому курсу,I improved my knowledge significantly thanks to this course,[aɪ ɪmˈpru:vd maɪ ˈnɒlɪʤ sɪgˈnɪfɪkəntli θæŋks tu: ðɪs kɔ:s],B1_L198_S3.mp3
4,Это был такой значительный шаг вперед,It was such a significant step forward,[ɪt wɒz sʌʧ ə sɪgˈnɪfɪkənt step ˈfɔ:wəd],B1_L198_S4.mp3
5,Ты действительно такой талантливый человек,You are really such a talented person,[ju: ɑ: ˈrɪəli sʌʧ ə ˈtæləntɪd ˈpɜ:sn],B1_L198_S5.mp3
6,В настоящее время он работает над другим проектом,He is currently working on another project,[hi: ɪz ˈkʌrəntli ˈwɜ:kɪŋ ɒn əˈnʌðə ˈprɒʤekt],B1_L198_S6.mp3
7,"Я чувствую, что я учу английский очень эффективно",I feel that I learn English very effectively,[aɪ fi:l ðæt aɪ lɜ:n ˈɪŋglɪʃ ˈveri ɪˈfektɪvli],B1_L198_S7.mp3
8,Он был очень откровенен с нами во всем,He was very frank with us about everything,[hi: wɒz ˈveri fræŋk wɪð ʌs əˈbaʊt ˈevrɪθɪŋ],B1_L198_S8.mp3
9,Компания значительно увеличила цену,The company increased the price significantly,[ðə ˈkʌmpəni ɪnˈkri:st ðə praɪs sɪgˈnɪfɪkəntli],B1_L198_S9.mp3
10,Эта страна имеет очень богатые природные ресурсы,This country has very rich natural resources,[ðɪs ˈkʌntri hæz ˈveri rɪʧ ˈnæʧrəl rɪˈsɔ:sɪz],B1_L198_S10.mp3
11,Это довольно скучная программа,It is a rather boring program,[ɪt ɪz ə ˈrɑ:ðə ˈbɔ:rɪŋ ˈprəʊgræm],B1_L198_S11.mp3
12,Я нахожу эту цену вполне разумной,I find this price quite reasonable,[aɪ faɪnd ðɪs praɪs kwaɪt ˈri:znəbl],B1_L198_S12.mp3
13,Эта еда содержит только натуральные ингредиенты,This food contains only natural ingredients,[ðɪs fu:d kənˈteɪnz ˈəʊnli ˈnæʧrəl ɪnˈgri:diənts],B1_L198_S13.mp3
14,Он отвечает на все эти письма лично,He answers all these letters personally,[hi: ˈɑ:nsəz ɔ:l ði:z ˈletəz ˈpɜ:snəli],B1_L198_S14.mp3
15,Он всегда водит машину очень осторожно,He always drives a car very carefully,[hi: ˈɔ:lweɪz draɪvz ə kɑ: ˈveri ˈkeəfli],B1_L198_S15.mp3
16,Та идея звучит довольно странно,That idea sounds pretty strange,[ðæt aɪˈdɪə saʊndz ˈprɪti streɪnʤ],B1_L198_S16.mp3
17,Ты действительно такой талантливый,You are really so talented,[ju: ɑ: ˈrɪəli səʊ ˈtæləntɪd],B1_L198_S17.mp3
18,Я нахожу эту вещь довольно дешевой,I find that thing quite cheap,[aɪ faɪnd ðæt θɪŋ kwaɪt ʧi:p],B1_L198_S18.mp3
19,Я чувствую настоящий прогресс,I feel real progress,[aɪ fi:l rɪəl ˈprəʊgrəs],B1_L198_S19.mp3
20,Это не настоящее его имя,It isn't his real name,[ɪt ˈɪznt hɪz rɪəl neɪm],B1_L198_S20.mp3
21,Это вполне разумная цена,It is quite a reasonable price,[ɪt ɪz kwaɪt ə ˈri:znəbl praɪs],B1_L198_S21.mp3
22,Это мое личное достижение,It is my personal achievement,[ɪt ɪz maɪ ˈpɜ:snl əˈʧi:vmənt],B1_L198_S22.mp3
23,Эти меры недостаточно эффективны,These measures aren't effective enough,[ði:z ˈmeʒəz ɑ:nt ɪˈfektɪv ɪˈnʌf],B1_L198_S23.mp3
24,Эта идея довольно крутая,This idea is pretty cool,[ðɪs aɪˈdɪə ɪz ˈprɪti ku:l],B1_L198_S24.mp3
25,Она очень красивая девушка,She is a very pretty girl,[ʃi: ɪz ə ˈveri ˈprɪti gɜ:l],B1_L198_S25.mp3
26,Я могу сделать это очень легко,I can do it very easily,[aɪ kæn du: ɪt ˈveri ˈi:zɪli],B1_L198_S26.mp3
27,Это довольно дешевая вещь,It is quite a cheap thing,[ɪt ɪz kwaɪt ə ʧi:p θɪŋ],B1_L198_S27.mp3
28,Я хочу говорить по-английски более естественно,I want to speak English more naturally,[aɪ wɒnt tu: spi:k ˈɪŋglɪʃ mɔ: ˈnæʧrəli],B1_L198_S28.mp3
29,Он был очень кратким с нами,He was very brief with us,[hi: wɒz ˈveri bri:f wɪð ʌs],B1_L198_S29.mp3
30,Это довольно унылая история,It is a rather dull story,[ɪt ɪz ə ˈrɑ:ðə dʌl ˈstɔ:ri],B1_L198_S30.mp3
31,Я решил все эти проблемы довольно легко,I solved all these problems pretty easily,[aɪ sɒlvd ɔ:l ði:z ˈprɒbləmz ˈprɪti ˈi:zɪli],B1_L198_S31.mp3
32,Это настоящая проблема для очень многих людей в наше время,It is a real problem for so many people nowadays,[ɪt ɪz ə rɪəl ˈprɒbləm fɔ: səʊ ˈmeni ˈpi:pl ˈnaʊədeɪz],B1_L198_S32.mp3
33,Ты можешь сказать ему эту вещь лично,You can tell him this thing personally,[ju: kæn tel hɪm ðɪs θɪŋ ˈpɜ:snəli],B1_L198_S33.mp3
34,Все довольно ясно сейчас,Everything is pretty clear now,[ˈevrɪθɪŋ ɪz ˈprɪti klɪə naʊ],B1_L198_S34.mp3
35,Он всегда осторожен с деньгами,He is always careful with money,[hi: ɪz ˈɔ:lweɪz ˈkeəfəl wɪð ˈmʌni],B1_L198_S35.mp3
36,Он довольно ленивый мальчик,He is quite a lazy boy,[hi: ɪz kwaɪt ə ˈleɪzi bɔɪ],B1_L198_S36.mp3
37,Это довольно дорого,It is pretty expensive,[ɪt ɪz ˈprɪti ɪksˈpensɪv],B1_L198_S37.mp3
38,Это настоящее достижение,It's a real achievement,[ɪts ə rɪəl əˈʧi:vmənt],B1_L198_S38.mp3
39,Я нахожу эту книгу довольно скучной,I find this book rather boring,[aɪ faɪnd ðɪs bʊk ˈrɑ:ðə ˈbɔ:rɪŋ],B1_L198_S39.mp3
40,Это было довольно интересное открытие,It was quite an interesting discovery,[ɪt wɒz kwaɪt ən ˈɪntrɪstɪŋ dɪsˈkʌvəri],B1_L198_S40.mp3
41,"Я думаю, что это такой неэффективный способ изучения иностранных языков",I think it is such an ineffective way of learning foreign languages,[aɪ θɪŋk ɪt ɪz sʌʧ ən ˌɪnɪˈfektɪv weɪ ɒv ˈlɜ:nɪŋ ˈfɒrɪn ˈlæŋgwɪʤɪz],B1_L198_S41.mp3
