sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Мы учимся в школе,We study at school,[wi: ˈstʌdi æt sku:l],A2_L107_S2.mp3
3,Моя сумка на этом столе,My bag is on this table,[maɪ bæg ɪz ɒn ðɪs ˈteɪbl],A2_L107_S3.mp3
4,Я хожу на работу,I go to work,[aɪ gəʊ tu: wɜ:k],A2_L107_S4.mp3
5,Я в комнате,I'm in the room,[aɪm ɪn ðə ru:m],A2_L107_S5.mp3
6,Я был там днем,I was there in the afternoon,[aɪ wɒz ðeər ɪn ði ˈɑ:ftəˈnu:n],A2_L107_S6.mp3
7,Мы обычно ездим туда в марте,We usually go there in March,[wi: ˈju:ʒʊəli gəʊ ðeər ɪn mɑ:ʧ],A2_L107_S7.mp3
8,Она хотела бы выпить стакан воды,She'd like to drink a glass of water,[ʃi:d laɪk tu: drɪŋk ə glɑ:s ɒv ˈwɔ:tə],A2_L107_S8.mp3
9,Ручка на столе,The pen is on the desk,[ðə pen ɪz ɒn ðə desk],A2_L107_S9.mp3
10,Я был очень занят в январе,I was very busy in January,[aɪ wɒz ˈveri ˈbɪzi ɪn ˈʤænjʊəri],A2_L107_S10.mp3
11,Она учится в школе,She studies at school,[ʃi: ˈstʌdiz æt sku:l],A2_L107_S11.mp3
12,Я ходил в то место в прошлом октябре,I went to that place last October,[aɪ went tu: ðæt pleɪs lɑ:st ɒkˈtəʊbə],A2_L107_S12.mp3
13,Она ходит на работу,She goes to work,[ʃi: gəʊz tu: wɜ:k],A2_L107_S13.mp3
14,Он ходит в школу?,Does he go to school?,[dʌz hi: gəʊ tu: sku:l?],A2_L107_S14.mp3
15,Я могу видеть это в небе,I can see it in the sky,[aɪ kæn si: ɪt ɪn ðə skaɪ],A2_L107_S15.mp3
16,Окно дома разбито,The window of the house is broken,[ðə ˈwɪndəʊ ɒv ðə haʊs ɪz ˈbrəʊkən],A2_L107_S16.mp3
17,Мы поедем в Италию в следующем феврале,We will go to Italy next February,[wi: wɪl gəʊ tu: ˈɪtəli nekst ˈfebrʊəri],A2_L107_S17.mp3
18,Я буду здесь до сентября,I'll be here until September,[aɪl bi: hɪər ənˈtɪl sepˈtembə],A2_L107_S18.mp3
19,Он пришел домой в семь часов вечера,He came home at seven o'clock in the evening,[hi: keɪm həʊm æt ˈsevn əˈklɒk ɪn ði ˈi:vnɪŋ],A2_L107_S19.mp3
20,Ты ходил на эту вечеринку?,Did you go to this party?,[dɪd ju: gəʊ tu: ðɪs ˈpɑ:ti?],A2_L107_S20.mp3
21,Мой день рождения в июне,My birthday is in June,[maɪ ˈbɜ:θdeɪ ɪz ɪn ʤu:n],A2_L107_S21.mp3
22,Я был там в апреле прошлого года,I was there last April,[aɪ wɒz ðeə lɑ:st ˈeɪprəl],A2_L107_S22.mp3
23,Это в углу,It's in the corner,[ɪts ɪn ðə ˈkɔ:nə],A2_L107_S23.mp3
24,Я вижу это в небе,I see it in the sky,[aɪ si: ɪt ɪn ðə skaɪ],A2_L107_S24.mp3
25,Я родился в Москве,I was born in Moscow,[aɪ wɒz bɔ:n ɪn ˈmɒskəʊ],A2_L107_S25.mp3
26,Он живет на ферме,He lives on a farm,[hi: lɪvz ɒn ə fɑ:m],A2_L107_S26.mp3
27,Это на полу,It's on the floor,[ɪts ɒn ðə flɔ:],A2_L107_S27.mp3
28,Ее день рождения в июле,Her birthday is in July,[hɜ: ˈbɜ:θdeɪ ɪz ɪn ʤu:ˈlaɪ],A2_L107_S28.mp3
29,Пациент в кровати,The patient is in bed,[ðə ˈpeɪʃənt ɪz ɪn bed],A2_L107_S29.mp3
30,Крыша дома сломана,The roof of the house is broken,[ðə ru:f ɒv ðə haʊs ɪz ˈbrəʊkən],A2_L107_S30.mp3
31,Она родилась в Мексике,She was born in Mexico,[ʃi: wɒz bɔ:n ɪn ˈmeksɪkəʊ],A2_L107_S31.mp3
32,Ты увидишь это слева,You will see it on the left,[ju: wɪl si: ɪt ɒn ðə left],A2_L107_S32.mp3
33,Окно дома открыто,The window of the house is open,[ðə ˈwɪndəʊ ɒv ðə haʊs ɪz ˈəʊpən],A2_L107_S33.mp3
34,Дети на полу,The children are on the floor,[ðə ˈʧɪldrən ɑ:r ɒn ðə flɔ:],A2_L107_S34.mp3
35,Мы будем отмечать этот праздник в мае,We will celebrate this holiday in May,[wi: wɪl ˈselɪbreɪt ðɪs ˈhɒlədeɪ ɪn meɪ],A2_L107_S35.mp3
36,Я проснулся очень рано утром,I woke up very early in the morning,[aɪ wəʊk ʌp ˈveri ˈɜ:li ɪn ðə ˈmɔ:nɪŋ],A2_L107_S36.mp3
37,Я буду там до августа,I'll be there till August,[aɪl bi: ðeə tɪl ˈɔ:gəst],A2_L107_S37.mp3
38,Игрушка в коробке,The toy is in the box,[ðə tɔɪ ɪz ɪn ðə bɒks],A2_L107_S38.mp3
39,Он был на этой вечеринке,He was at this party,[hi: wɒz æt ðɪs ˈpɑ:ti],A2_L107_S39.mp3
40,Я хочу выпить стакан сока,I want to drink a glass of juice,[aɪ wɒnt tu: drɪŋk ə glɑ:s ɒv ʤu:s],A2_L107_S40.mp3
41,Мы можем встретиться вечером,We can meet in the evening,[wi: kæn mi:t ɪn ði ˈi:vnɪŋ],A2_L107_S41.mp3
42,Он поедет в Германию в этом декабре,He'll go to Germany this December,[hi:l gəʊ tu: ˈʤɜ:məni ðɪs dɪˈsembə],A2_L107_S42.mp3
43,Он будет отсутствовать в ноябре,He will be away in November,[hi: wɪl bi: əˈweɪ ɪn nəʊˈvembə],A2_L107_S43.mp3
44,Мальчик в кровати,The boy is in bed,[ðə bɔɪ ɪz ɪn bed],A2_L107_S44.mp3
45,Я вижу это на этой картинке,I see it in this picture,[aɪ si: ɪt ɪn ðɪs ˈpɪkʧə],A2_L107_S45.mp3
46,Ты самая красивая девушка в мире,You're the most beautiful girl in the world,[jʊə ðə məʊst ˈbju:təfəl gɜ:l ɪn ðə wɜ:ld],A2_L107_S46.mp3
47,Мы живем на втором этаже,We live on the second floor,[wi: lɪv ɒn ðə ˈsekənd flɔ:],A2_L107_S47.mp3
48,Ты можешь показать мне эту вещь?,Can you show me this thing?,[kæn ju: ʃəʊ mi: ðɪs θɪŋ?],A2_L107_S48.mp3
49,Я вижу это в углу комнаты,I see it in the corner of the room,[aɪ si: ɪt ɪn ðə ˈkɔ:nər ɒv ðə ru:m],A2_L107_S49.mp3
50,Я хочу найти это на карте,I want to find it on the map,[aɪ wɒnt tu: faɪnd ɪt ɒn ðə mæp],A2_L107_S50.mp3
51,Мы увидим друг друга на Новый год,We will see each other at New Year,[wi: wɪl si: i:ʧ ˈʌðər æt nju: jɪə],A2_L107_S51.mp3
52,Он полетит в Лондон в марте,He will fly to London in March,[hi: wɪl flaɪ tu: ˈlʌndən ɪn mɑ:ʧ],A2_L107_S52.mp3
53,Мы встретимся на рождество?,Will we meet at Christmas?,[wɪl wi: mi:t æt ˈkrɪsməs?],A2_L107_S53.mp3
54,Это слева,It's on the left,[ɪts ɒn ðə left],A2_L107_S54.mp3
55,Моя мама живет в деревне,My mother lives in the country,[maɪ ˈmʌðə lɪvz ɪn ðə ˈkʌntri],A2_L107_S55.mp3
56,Ты можешь показать это мне?,Can you show it to me?,[kæn ju: ʃəʊ ɪt tu: mi:?],A2_L107_S56.mp3
57,Мы можем видеть это на этой картинке,We can see it in this picture,[wi: kæn si: ɪt ɪn ðɪs ˈpɪkʧə],A2_L107_S57.mp3
58,Это справа,It's on the right,[ɪts ɒn ðə raɪt],A2_L107_S58.mp3
59,Дай мне ту вещь!,Give me that thing!,[gɪv mi: ðæt θɪŋ!],A2_L107_S59.mp3
60,Это самая популярная песня в мире,It's the most popular song in the world,[ɪts ðə məʊst ˈpɒpjʊlə sɒŋ ɪn ðə wɜ:ld],A2_L107_S60.mp3
61,Это самая известная песня в мире,It's the most famous song in the world,[ɪts ðə məʊst ˈfeɪməs sɒŋ ɪn ðə wɜ:ld],A2_L107_S61.mp3
