sentence_id,prompt_ru,answer_en,transcription,audio_filename
2,Он очень худой мальчик,He is a very thin boy,[hi: ɪz ə ˈveri θɪn bɔɪ],A2_L144_S2.mp3
3,Он не хотел выглядеть глупо,He didn't want to look stupid,[hi: dɪdnt wɒnt tu: lʊk ˈstju:pɪd],A2_L144_S3.mp3
4,Это была необычная вечеринка,It was an unusual party,[ɪt wɒz ən ʌnˈju:ʒʊəl ˈpɑ:ti],A2_L144_S4.mp3
5,Это такой необычный ответ,It is such an unusual answer,[ɪt ɪz sʌʧ ən ʌnˈju:ʒʊəl ˈɑ:nsə],A2_L144_S5.mp3
6,Я хочу быть честным с тобой,I want to be honest with you,[aɪ wɒnt tu: bi: ˈɒnɪst wɪð ju:],A2_L144_S6.mp3
7,Это такое красивое место,It is such a beautiful place,[ɪt ɪz sʌʧ ə ˈbju:təfəl pleɪs],A2_L144_S7.mp3
8,Это один из самых частых вопросов,It is one of the most frequent questions,[ɪt ɪz wʌn ɒv ðə məʊst ˈfri:kwənt ˈkwesʧənz],A2_L144_S8.mp3
9,Она очень слаба после своей болезни,She is very weak after her illness,[ʃi: ɪz ˈveri wi:k ˈɑ:ftə hɜ: ˈɪlnɪs],A2_L144_S9.mp3
10,Давайте посмотрим на предыдущий слайд!,Let's look at the previous slide!,[lets lʊk æt ðə ˈpri:viəs slaɪd!],A2_L144_S10.mp3
11,Ты можешь посмотреть на часто задаваемые вопросы,You can look at frequently asked questions,[ju: kæn lʊk æt ˈfri:kwəntli ɑ:skt ˈkwesʧənz],A2_L144_S11.mp3
12,Мы можем прочитать это в официальном документе,We can read it in an official document,[wi: kæn ri:d ɪt ɪn ən əˈfɪʃəl ˈdɒkjʊmənt],A2_L144_S12.mp3
13,У нее светло-голубые глаза,She has light blue eyes,[ʃi: hæz laɪt blu: aɪz],A2_L144_S13.mp3
14,Ты очень умный человек,You are a very intelligent person,[ju: ɑ: ə ˈveri ɪnˈtelɪʤənt ˈpɜ:sn],A2_L144_S14.mp3
15,Это очень сложная проблема,It's a very complex problem,[ɪts ə ˈveri ˈkɒmpleks ˈprɒbləm],A2_L144_S15.mp3
16,Это базовая цена,It is a basic price,[ɪt ɪz ə ˈbeɪsɪk praɪs],A2_L144_S16.mp3
17,Он честный человек,He is an honest man,[hi: ɪz ən ˈɒnɪst mæn],A2_L144_S17.mp3
18,Это потрясающая возможность,It's an amazing opportunity,[ɪts ən əˈmeɪzɪŋ ˌɒpəˈtju:nɪti],A2_L144_S18.mp3
19,Это классный велосипед,It's a cool bike,[ɪts ə ku:l baɪk],A2_L144_S19.mp3
20,Это очень прохладное место,It is a very cool place,[ɪt ɪz ə ˈveri ku:l pleɪs],A2_L144_S20.mp3
21,Они женаты?,Are they married?,[ɑ: ðeɪ ˈmærɪd?],A2_L144_S21.mp3
22,Это очень медленная скорость,It is a very slow speed,[ɪt ɪz ə ˈveri sləʊ spi:d],A2_L144_S22.mp3
23,Кто отсутствовал?,Who was absent?,[hu: wɒz ˈæbsənt?],A2_L144_S23.mp3
24,Здесь не светло,It isn't light here,[ɪt ˈɪznt laɪt hɪə],A2_L144_S24.mp3
25,Наша жизнь действительно удивительная,Our life is really amazing,[ˈaʊə laɪf ɪz ˈrɪəli əˈmeɪzɪŋ],A2_L144_S25.mp3
26,Они такие умные мужчины,They are such intelligent men,[ðeɪ ɑ: sʌʧ ɪnˈtelɪʤənt men],A2_L144_S26.mp3
27,Это более удобный диван,It's a more comfortable sofa,[ɪts ə mɔ: ˈkʌmftəbl ˈsəʊfə],A2_L144_S27.mp3
28,Это самый базовый уровень,It is the most basic level,[ɪt ɪz ðə məʊst ˈbeɪsɪk ˈlevl],A2_L144_S28.mp3
29,Он находит эту информацию очень полезной,He finds this information very useful,[hi: faɪndz ðɪs ˌɪnfəˈmeɪʃən ˈveri ˈju:sfəl],A2_L144_S29.mp3
30,Это такая тяжелая коробка,It is such a heavy box,[ɪt ɪz sʌʧ ə ˈhevi bɒks],A2_L144_S30.mp3
31,Он часто носит такие тяжелые коробки,He often carries such heavy boxes,[hi: ˈɒfn ˈkæriz sʌʧ ˈhevi ˈbɒksɪz],A2_L144_S31.mp3
32,Это типично для него,It is typical of him,[ɪt ɪz ˈtɪpɪkl ɒv hɪm],A2_L144_S32.mp3
33,Это такая глупая ошибка,It is such a stupid mistake,[ɪt ɪz sʌʧ ə ˈstju:pɪd mɪsˈteɪk],A2_L144_S33.mp3
34,"Я думаю, это отличная идея",I think it's a great idea,[aɪ θɪŋk ɪts ə greɪt aɪˈdɪə],A2_L144_S34.mp3
35,Это очень неудобный стул,It's a very uncomfortable chair,[ɪts ə ˈveri ʌnˈkʌmfətəbl ʧeə],A2_L144_S35.mp3
36,Мне там было очень неудобно,I felt very uncomfortable there,[aɪ felt ˈveri ʌnˈkʌmfətəbl ðeə],A2_L144_S36.mp3
37,Это место свободно?,Is this seat free?,[ɪz ðɪs si:t fri:?],A2_L144_S37.mp3
38,Ее комната всегда чистая,Her room is always clean,[hɜ: ru:m ɪz ˈɔ:lweɪz kli:n],A2_L144_S38.mp3
39,Эта особенность характерна для него,This feature is typical of him,[ðɪs ˈfi:ʧər ɪz ˈtɪpɪkl ɒv hɪm],A2_L144_S39.mp3
40,Мальчик очень слабый,The boy is very weak,[ðə bɔɪ ɪz ˈveri wi:k],A2_L144_S40.mp3
41,Как давно твой друг женат?,How long has your friend been married?,[haʊ lɒŋ hæz jɔ: frend bi:n ˈmærɪd?],A2_L144_S41.mp3
42,Я хочу достичь более высокого уровня в английском,I want to reach a higher level in English,[aɪ wɒnt tu: ri:ʧ ə ˈhaɪə ˈlevl ɪn ˈɪŋglɪʃ],A2_L144_S42.mp3
